commit_id,nuc,aexp,ndev,nd,age,asexp,la,ld,target
3709,3.6666666666666696,346,0.666666666666667,1,4.0,38.0,207,0,True
3710,7.0,87,7.0,1,2.0,67.0,23,18,False
3711,20.5,347,6.5,2,8.0,7.5506079750025655e-93,17,5,False
3712,6.0,9,3.0,1,20.0,8.0,142,10,True
3713,50.6666666666667,10,1.5833333333333302,7,16.5,0.170773425460211,118,202,True
3714,148.0,11,17.0,1,0.0,10.0,6,0,False
3715,26.6666666666667,12,4.0,1,10.3333333333333,8.0,63,186,True
3716,14.0869565217391,3613,0.695652173913043,6,57.2608695652174,450.0,587,381,True
3717,6.5,9,2.5,2,160.5,2.0,42,106,False
3718,43.5,10,5.5,1,0.0,3.0,103,51,True
3719,31.3076923076923,66,1.53846153846154,6,22.461538461538503,0.0638022485519703,232,484,True
3720,41.0,348,8.0,1,5.0,40.0,4,0,False
3721,42.0,349,8.0,1,0.0,41.0,10,1,True
3722,16.75,205,2.0,2,16.125,0.166666594393768,302,32,True
3723,7.5,3616,2.0,1,0.0,452.0,4,4,False
3724,1.0,3617,1.0,1,54.0,453.0,0,40,False
3725,36.0,3618,12.0,1,0.0,454.0,47,47,False
3726,8.0,208,3.0,2,0.0,106.0,47,37,True
3727,11.0,125,4.0,1,0.0,107.0,14,5,False
3728,1.0,721,1.0,1,12.0,307.0,41,0,False
3729,3.8,351,1.0,4,11.0,7.550607975007583e-93,172,0,True
3730,4.0,3620,4.0,1,1.0,456.0,2,2,False
3731,19.0,3621,3.2,4,1.0,0.0,12,14,False
3732,1.0,3622,1.0,1,1.0,458.0,1,0,False
3733,37.0,3624,12.0,1,1.0,459.0,3,3,False
3734,3.77777777777778,126,1.22222222222222,3,26.6666666666667,0.166666666666521,787,236,True
3735,0.0,14,0.0,2,0.0,0.0,695,0,False
3736,0.227272727272727,91,0.0909090909090909,11,25.0,0.0156860351635261,1055,274,False
3737,0.0,92,0.0,1,0.0,11.0,2836,0,True
3738,0.0,93,0.0,1,0.0,12.0,3341,0,True
3739,1.0,3628,1.0,1,0.0,65.0,17,0,False
3740,6.0,3632,4.0,1,24.0,465.0,2,3,False
3741,6.5,180,3.5,2,9.0,3.58013615701556e-12,3,3,False
3742,4.0,3635,3.0,1,5.0,467.0,1,0,False
3743,23.875,397,1.25,5,4.5,1.4369477137062084e-156,2625,304,True
3744,2.0,3636,1.0,1,0.0,468.0,9,1,False
3745,17.6,3637,3.2,3,1.2,0.0,195,71,True
3746,80.5,3640,8.5,2,0.0,470.0,6,2,True
3747,5.09090909090909,75,1.18181818181818,2,55.1818181818182,36.0,99,48,True
3748,21.0666666666667,181,1.33333333333333,7,51.9333333333333,3.69119941142158e-19,55,276,True
3749,50.75,353,4.5,3,5.25,7.550607975007914e-93,26,5,True
3750,47.2727272727273,73,1.40909090909091,15,47.13636363636361,0.329427248551913,425,265,True
3751,20.0,3641,6.0,1,0.0,471.0,1,0,False
3752,5.5,723,1.0,1,9.5,308.0,7,8,False
3753,1.0,75,1.0,1,0.0,46.0,18,0,False
3754,42.2,3642,3.4,2,28.4,472.0,45,17,True
3755,22.0,182,0.7692307692307689,9,6.3846153846153895,3.69119941142158e-19,257,161,True
3756,0.0,16,0.0,1,0.0,1.0,10,0,False
3757,28.4,130,2.8,4,6.4,110.0,145,111,True
3758,3.0,726,2.0,1,160.0,310.0,4,3,False
3759,3.2,78,1.0,3,0.8,17.0,24,14,True
3760,8.0,79,5.0,1,2.0,49.0,4,0,False
3761,36.5,131,6.0,2,6.0,0.499999990684955,9,1,True
3762,15.0588235294118,183,1.05882352941176,6,22.52941176470589,3.69119941142158e-19,16,160,True
3763,70.0,398,8.5,2,6.0,68.0,9,1,True
3764,7.0,727,5.0,1,10.0,311.0,2,1,False
3765,3.53333333333333,80,0.5333333333333329,6,3.13333333333333,18.0,57,64,True
3766,24.0,19,6.0,1,9.0,13.0,12,3,False
3767,4.0,81,1.0,1,1.0,19.0,4,0,False
3768,24.6,58,1.2,5,10.1333333333333,53.0,315,95,True
3769,135.0,3648,17.0,1,0.0,476.0,1,1,False
3770,5.0,400,2.0,1,12.0,70.0,4,4,False
3771,15.0,401,7.0,1,12.0,71.0,4,4,False
3772,26.0,20,6.0,1,0.0,14.0,26,20,False
3773,28.875,3651,2.375,6,51.75,0.0,34,43,True
3774,50.6666666666667,3653,5.66666666666667,2,3.6666666666666696,480.0,37,8,False
3775,27.0,22,6.0,1,0.0,16.0,1,1,False
3776,10.6666666666667,82,2.3333333333333304,1,14.333333333333302,50.0,73,33,True
3777,8.33333333333333,3654,0.733333333333333,3,22.2,0.0,199,100,True
3778,137.0,3656,17.0,1,0.0,482.0,32,9,True
3779,22.71428571428569,3657,2.14285714285714,4,7.142857142857139,0.0,47,62,True
3780,9.0,83,2.5,1,4.0,20.0,7,0,False
3781,5.125,3658,1.125,7,42.625,0.0,97,9,False
3782,12.4761904761905,186,0.7619047619047621,10,59.7619047619048,125.0,378,196,True
3783,0.0,187,0.0,1,0.0,126.0,13,10,True
3784,13.5,3659,2.5,2,1.0,27.0,3,3,False
3785,15.125,3660,1.875,4,22.0,0.0004572473709735,862,82,True
3786,3.0,3663,2.0,1,15.0,487.0,4,0,False
3787,16.0,60,7.0,1,2.0,55.0,50,4,True
3788,6.0,23,3.0,1,72.0,17.0,4,1,True
3789,1.0,731,0.5,1,16.0,40.0,59,11,True
3790,9.0,3665,7.0,1,101.0,488.0,25,18,False
3791,19.0,211,7.0,1,5.0,109.0,3,0,True
3792,9.0,355,5.0,1,64.0,47.0,4,0,False
3793,20.611111111111104,13,1.11111111111111,8,17.611111111111104,0.0103481802752,5844,156,True
3794,2.0,14,1.0,1,76.0,10.0,0,97,False
3795,1.0,3669,0.5,1,12.5,72.0,191,13,True
3796,12.2857142857143,3670,1.7142857142857095,5,11.0,0.0,99,16,True
3797,23.2631578947368,3672,0.947368421052632,8,32.42105263157889,0.0,1197,426,True
3798,17.0,357,7.0,1,20.0,48.0,25,9,False
3799,16.7037037037037,3673,0.703703703703704,10,36.4444444444444,0.249936,1233,917,True
3800,3.6666666666666696,3674,2.0,2,7.66666666666667,0.0,61,12,True
3801,24.0,3675,4.5,4,9.5,0.0,13,3,False
3802,1.5,89,0.25,1,11.5,21.0,14,2,False
3803,57.0,188,14.0,1,0.0,8.0,5,0,False
3804,10.3,3677,1.4,4,99.5,497.0,205,148,True
3805,1.0,3678,1.0,1,6.0,498.0,52,23,False
3806,2.0,3679,1.0,1,0.0,499.0,23,52,False
3807,3.0,3680,1.0,1,0.0,500.0,52,23,False
3808,11.1578947368421,135,0.842105263157895,6,33.9473684210526,0.166666666666521,331,910,True
3809,7.571428571428571,189,0.404761904761905,8,74.23809523809521,4.4083979581615e-24,653,942,True
3810,9.0,3682,6.0,1,30.0,501.0,1,0,False
3811,5.0,359,4.0,1,1.0,50.0,65,46,True
3812,40.0,735,9.0,1,14.0,318.0,1,1,False
3813,5.16666666666667,213,1.16666666666667,1,90.6666666666667,110.0,150,88,False
3814,0.0,214,0.0,1,0.0,111.0,182,0,False
3815,2.7826086956521703,3691,0.391304347826087,4,235.782608695652,504.0,499,564,True
3816,6.8,141,2.4,2,287.4,0.499999990684955,35,3,True
3817,9.0,402,6.0,1,18.0,72.0,13,6,True
3818,28.0,142,12.0,1,0.0,22.0,6,0,False
3819,7.0,191,4.0,1,8.0,129.0,0,30,False
3820,45.0,97,2.85714285714286,4,16.0,0.3902551868877639,83,25,True
3821,31.3333333333333,216,5.66666666666667,3,5.66666666666667,3.88514622171574e-28,27,3,True
3822,41.625,3698,2.25,4,10.25,0.0,30,33,True
3823,6.428571428571429,217,1.0,2,0.0,114.0,332,88,True
3824,6.0,100,3.0,1,4.0,23.0,3,0,False
3825,142.0,16,17.0,1,0.0,12.0,1,0,False
3826,13.6415094339623,196,0.415094339622642,15,11.0566037735849,3.69119941142158e-19,189,154,True
3827,13.4107142857143,197,0.3571428571428571,16,5.32142857142857,5.3856228312098595e-31,265,265,True
3828,6.0,3700,2.0,1,1.0,508.0,18,0,False
3829,86.5,3702,9.5,2,0.0,0.0,10,1,False
3830,37.0,740,7.5,1,2.5,8.241204734129932e-112,27,0,False
3831,11.555555555555598,3704,0.317460317460317,11,27.841269841269803,0.0,2238,2236,True
3832,3.0,3705,1.0,1,5.0,511.0,2,0,False
3833,38.5,741,7.5,1,0.0,8.241204734129932e-112,0,27,False
3834,10.4,1,2.6,2,23.8,0.0,36,6,False
3835,2.04761904761905,198,0.3809523809523809,5,103.666666666667,13.0,61,0,True
3836,7.0,91,3.0,1,1.0,12.0,6,1,False
3837,14.0,101,6.0,1,21.0,24.0,22,9,True
3838,0.0,743,0.0,1,0.0,325.0,36,7,False
3839,10.6666666666667,3,4.0,2,0.333333333333333,0.625,132,0,True
3840,29.5,3711,7.0,2,8.5,0.0,25,1,True
3841,23.285714285714302,3712,0.9047619047619052,5,15.5714285714286,0.0,479,104,True
3842,39.0,3714,12.0,1,0.0,95.0,4,0,False
3843,24.8133333333333,3715,0.28,18,14.8666666666667,0.0,366,252,True
3844,55.28571428571429,145,2.71428571428571,4,12.2857142857143,0.499999990684955,246,33,True
3845,4.5454545454545485,3716,0.6363636363636359,1,4.90909090909091,517.0,326,170,True
3846,30.5,3717,6.0,2,0.5,518.0,6,6,False
3847,2.7058823529411806,200,0.647058823529412,4,52.6470588235294,14.0,30,43,True
3848,51.0,146,3.4,2,13.6,122.0,164,233,True
3849,3.43283582089552,201,0.253731343283582,14,34.5970149253731,9.0,260,217,True
3850,15.166666666666698,102,0.833333333333333,13,55.2916666666667,0.388883444807147,76,67,True
3851,4.0,94,3.0,1,32.0,55.0,10,0,False
3852,25.2916666666667,54,0.916666666666667,10,14.583333333333302,0.0580001027279422,167,92,True
3853,42.0,147,4.66666666666667,2,1.33333333333333,123.0,26,7,True
3854,45.0,745,12.0,1,2.0,327.0,1,9,False
3855,53.6666666666667,3725,5.66666666666667,2,0.666666666666667,525.0,167,24,True
3856,0.0,3726,0.0,1,0.0,98.0,78,0,True
3857,17.6,3727,2.8,4,32.2,0.0,14,10,False
3858,24.285714285714302,1,2.57142857142857,3,6.857142857142861,0.0,305,28,True
3859,15.0,98,6.0,1,1.0,7.0,9,2,True
3860,21.0,97,7.0,1,11.0,57.0,1,1,False
3861,25.25,19,1.5,4,9.5,0.1667626291528769,537,79,True
3862,0.666666666666667,5,0.333333333333333,2,7.33333333333333,3.0,550,15,False
3863,2.0,746,1.0,1,3.0,328.0,9,3,False
3864,16.3333333333333,21,5.0,2,0.333333333333333,0.3277587890625,448,8,True
3865,35.5,28,4.5,4,12.5,0.5316848717629911,2,6,False
3866,1.5,202,1.0,1,368.5,133.0,0,186,False
3867,14.0,3738,2.2,3,16.8,0.0,38,29,False
3868,26.0,104,3.6666666666666696,3,17.0,0.749502367337866,9,78,False
3869,4.34883720930233,203,0.2441860465116281,22,161.627906976744,1.28262907282763e-33,232,123,True
3870,0.0,3746,0.0,1,0.0,0.0,7,0,False
3871,9.0,747,4.0,1,7.0,27.0,9,3,True
3872,10.0,748,6.0,1,46.0,329.0,1,0,True
3873,10.5,108,3.0,1,8.0,27.0,30,23,True
3874,1.0,3747,1.0,1,1.0,1.0,1,2,False
3875,12.5,10,4.5,2,5.5,0.4775390625,52,53,True
3876,22.0,205,6.0,2,3.0,3.5801361570684998e-12,9,2,True
3877,0.0,99,0.0,1,0.0,71.0,0,693,False
3878,2.0,3748,1.0,1,2.0,2.0,31,11,False
3879,3.2727272727272703,101,0.818181818181818,2,151.0,0.0638506537107635,107,70,True
3880,19.3125,102,1.25,1,38.3125,0.0638506537107635,158,5,True
3881,73.0,750,15.0,1,0.0,331.0,3,1,False
3882,10.0,207,4.0,2,13.0,11.0,2,2,False
3883,46.3571428571429,30,1.57142857142857,6,11.4285714285714,0.500490186735988,394,271,True
3884,8.0,11,2.0,1,39.0,0.0,86,26,False
3885,34.0,363,7.5,2,5.5,7.550609453515996e-93,23,10,True
3886,7.0,110,4.0,1,3.0,29.0,93,7,True
3887,7.66666666666667,752,3.0,1,22.6666666666667,8.241204734129932e-112,22,37,False
3888,9.0,112,3.0,1,3.0,6.0,3,0,False
3889,12.0,753,6.0,1,41.0,334.0,2,1,False
3890,13.0,754,6.0,1,0.0,335.0,1,2,False
3891,46.0,755,15.0,1,0.0,29.0,1,1,False
3892,1.0,756,1.0,1,18.0,336.0,1,1,False
3893,1.0,2,1.0,1,40.0,1.0,2,0,False
3894,12.0,113,3.0,1,6.0,31.0,239,115,True
3895,81.0,366,9.0,1,7.5,57.0,91,43,True
3896,47.0,103,15.0,1,1.0,8.0,8,8,False
3897,10.0,115,4.0,1,2.0,7.0,7,4,False
3898,22.4210526315789,150,1.10526315789474,15,41.6315789473684,0.0833333333333333,23,43,False
3899,20.4166666666667,210,1.4166666666666698,5,29.1666666666667,136.0,981,943,True
3900,26.75,102,3.25,2,32.0,73.0,135,23,True
3901,12.0,758,3.5,1,9.0,338.0,3,1,False
3902,11.0,759,5.0,1,0.0,339.0,1,0,False
3903,9.0,56,5.0,1,21.0,11.0,11,0,False
3904,39.0,760,12.0,1,6.0,340.0,1,1,False
3905,12.0,79,0.5,10,16.2380952380952,1.4551912572073198e-11,576,427,True
3906,10.0,33,4.0,1,4.0,6.0,9,0,False
3907,1.0,3760,1.0,1,56.0,31.0,60,4,True
3908,8.0,762,3.0,1,130.5,8.241204734129932e-112,31,5,True
3909,16.0,3761,3.5,1,32.0,542.0,1,3,False
3910,28.6875,151,1.125,7,39.5625,0.0833333333333333,895,807,True
3911,22.75,220,3.5,2,10.0,116.0,15,5,True
3912,3.0,12,3.0,1,26.0,5.0,2,2,False
3913,18.0,152,6.0,1,12.0,7.0,38,0,True
3914,14.0,73,3.0,1,17.0,65.0,3,4,False
3915,1.61538461538462,13,0.538461538461538,4,35.8461538461538,0.127649792419729,341,98,True
3916,51.5,153,6.0,1,9.0,128.0,16,3,True
3917,8.5,14,4.5,1,23.0,3.0,6,0,False
3918,6.0,74,4.0,1,6.0,66.0,1,0,False
3919,15.8,22,3.0,4,26.6,0.327759265899658,117,22,True
3920,0.0,221,0.0,1,0.0,11.0,11,1,False
3921,52.5,155,6.0,1,2.0,130.0,64,21,True
3922,13.0,222,5.0,1,37.0,117.0,48,0,False
3923,60.0,75,12.0,1,15.0,67.0,4,0,False
3924,34.956521739130395,764,0.956521739130435,7,69.8695652173913,8.241204734129932e-112,127,163,True
3925,12.0,223,7.0,1,32.0,118.0,4,0,False
3926,15.0,403,8.0,1,23.0,73.0,4,1,False
3927,2.6666666666666696,3774,2.0,2,226.333333333333,544.0,5,9,True
3928,96.5,157,10.0,2,11.5,0.499999990684955,4,3,True
3929,88.0,3,10.0,1,0.0,2.0,133,2,True
3930,3.2,82,1.2,1,118.8,42.0,497,36,True
3931,7.0,161,4.0,1,0.0,30.0,1,1,False
3932,32.5,767,6.0,2,30.5,347.0,26,61,True
3933,10.0,108,4.0,1,78.0,63.0,527,81,True
3934,11.0,109,4.0,1,2.0,64.0,53,66,True
3935,45.0,162,10.0,1,25.0,136.0,7,5,False
3936,9.0,111,3.0,1,5.0,9.0,134,76,True
3937,10.2,58,1.5,3,23.3,0.499949516406531,1935,62,True
3938,11.2,59,0.8,2,53.35,45.0,1632,104,True
3939,7.857142857142861,60,1.85714285714286,2,1.0,46.0,855,20,True
3940,20.0,61,3.75,2,1.25,0.500061034630559,426,0,True
3941,7.0,769,5.0,1,10.0,349.0,35,2,False
3942,53.4285714285714,117,2.85714285714286,4,16.2857142857143,0.3902551868877639,155,115,True
3943,18.0,62,8.0,1,0.0,48.0,4,2,False
3944,15.4285714285714,112,2.28571428571429,5,35.2857142857143,0.0364580352525731,220,55,True
3945,24.892857142857103,23,0.7857142857142858,14,35.5357142857143,0.0285536693335866,284,73,True
3946,8.0,24,2.5,2,0.0,0.000246524810791,0,5,False
3947,0.0,35,0.0,1,0.0,26.0,117,0,False
3948,7.0,36,6.0,1,12.0,3.0,4,0,False
3949,46.0,770,10.0,1,2.0,350.0,2,1,False
3950,10.5384615384615,16,1.15384615384615,5,22.076923076923105,0.177490266912548,350,23,True
3951,0.285714285714286,20,0.285714285714286,1,5.857142857142861,16.0,820,7,True
3952,10.425,3779,0.55,12,52.65,0.0,293,212,True
3953,0.8,21,0.8,1,70.0,0.2583613395690919,534,13,True
3954,17.75,3780,2.375,4,46.75,0.0,31,14,True
3955,7.0,22,3.0,2,24.0,18.0,127,9,True
3956,1.0,23,1.0,1,0.0,19.0,3,0,False
3957,79.0,3781,15.0,1,3.0,550.0,9,14,False
3958,1.0,3782,0.666666666666667,3,107.666666666667,0.0,206,8,True
3959,80.0,3783,15.0,1,2.0,552.0,14,9,False
3960,8.0,63,1.07142857142857,2,28.142857142857103,49.0,464,140,True
3961,44.0,18,2.875,4,25.25,0.177490292724296,232,15,True
3962,61.5,122,7.5,2,15.0,0.749502367337866,7,2,False
3963,45.0,163,3.0,1,11.5,137.0,120,151,True
3964,36.0588235294118,3784,1.11764705882353,5,42.7647058823529,553.0,623,298,True
3965,19.5,115,4.5,2,57.0,80.0,23,5,True
3966,19.0,226,8.0,1,13.0,120.0,9,0,False
3967,24.5454545454545,116,1.72727272727273,6,92.5454545454545,0.374260357928468,137,50,True
3968,4.5,64,0.666666666666667,2,3.3333333333333304,50.0,18,39,True
3969,13.5,76,3.25,3,7.5,0.4999999999963121,117,6,True
3970,11.4318181818182,83,0.454545454545455,9,28.1590909090909,7.058607893784791e-23,185,188,True
3971,93.5,164,11.0,2,33.5,138.0,253,168,True
3972,9.25,37,2.25,1,115.0,27.0,116,7,True
3973,55.0,3786,17.0,1,7.0,107.0,7,7,True
3974,49.0,777,9.0,1,0.0,354.0,7,1,False
3975,14.479166666666698,165,0.4583333333333329,10,31.2291666666667,0.05,281,724,True
3976,6.5,230,3.0,1,72.5,123.0,20,10,True
3977,28.0,127,4.0,3,25.2,0.0156860351635261,89,66,True
3978,19.3,3787,2.0,3,23.1,0.0,615,79,True
3979,13.0,405,5.0,1,2.0,1.0,1,1,False
3980,9.0,166,2.3333333333333304,3,21.0,9.0,10,30,False
3981,180.0,3788,21.0,1,2.0,556.0,11,4,True
3982,24.488888888888887,65,0.4888888888888889,11,24.6222222222222,0.0833342895678879,2579,284,True
3983,1.0,66,1.0,1,0.0,11.0,18,0,False
3984,2.0,167,1.0,2,0.5,10.0,83,0,True
3985,6.25,16,1.25,2,86.875,0.478302001953125,425,377,True
3986,14.0,119,8.0,1,30.0,84.0,3,3,False
3987,24.6,779,3.2,2,19.4,356.0,347,3,True
3988,36.0,17,4.5,3,16.75,0.478065490722656,103,5,False
3989,62.0,211,13.0,1,19.0,137.0,16,2,True
3990,8.0,77,3.0,1,6.0,69.0,31,4,True
3991,17.727272727272698,121,0.954545454545455,9,46.3181818181818,0.0179999754226976,3125,140,True
3992,3.0,782,1.5,2,9.0,358.0,9,8,False
3993,40.9,135,2.3,5,46.8,0.3902551868877639,225,35,True
3994,24.61538461538461,3792,1.69230769230769,5,85.30769230769229,0.0,537,263,True
3995,70.0,122,16.0,1,4.0,13.0,1,1,False
3996,4.0,18,2.0,1,41.5,7.0,13,0,False
3997,128.5,23,10.0,2,0.5,0.347936749458313,3,2,False
3998,0.0,137,0.0,1,0.0,79.0,81,0,False
3999,19.6129032258065,138,0.354838709677419,19,86.2096774193548,0.388883444807147,188,194,True
4000,1.0,19,1.0,1,99.0,10.0,1,1,False
4001,23.0,141,9.0,1,52.0,82.0,185,81,True
4002,63.0,3794,13.0,1,4.0,558.0,17,23,True
4003,39.0,39,2.75,5,40.75,0.531684877312728,409,126,True
4004,20.6,142,3.2,4,5.6,0.3902551868877639,246,77,True
4005,6.0,144,2.0,1,60.0,1.0,5,0,False
4006,9.77777777777778,145,1.44444444444444,4,38.22222222222221,23.0,21,29,False
4007,0.0,3796,0.0,1,0.0,4.0,67,73,False
4008,14.0,147,1.35714285714286,12,32.4285714285714,0.388883235700123,125,36,True
4009,0.166666666666667,84,0.166666666666667,2,0.0,0.0,2067,126,True
4010,11.333333333333302,409,2.6666666666666696,3,56.0,3.0,11,3,True
4011,29.0,231,10.0,1,7.0,124.0,39,7,True
4012,9.0,111,2.0,1,7.0,10.0,4,1,False
4013,9.0,112,3.0,1,54.0,11.0,3,2,False
4014,5.0,113,4.0,1,15.0,13.0,11,6,False
4015,2.0,114,1.0,1,48.0,66.0,8,4,False
4016,29.0,116,7.0,1,7.0,67.0,32,16,False
4017,3.0,787,1.0,1,423.0,361.0,6,4,True
4018,10.0,24,4.5,1,0.0,8.0,2,2,False
4019,29.647058823529395,123,1.94117647058824,7,84.82352941176471,0.199999997243638,1151,669,True
4020,57.0,40,15.0,1,1.0,8.0,15,0,False
4021,1.5,25,1.0,1,5.5,15.0,42,22,True
4022,0.0,413,0.0,1,0.0,6.0,96,2,False
4023,30.0,80,7.0,1,5.0,72.0,6,0,False
4024,2.36842105263158,85,0.631578947368421,5,31.84210526315789,1.4551911704656598e-11,2803,355,True
4025,19.75,415,4.0,3,5.5,7.315119085773215e-99,9,13,False
4026,3.6666666666666696,416,2.0,2,7.0,7.315119085773425e-99,19,23,True
4027,2.0,20,2.0,1,76.0,11.0,6,0,False
4028,5.125,86,1.25,2,30.25,45.0,682,17,True
4029,1.0,790,1.0,1,455.0,363.0,8,0,False
4030,12.7777777777778,6,1.88888888888889,4,95.11111111111109,0.484375,700,34,True
4031,17.0,212,4.5,2,6.0,17.0,15,16,False
4032,25.0,213,8.0,1,0.0,18.0,1,1,False
4033,49.3333333333333,41,4.0,1,20.3333333333333,30.0,70,3,True
4034,34.0,3808,4.66666666666667,1,15.666666666666698,563.0,76,13,False
4035,16.5,3810,1.28571428571429,3,66.5714285714286,0.0,151,39,True
4036,24.5,3811,6.0,2,14.0,565.0,7,12,False
4037,13.0,214,4.0,1,34.0,138.0,2,0,False
4038,55.0,169,2.71428571428571,1,15.0,140.0,114,95,True
4039,4.0,117,3.0,1,53.0,68.0,17,8,False
4040,11.0,42,6.0,1,13.0,31.0,5,5,True
4041,191.0,234,18.0,1,3.0,127.0,6,2,True
4042,6.0,118,3.0,1,34.0,69.0,6,1,False
4043,5.44444444444444,22,1.44444444444444,5,166.666666666667,13.0,75,51,False
4044,27.0,423,12.0,1,54.0,82.0,7,1,False
4045,2.5,424,1.0,2,12.5,2.0,83,0,True
4046,24.1875,28,1.4375,5,81.0625,0.3479368910193439,1229,48,True
4047,192.0,68,18.0,1,1.0,52.0,6,1,False
4048,4.0,119,1.4,3,54.2,0.0638344412464751,11,11,False
4049,5.0,793,3.0,1,8.0,366.0,1,1,True
4050,4.0,24,3.0,1,2.0,14.0,1,1,False
4051,50.0,121,13.0,1,15.0,72.0,1,1,False
4052,3.0,25,3.0,1,56.0,16.0,0,2,False
4053,7.5,428,3.0,1,68.5,85.0,25,0,False
4054,23.75,3813,4.0,2,34.5,0.0,299,190,True
4055,55.3333333333333,69,3.3333333333333304,2,57.6666666666667,53.0,73,82,True
4056,0.5,29,0.5,1,1.0,18.0,56,6,True
4057,3.0,124,3.0,1,123.0,1.0,7,0,False
4058,66.0,797,14.0,1,14.0,367.0,2,0,False
4059,38.5,3814,1.57142857142857,7,128.071428571429,0.0,573,43,True
4060,16.25,235,2.25,2,37.75,128.0,563,0,True
4061,1.0,23,1.0,1,337.0,18.0,3,0,False
4062,14.0,171,6.0,1,20.0,142.0,5,7,False
4063,1.0,236,1.0,1,0.0,129.0,32,24,False
4064,4.5,33,2.0,1,12.5,22.0,96,71,True
4065,20.75,3816,4.0,2,20.0,0.0,48,0,False
4066,2.0,3817,2.0,1,469.0,569.0,0,1,False
4067,43.3333333333333,24,5.66666666666667,2,24.6666666666667,0.5014620423316961,90,0,True
4068,5.4,25,1.1,2,92.8,15.0,904,585,True
4069,16.6666666666667,24,5.66666666666667,2,56.0,0.222473084926605,45,14,False
4070,20.6666666666667,70,2.6666666666666696,3,69.8333333333333,54.0,18,19,True
4071,1.0,34,1.0,1,30.0,23.0,12,2,True
4072,17.4,430,3.6,5,12.2,7.315119085773215e-99,117,70,False
4073,145.0,87,10.5,1,4.5,46.0,18,3,True
4074,54.0,35,16.0,1,0.0,24.0,7,8,False
4075,192.0,45,22.0,1,2.0,32.0,17,1,False
4076,58.1176470588235,47,1.3529411764705903,7,27.4117647058824,0.562440871165975,428,66,True
4077,54.25,9,4.75,3,17.25,8.0,60,35,True
4078,68.0,38,16.0,1,0.0,27.0,123,2,True
4079,69.0,802,16.0,1,1.0,370.0,5,0,False
4080,21.6666666666667,434,5.0,1,13.666666666666698,90.0,89,44,True
4081,69.0,435,4.2,3,1.8,91.0,227,2,False
4082,0.0,436,0.0,1,0.0,92.0,65,0,False
4083,50.0,437,14.0,1,0.0,93.0,2,17,False
4084,51.0,438,14.0,1,0.0,94.0,3,3,False
4085,52.0,439,14.0,1,0.0,95.0,20,5,False
4086,53.0,440,14.0,1,0.0,96.0,2,1,False
4087,59.1666666666667,441,3.5,4,0.833333333333333,97.0,2,293,False
4088,29.75,442,4.75,1,10.75,98.0,411,415,True
4089,6.75,804,1.625,5,39.25,8.24120473413042e-112,84,53,True
4090,5.5,807,3.5,2,61.0,8.241204736088925e-112,2,106,False
4091,103.5,809,10.0,2,10.5,375.0,100,31,False
4092,25.5,810,4.5,1,6.5,376.0,11,0,True
4093,26.5,443,4.5,1,0.0,99.0,2,2,False
4094,2.0,811,1.0,1,13.0,377.0,60,16,False
4095,15.0,123,6.0,1,3.0,73.0,2,1,True
4096,3.0,444,3.0,1,6.0,100.0,7,9,True
4097,4.38888888888889,40,0.7777777777777779,4,65.2222222222222,0.0164862357073888,471,130,True
4098,10.0,27,4.0,1,15.0,16.0,6,0,False
4099,8.0,813,5.0,1,99.0,32.0,5,0,False
4100,15.2857142857143,445,2.57142857142857,6,96.0,7.315119085773215e-99,917,262,True
4101,28.3333333333333,814,3.0,2,30.8333333333333,8.241204734129932e-112,236,0,True
4102,18.0,815,7.0,1,47.0,380.0,3,3,False
4103,58.1428571428571,446,3.28571428571429,5,9.85714285714286,7.315119085773425e-99,311,2,True
4104,8.0,448,5.0,1,143.0,104.0,3,0,False
4105,13.5,2,5.5,1,81.0,0.0,187,30,True
4106,22.0,816,6.0,1,5.0,381.0,18,2,False
4107,6.0,41,3.5,1,38.5,1.0,399,11,True
4108,4.76470588235294,92,0.882352941176471,5,4.05882352941176,3.33123165250184e-18,1222,138,True
4109,12.0,449,6.0,1,30.0,105.0,28,26,True
4110,13.5,453,3.5,1,3.0,107.0,6,0,False
4111,35.0,817,11.0,1,9.0,382.0,1,3,False
4112,6.33333333333333,43,1.6666666666666698,1,17.0,30.0,262,94,False
4113,7.5,454,4.0,2,23.5,108.0,17,69,False
4114,8.0,128,4.0,1,119.0,88.0,4,0,False
4115,44.5555555555556,819,2.22222222222222,3,33.0,4.3733406987923745e-177,29,57,True
4116,37.0,821,12.0,1,0.0,386.0,3,1,False
4117,19.0,73,9.0,1,48.0,12.0,19,0,False
4118,50.0,822,12.0,1,1.0,387.0,16,10,False
4119,15.5,456,1.5,7,58.28571428571429,1.4369477137062084e-156,186,156,False
4120,37.1875,130,1.4375,6,1.9375,0.0555480209997216,142,502,True
4121,20.0,823,10.0,1,7.0,388.0,5,0,False
4122,20.0,131,9.0,1,2.0,13.0,23,1,False
4123,2.07692307692308,29,0.615384615384615,2,182.307692307692,0.0830700416857593,1071,9,True
4124,46.6666666666667,218,1.9166666666666696,7,57.75,0.0515999787008,49,31,True
4125,209.0,828,20.0,1,0.0,393.0,8,0,False
4126,112.5,48,10.0,2,24.5,34.0,59,2,True
4127,22.5,829,5.0,1,61.0,394.0,454,90,False
4128,133.0,176,10.0,2,8.5,146.0,47,0,False
4129,46.0,3825,11.0,1,31.0,94.0,2,0,False
