commit_id,nuc,arexp,nd,ns,age,la,ld,target
3424,5.5,374.383333333331,2,1,31.0,50,2,False
3425,515.0,736.333333333344,1,1,0.0,1,1,False
3426,26.0,737.333333333344,1,1,189.0,4,0,False
3427,27.0,739.333333333344,1,1,0.0,7,3,False
3428,52.0,740.333333333344,1,1,6.0,3,2,False
3429,61.5,741.333333333344,2,2,2.5,381,151,True
3430,54.0,742.333333333344,1,1,0.0,2,0,False
3431,35.0,743.333333333344,1,1,289.5,262,354,True
3432,56.0,744.333333333344,1,1,0.0,138,2,False
3433,57.0,745.166666666677,1,1,0.0,328,242,True
3434,58.0,746.166666666677,1,1,0.0,110,28,False
3435,59.0,747.166666666677,1,1,0.0,40,50,False
3436,60.0,748.166666666677,1,1,0.0,1,1,False
3437,61.0,749.166666666677,1,1,0.0,8,4,True
3438,62.0,750.166666666677,1,1,0.0,10,2,False
3439,70.0,70.0,2,1,9.5,21,1,False
3440,141.0,751.166666666677,1,1,0.0,1,1,True
3441,63.0,752.166666666677,1,1,1.0,8,8,False
3442,64.0,753.166666666677,1,1,0.0,60,7,False
3443,65.0,755.166666666677,1,1,3.0,18,4,False
3444,66.0,756.166666666677,1,1,0.0,2,2,False
3445,67.0,755.666666666678,1,1,3.0,4,4,False
3446,3.0,756.666666666678,1,1,100.0,1,0,False
3447,91.3333333333333,71.0,3,1,62.3333333333333,60,13,False
3448,4.0,8.0,1,1,216.0,16,0,False
3449,4.0,9.0,1,1,784.0,21,2,False
3450,79.0,10.0,1,1,296.0,4,2,False
3451,3.0,12.0,3,1,495.4,210,209,False
3452,3.0,124.0,1,1,87.0,2,0,False
3453,94.5,72.0,2,1,39.0,39,2,True
3454,3.0,14.0,1,1,326.4,35,12,False
3455,89.42857142857142,124.333333333333,4,1,43.28571428571429,48,16,True
3456,18.0,125.333333333333,2,1,0.0,6,3,False
3457,10.5,15.0,1,1,1.0,64,17,False
3458,3.0,13.0,1,1,598.0,4,4,False
3459,40.25,73.0,3,1,146.5,27,4,False
3460,55.5,74.0,2,1,26.0,20,1,False
3461,93.0,23.8833333333333,1,1,38.0,3,3,False
3462,11.5,16.0,1,1,4.5,54,20,False
3463,38.25,75.0,4,1,209.75,27,1,False
3464,21.3333333333333,76.0,2,1,36.6666666666667,31,16,False
3465,59.0,369.083333333331,1,1,85.0,5,5,False
3466,11.5,77.0,2,1,42.5,54,0,False
3467,8.5,78.0,2,1,316.0,31,0,True
3468,66.0,125.833333333333,1,1,3.5,148,117,True
3469,67.0,126.833333333333,1,1,0.0,6,2,False
3470,3.0,115.366666666667,1,1,732.0,98,10,False
3471,22.5185185185185,116.316666666667,12,1,403.925925925926,163,106,True
3472,56.5,79.0,2,1,3.0,9,14,False
3473,19.0,747.000000000012,1,1,244.0,11,2,False
3474,18.5,80.0,2,1,155.5,45,0,True
3475,67.0,81.0,2,1,2.0,80,4,True
3476,10.6666666666667,14.0,2,1,282.33333333333303,38,2,False
3477,5.0,749.8333333333452,2,1,49.3333333333333,460,50,True
3478,61.6666666666667,117.150000000001,1,1,6.0,68,36,False
3479,12.0,118.150000000001,1,1,0.0,1,1,False
3480,5.0,119.150000000001,1,1,485.0,1,0,False
3481,77.2,367.56666666666496,6,1,129.3,188,33,False
3482,3.0,750.8333333333452,1,1,0.0,77,58,False
3483,516.0,751.8333333333452,1,1,41.0,26,11,False
3484,517.0,752.8333333333452,1,1,0.0,19,19,False
3485,52.5,82.0,2,1,30.5,3,2,True
3486,10.5,755.500000000012,1,1,47.0,60,3,False
3487,68.0,756.000000000012,1,1,26.0,6,2,False
3488,42.5,757.000000000012,1,1,19.0,119,18,True
3489,9.5,759.000000000012,2,1,5.0,16,12,False
3490,296.0,759.333333333346,2,2,0.0,2,2,False
3491,26.0,759.833333333346,1,1,447.0,8,0,False
3492,53.0,84.0,3,1,61.6666666666667,43,2,False
3493,16.25,85.0,1,1,115.5,74,2,True
3494,3.5,86.0,2,1,258.5,43,0,False
3495,95.0,89.0,1,1,15.0,1,1,False
3496,1.0,90.0,2,1,12.0,42,4,True
3497,67.5,91.0,2,1,10.0,33,1,False
3498,52.5,121.666666666667,3,1,281.16666666666697,32,20,False
3499,20.0,92.0,2,1,40.3333333333333,50,7,False
3500,61.0,363.76666666666495,1,1,306.0,17,5,False
3501,80.75,364.76666666666495,3,1,62.25,22,6,True
3502,12.5,365.76666666666495,1,1,25.0,28,1,False
3503,249.0,366.76666666666495,1,1,0.0,6,31,False
3504,145.0,367.76666666666495,1,1,28.0,0,1,False
3505,18.0,368.76666666666495,1,1,19.0,1,0,False
3506,4.0,369.76666666666495,2,1,121.5,59,5,True
3507,68.0,93.0,2,1,1.0,45,2,False
3508,2.6666666666666696,118.983333333334,1,1,124.333333333333,103,67,True
3509,18.5,371.766666666664,1,1,435.5,16,3,False
3510,12.0,372.766666666664,1,1,754.0,1,0,False
3511,135.25,374.766666666664,2,1,143.75,21,9,True
3512,31.0,22.8833333333333,1,1,1.0,25,55,False
3513,31.0,15.0,1,1,22.0,3,0,False
3514,24.5,94.0,2,1,35.0,103,0,True
3515,141.5,17.0,2,2,10.5,7,1,True
3516,22.0,121.483333333334,1,1,161.0,35,0,False
3517,21.5,25.8833333333333,2,1,99.0,2,10,False
3518,4.0,122.483333333334,1,1,7.0,76,55,False
3519,81.0,376.483333333331,2,1,27.0,22,1,False
3520,4.0,377.483333333331,1,1,42.0,1,1,True
3521,12.0,753.500000000013,1,1,1.6,205,99,False
3522,26.5,754.500000000013,1,1,149.5,14,12,False
3523,104.666666666667,375.566666666664,4,1,8.66666666666667,280,53,True
3524,41.0,122.450000000001,1,1,35.0,5,3,True
3525,0.615384615384615,2.0,1,1,126.0,1267,1053,False
3526,9.0,96.0,2,1,45.5,32,3,False
3527,524.0,753.750000000014,1,1,9.0,1,1,False
3528,29.0,374.316666666664,2,1,86.5,99,32,True
3529,20.0,119.166666666667,1,1,156.0,1,0,False
3530,525.0,754.000000000014,1,1,0.0,1,1,False
3531,11.0,95.83333333333309,1,1,171.0,11,11,False
3532,55.3333333333333,755.500000000014,2,2,69.3333333333333,437,140,True
3533,72.0,756.500000000014,1,1,0.0,1,3,False
3534,43.5,757.500000000014,1,1,69.0,6,22,False
3535,12.0,96.833333333333,1,1,1.0,1,1,False
3536,24.0,758.000000000014,2,1,134.5,7,4,False
3537,1.0,759.000000000014,1,1,76.0,12,1,False
3538,12.0,97.833333333333,1,1,541.0,78,66,False
3539,13.0,98.833333333333,1,1,0.0,3,1,False
3540,14.0,103.833333333333,1,1,0.0,23,2,False
3541,13.0,104.833333333333,1,1,0.0,5,6,False
3542,15.0,105.833333333333,1,1,0.0,3,2,False
3543,14.0,106.833333333333,1,1,0.0,20,31,False
3544,146.0,119.666666666667,1,1,15.0,4,0,False
3545,32.0,107.666666666666,1,1,14.0,1,0,False
3546,4.0,108.666666666666,2,1,766.0,68,96,True
3547,33.0,120.0,1,1,10.0,1,1,True
3548,147.0,121.0,1,1,2.0,10,0,False
3549,48.5,97.0,2,1,5.0,25,1,False
3550,12.0,98.0,2,1,12.5,23,1,False
3551,156.0,121.833333333333,1,1,13.0,2,2,False
3552,148.0,122.833333333333,1,1,4.0,5,1,False
3553,83.6666666666667,99.0,3,1,5.0,85,8,True
3554,126.0,100.0,2,1,0.0,41,1,False
3555,12.666666666666698,16.0,2,1,70.3333333333333,154,2,True
3556,27.0,101.0,1,1,109.0,1,1,False
3557,273.5,123.833333333333,2,1,18.5,3,2,False
3558,6.0,112.333333333333,1,1,11.0,5,0,False
3559,7.0,113.333333333333,1,1,0.0,1,2,False
3560,6.0,371.56666666666496,1,1,17.0,2,2,True
3561,2.0,18.0,1,1,659.0,1,1,False
3562,2.0,19.0,1,1,48.0,15,1,False
3563,43.0,114.333333333333,1,1,37.0,134,42,False
3564,5.0,115.333333333333,1,1,805.0,1,0,False
3565,42.0,116.333333333333,1,1,549.0,1,11,False
3566,44.0,117.333333333333,1,1,0.0,20,16,False
3567,69.0,118.333333333333,1,1,0.0,5,1,False
3568,21.0,119.333333333333,1,1,0.0,15,19,False
3569,70.0,120.333333333333,1,1,0.0,2,1,False
3570,13.5,124.333333333333,2,1,394.5,2,0,False
3571,1.0,107.0,1,1,284.0,2,2,False
3572,78.5,108.0,2,1,3.0,74,1,False
3573,25.6666666666667,109.0,2,1,127.666666666667,10,7,False
3574,1.5,110.0,2,1,16.5,15,0,True
3575,15.0,111.0,2,1,15.5,27,1,True
3576,35.6666666666667,749.500000000014,2,1,63.3333333333333,29,23,False
3577,5.0,750.500000000014,1,1,0.0,8,1,False
3578,7.33333333333333,751.000000000014,2,1,11.333333333333302,131,0,False
3579,23.0,124.0,1,1,4.0,33,0,True
3580,138.0,124.166666666666,1,1,35.0,1,0,False
3581,27.0,125.166666666666,2,1,93.5,23,17,False
3582,16.5,126.0,1,1,443.0,3,3,False
3583,103.0,114.0,1,1,60.0,2,1,True
3584,16.0,115.0,2,1,82.0,30,4,False
3585,8.0,751.0833333333479,1,1,213.0,17,12,False
3586,15.7142857142857,752.0833333333479,6,1,49.8571428571429,1,14,False
3587,61.4,753.0833333333479,7,1,209.7,12,18,False
3588,21.0,126.5,1,1,3.0,4,4,False
3589,139.0,127.5,1,1,7.0,24,26,False
3590,31.6666666666667,116.0,3,1,132.666666666667,106,21,True
3591,4.5,367.11666666666497,2,1,52.0,8,1,False
3592,136.5,369.11666666666497,2,1,516.5,15,1,False
3593,5.0,754.0833333333479,2,1,187.5,17,2,False
3594,20.0,117.0,2,1,20.5,18,0,False
3595,190.0,118.0,3,1,0.333333333333333,12,4,False
3596,264.5,119.0,2,1,0.0,29,7,False
3597,84.5,127.166666666666,1,1,32.0,108,46,True
3598,8.0,128.166666666666,1,1,866.0,7,0,False
3599,80.0,749.0833333333479,1,1,83.0,6,8,False
3600,81.0,750.0833333333479,1,1,0.0,9,10,False
3601,82.0,751.0833333333479,1,1,0.0,1,2,False
3602,1.1,120.0,2,1,44.0,191,23,True
3603,39.0,128.5,3,1,277.4,76,28,True
3604,7.75,121.0,2,1,171.25,55,9,True
3605,9.5,122.0,1,1,383.5,13,2,False
3606,6.5,27.3333333333333,1,1,192.0,95,5,False
3607,10.5,123.0,1,1,1.0,15,18,True
3608,7.5,28.3333333333333,1,1,1.0,4,1,False
3609,24.0,124.0,1,1,41.0,11,0,False
3610,19.0,125.0,1,1,1.0,7,1,False
3611,21.0,127.0,2,1,4.5,24,0,False
3612,60.0,362.266666666666,1,1,83.0,17,13,True
3613,151.0,363.266666666666,1,1,7.0,0,1,False
3614,56.5,128.0,5,2,236.0,86,10,True
3615,44.25,129.0,7,2,43.125,34,18,True
3616,2.0,361.599999999999,1,1,0.0,13,7,True
3617,57.3333333333333,362.599999999999,3,1,108.333333333333,142,77,True
3618,53.0,363.266666666666,1,1,119.0,1,9,False
3619,7.0,364.266666666666,3,1,410.75,504,2,False
3620,57.6666666666667,130.0,2,1,17.3333333333333,86,23,False
3621,17.0,364.433333333332,2,1,19.5,66,2,True
3622,0.0,365.433333333332,1,1,0.0,151,0,False
3623,17.1428571428571,743.666666666682,3,2,6.0,198,5,True
3624,49.5,131.0,2,1,0.0,67,15,False
3625,26.0,133.0,3,1,82.6666666666667,51,5,True
3626,274.5,127.833333333333,1,1,35.0,17,3,False
3627,209.0,742.916666666682,3,1,100.333333333333,62,0,False
3628,58.2,128.5,4,2,171.2,336,171,True
3629,96.5,129.5,2,1,35.0,9,2,True
3630,9.0,131.5,2,1,468.0,17,3,True
3631,208.333333333333,743.666666666682,3,1,0.0,200,0,False
3632,86.6666666666667,132.5,3,1,19.6666666666667,33,15,True
3633,81.0,745.666666666682,2,1,0.0,28,13,False
3634,533.0,746.666666666682,1,1,1.0,51,30,False
3635,35.0,22.0,1,1,21.0,59,73,True
3636,26.0,129.666666666666,2,1,3.0,26,15,True
3637,10.6666666666667,131.5,2,1,38.0,27,0,True
3638,27.5,744.666666666682,1,1,63.0,84,37,False
3639,534.0,745.666666666682,1,1,2.0,45,36,False
3640,24.0,130.666666666666,1,1,38.0,8,1,False
3641,535.0,746.666666666682,1,1,0.0,5,2,False
3642,31.3333333333333,121.833333333333,3,2,307.33333333333303,50,450,False
3643,15.0,132.0,1,1,447.5,2,2,False
3644,315.0,746.166666666682,2,1,3.0,104,11,False
3645,10.0,132.5,1,1,176.5,9,2,False
3646,17.2,133.5,4,1,47.0,84,9,False
3647,134.666666666667,134.0,2,1,51.0,10,5,False
3648,16.0,134.5,2,1,118.0,14,0,True
3649,102.333333333333,129.0,5,1,161.833333333333,39,5,True
3650,13.666666666666698,130.0,2,1,221.666666666667,7,7,False
3651,38.6666666666667,134.0,3,1,9.66666666666667,14,1,False
3652,3.0,131.0,1,1,910.0,5,5,False
3653,12.0,733.3333333333501,1,1,150.0,5,5,False
3654,538.0,734.3333333333501,1,1,0.0,42,7,False
3655,539.0,735.3333333333501,1,1,0.0,3,3,False
3656,540.0,736.3333333333501,1,1,0.0,2,1,False
3657,541.0,737.3333333333501,1,1,0.0,316,57,False
3658,41.5,738.166666666683,1,1,38.0,75,0,False
3659,542.0,739.3333333333501,1,1,0.0,116,11,False
3660,2.0,740.3333333333501,1,1,847.0,38,47,False
3661,38.5,136.0,2,1,30.5,7,7,False
3662,543.0,132.0,1,1,0.0,19,0,False
3663,3.5,107.083333333334,1,1,41.5,144,4,False
3664,11.5,108.083333333334,1,1,9.5,85,1,False
3665,53.5,137.0,2,1,532.5,7,1,True
3666,275.0,110.083333333334,1,1,202.5,77,6,True
3667,16.0,728.333333333351,1,1,52.0,27,1,False
3668,182.666666666667,723.083333333351,3,1,243.666666666667,197,108,False
3669,6.5,724.083333333351,4,1,62.75,12,12,False
3670,131.5,139.5,2,1,397.0,10,0,True
3671,27.0,141.5,2,1,202.6,69,7,False
3672,183.333333333333,719.416666666685,3,1,1.33333333333333,461,63,False
3673,547.0,720.250000000018,1,1,0.0,24,24,False
3674,138.75,720.750000000018,3,1,0.75,164,113,True
3675,4.0,131.666666666666,1,1,224.0,1,1,False
3676,8.0,144.5,2,1,45.0,24,0,True
3677,19.0,145.5,2,1,62.5,23,4,True
3678,56.5,146.5,1,1,439.5,27,0,False
3679,43.75,147.5,4,1,4.5,76,3,True
3680,73.5,148.5,2,1,13.5,20,0,False
3681,549.0,711.416666666686,1,1,4.0,134,42,True
3682,132.2,712.416666666686,5,1,192.2,61,77,True
3683,5.66666666666667,131.666666666666,2,1,29.0,14,10,True
3684,28.0,151.5,1,1,86.0,22,1,False
3685,163.0,131.5,1,1,7.0,26,16,True
3686,4.0,152.5,2,1,3.0,189,12,True
3687,70.0,153.5,3,1,35.6666666666667,15,1,False
3688,51.5,155.0,2,1,11.5,30,0,False
3689,9.5,157.0,2,1,62.0,19,2,True
3690,152.0,130.833333333333,1,1,68.0,9,0,False
3691,9.0,706.75000000002,1,1,238.0,15,16,False
3692,552.0,706.0833333333528,1,1,2.0,1,1,False
3693,288.0,702.5833333333528,2,1,154.5,8,1,False
3694,6.72727272727273,704.0833333333528,2,1,165.272727272727,629,141,False
3695,52.0,157.0,2,1,8.0,35,6,True
3696,160.6,703.416666666686,3,2,130.0,216,192,True
3697,31.0,706.416666666687,1,1,0.0,10,2,True
3698,32.0,707.416666666687,1,1,0.0,28,10,False
3699,21.0,708.416666666687,1,1,0.0,7,7,False
3700,21.5,159.0,2,1,39.5,12,1,True
3701,21.0,710.416666666687,1,1,272.0,25,2,False
3702,16.75,711.25000000002,2,1,0.25,71,17,True
3703,124.0,160.0,2,1,15.5,8,8,False
3704,288.0,132.5,2,1,245.5,17,12,False
3705,14.0,161.0,1,1,30.0,3,3,False
3706,557.0,715.75000000002,1,1,2.0,9,9,False
3707,32.0,716.75000000002,1,1,275.0,18,18,False
3708,220.666666666667,717.75000000002,2,1,379.333333333333,219,4,True
3709,29.5,133.166666666666,2,1,34.0,21,3,True
3710,279.5,717.75000000002,2,1,0.0,115,0,False
3711,37.5,720.25000000002,1,1,0.0,4,2,False
3712,31.5,721.75000000002,1,1,0.0,9,7,False
3713,260.0,331.5,1,1,13.0,3,0,False
3714,149.0,333.5,1,1,40.0,19,2,True
3715,263.0,335.5,1,1,0.0,1,1,False
3716,20.0,723.75000000002,2,1,1.0,40,3,True
3717,33.0,724.75000000002,1,1,4.0,2,2,False
3718,39.0,725.75000000002,1,1,0.0,1,0,False
3719,25.5,726.75000000002,1,1,1.0,29,2,False
3720,41.0,727.75000000002,1,1,0.0,14,3,True
3721,34.0,729.75000000002,1,1,0.0,14,2,False
3722,219.333333333333,730.75000000002,2,2,72.0,114,0,False
3723,561.0,731.75000000002,1,1,0.0,1,0,False
3724,42.0,739.75000000002,1,1,0.0,2,0,False
3725,43.0,740.5833333333542,1,1,0.0,2,0,False
3726,21.0,741.5833333333542,1,1,142.0,16,4,False
3727,563.0,739.3333333333528,1,1,3.0,49,0,False
3728,17.6666666666667,740.3333333333528,4,1,424.833333333333,240,89,False
3729,16.4444444444444,742.25000000002,3,1,129.111111111111,234,17,True
3730,4.0,743.25000000002,1,1,0.0,9,1,False
3731,19.2857142857143,744.166666666686,3,1,0.0,120,13,True
3732,3.0,745.166666666686,1,1,462.0,0,46,False
3733,28.0,746.166666666686,1,1,0.0,9,0,True
3734,16.3333333333333,747.166666666686,3,1,0.0,13,39,True
3735,29.0,750.0833333333528,1,1,0.0,34,0,False
3736,9.0,753.75000000002,1,1,104.0,11,2,False
3737,6.5,14.0,2,1,727.0,31,3,False
3738,10.5,167.0,2,1,326.5,29,0,False
3739,51.0,132.833333333333,1,1,17.0,1,5,False
3740,11.0,752.5000000000191,2,1,11.0,30,22,False
3741,153.0,133.833333333333,1,1,31.0,13,8,False
3742,289.0,752.5000000000191,1,1,12.0,84,0,True
3743,566.0,753.5000000000191,1,1,0.0,5,0,False
3744,567.0,754.333333333352,1,1,0.0,18,0,False
3745,23.0,756.333333333352,1,1,1.0,21,9,False
3746,333.0,759.333333333352,2,1,11.0,59,0,False
3747,16.5,170.0,2,1,233.0,24,10,False
3748,144.0,134.833333333333,1,1,24.0,1,0,False
3749,19.35,23.0,3,1,72.15,20,1028,False
3750,17.5,758.5000000000191,2,1,1.0,47,12,False
3751,35.0,761.0000000000191,1,1,0.0,13,9,False
3752,48.0,762.0000000000191,1,1,103.0,1,1,False
3753,55.75,135.833333333333,3,1,33.25,46,49,False
3754,56.75,136.833333333333,3,1,0.0,49,46,True
3755,20.0,137.833333333333,1,1,0.0,2,0,False
3756,7.66666666666667,765.833333333352,3,1,297.33333333333303,125,4,True
3757,12.5333333333333,766.833333333352,10,1,277.733333333333,31,38,True
3758,5.55555555555556,767.833333333352,24,2,338.015873015873,776,210,False
3759,14.5,769.666666666685,2,1,11.5,17,1,False
3760,20.0,770.666666666685,2,1,1.0,16,6,False
3761,49.0,138.666666666667,2,1,280.5,40,16,False
3762,37.0,775.666666666685,1,1,23.0,13,17,True
3763,297.0,776.666666666685,2,1,17.0,36,0,False
3764,571.0,777.333333333352,1,1,0.0,34,2,False
3765,572.0,777.583333333351,1,1,0.0,20,0,False
3766,32.0,778.083333333351,1,1,182.333333333333,212,81,True
3767,75.0,779.083333333351,1,1,0.0,4,2,False
3768,76.0,779.250000000018,1,1,0.0,76,0,False
3769,33.0,780.083333333351,1,1,23.3333333333333,232,3,True
3770,78.0,781.083333333351,1,1,0.0,0,1,False
3771,51.0,782.083333333351,1,1,0.0,20,9,True
3772,80.0,782.416666666685,1,1,0.0,2,13,False
3773,81.0,783.250000000018,1,1,0.0,18,3,False
3774,82.0,783.583333333352,1,1,0.0,51,31,False
3775,3.75,169.5,2,1,152.0,86,24,True
3776,83.0,784.583333333352,1,1,0.0,7,13,False
3777,84.0,785.583333333352,1,1,0.0,45,5,False
3778,5.0,786.583333333352,2,1,3.0,103,4,False
3779,53.0,171.5,2,1,16.5,46,2,True
3780,28.0,788.416666666685,1,1,6.0,4,2,False
3781,33.7272727272727,789.250000000018,4,2,72.1818181818182,389,13,True
3782,49.0,171.5,3,1,3.0,46,9,False
3783,12.0,790.166666666685,1,1,242.0,12,2,False
3784,73.5,172.5,2,1,4.5,48,1,False
3785,74.5,173.5,2,1,0.0,49,6,True
3786,105.0,790.583333333352,1,1,68.0,8,8,False
3787,49.0,791.333333333351,1,1,183.0,16,8,True
3788,26.0,792.333333333351,1,1,5.0,30,5,False
3789,50.0,793.333333333351,1,1,0.0,6,0,False
3790,26.3333333333333,176.5,2,1,4.33333333333333,98,49,True
3791,85.0,794.083333333351,1,1,5.0,1,1,False
3792,16.5,795.083333333351,2,1,10.5,20,7,False
3793,90.0,139.0,2,1,12.5,24,12,True
3794,11.333333333333302,177.5,3,1,78.6666666666667,45,0,True
3795,25.0,140.0,1,1,1.0,2,2,False
3796,70.6666666666667,141.0,3,1,241.333333333333,101,66,True
3797,59.2,332.11666666666696,3,1,83.4,284,128,True
3798,25.0,179.5,2,1,87.0,36,0,False
3799,573.0,795.6666666666838,1,1,12.0,9,0,False
3800,16.0,142.833333333333,1,1,2.0,11,11,True
3801,108.0,143.0,1,1,10.0,40,5,True
3802,151.0,182.5,1,1,7.0,4,0,False
3803,152.0,183.5,1,1,0.0,3,5,False
3804,96.5,184.5,2,1,14.5,33,1,True
3805,8.0,800.6666666666838,2,1,667.333333333333,122,60,True
3806,574.0,801.6666666666838,1,1,7.0,13,0,False
3807,34.6666666666667,803.583333333351,3,1,210.333333333333,137,33,True
3808,29.3333333333333,804.583333333351,1,1,87.6666666666667,308,8,False
3809,44.0,807.583333333351,1,1,0.0,40,167,False
3810,15.0,807.583333333351,1,1,347.0,15,2,False
3811,16.3333333333333,185.5,3,1,66.6666666666667,22,0,False
3812,116.0,808.9166666666838,1,1,64.5,158,9,False
3813,288.0,809.9166666666838,2,1,393.0,0,24,False
3814,63.0,810.9166666666838,1,1,0.0,34,31,False
3815,33.5,809.750000000018,3,1,51.25,2,21,False
3816,3.0,324.900000000001,1,1,946.0,0,160,False
3817,576.0,810.750000000018,1,1,1.0,1,0,False
3818,11.5,810.083333333351,2,1,6.0,8,1,True
3819,23.5,813.083333333351,2,1,80.5,25,26,False
3820,264.33333333333303,814.083333333351,2,1,14.333333333333302,101,14,True
3821,26.0,814.250000000018,2,1,5.5,266,49,True
3822,13.5,816.583333333351,2,1,31.5,20,0,False
3823,55.5,186.0,2,1,3.0,35,0,False
3824,82.0,187.0,2,1,195.0,10,0,False
3825,154.2,812.416666666686,5,3,9.4,142,0,False
3826,31.0,802.5833333333542,1,1,21.0,9,9,False
3827,15.0,802.0833333333542,1,1,350.0,22,17,False
3828,28.0,803.0833333333542,1,1,30.5,2,2,False
3829,16.0,804.0833333333542,1,1,0.0,0,5,False
3830,20.25,800.8333333333528,2,1,36.0,58,12,True
3831,20.75,801.8333333333528,2,1,24.5,72,14,True
3832,24.6666666666667,802.8333333333528,2,1,24.3333333333333,70,9,False
3833,148.75,805.0833333333528,3,1,23.75,98,0,False
3834,28.25,810.0833333333528,3,1,5.75,25,1,True
3835,580.0,809.0833333333528,1,1,3.0,22,0,False
3836,75.0,187.5,4,1,38.25,100,12,True
3837,22.5,810.5833333333528,3,1,58.5,21,12,False
3838,9.0,188.0,2,1,7.0,59,4,True
3839,293.5,813.5833333333528,2,1,394.5,19,0,False
3840,11.0,814.166666666686,2,1,231.333333333333,28,12,True
3841,6.0,815.166666666686,1,1,244.0,4,3,False
3842,51.0,816.916666666686,1,1,51.0,36,8,False
3843,291.0,814.75000000002,2,1,2.0,168,0,False
3844,292.5,104.395238095239,2,1,0.0,71,3,False
3845,584.0,815.25000000002,1,1,0.0,4,4,False
3846,585.0,816.25000000002,1,1,0.0,1,1,False
3847,6.0,817.25000000002,1,1,65.0,45,53,False
3848,586.0,818.25000000002,1,1,0.0,10,6,False
3849,165.0,820.25000000002,4,3,37.4,231,192,True
3850,588.0,821.25000000002,1,1,0.0,20,0,False
3851,589.0,821.75000000002,1,1,0.0,0,28,False
3852,97.0,822.75000000002,2,1,21.5,52,34,True
3853,590.0,823.75000000002,1,1,0.0,12,2,False
3854,309.0,824.75000000002,2,1,241.5,133,0,False
3855,37.0,826.416666666686,1,1,8.0,1,1,True
3856,151.5,831.0833333333528,3,1,275.75,62,41,True
3857,0.0,311.933333333334,2,1,0.0,334,0,True
3858,1.0,105.347619047619,1,1,0.0,0,1,False
3859,2.0,832.75000000002,1,1,0.0,104,103,True
3860,0.0,837.75000000002,2,1,0.0,264,0,False
3861,1.0,838.75000000002,1,1,0.0,14,13,False
3862,4.0,839.75000000002,1,1,358.0,43,19,False
3863,5.0,840.75000000002,2,1,179.5,62,47,True
3864,593.0,841.666666666687,1,1,7.0,126,0,False
3865,594.0,843.666666666687,1,1,0.0,55,0,False
3866,4.33333333333333,844.666666666687,2,1,0.333333333333333,158,57,True
3867,595.0,845.3333333333528,1,1,1.0,4,4,False
3868,3.5,25.5,1,1,656.25,553,267,True
3869,167.6,846.3333333333528,4,3,6.2,714,531,True
3870,597.0,847.3333333333528,1,1,0.0,0,155,False
3871,4.0,851.3333333333528,1,1,412.0,2,1,False
3872,1.0,847.166666666687,1,1,0.0,1,0,False
3873,24.0,849.00000000002,1,1,65.0,5,5,False
3874,0.0,847.3333333333528,2,1,0.0,275,0,True
3875,154.0,846.166666666687,1,1,86.0,42,42,False
3876,155.0,847.166666666687,1,1,0.0,4,4,False
3877,9.0,847.3333333333542,1,1,81.0,3,4,True
3878,1.0,22.0,3,1,3.3333333333333304,136,3,True
3879,2.0,26.5,2,1,207.5,12,0,False
3880,44.0,847.0833333333542,5,1,101.714285714286,183,11,True
3881,38.1,847.0833333333542,5,1,125.8,300,37,True
3882,42.0,850.0833333333542,1,1,71.0,83,94,False
3883,38.8571428571429,851.0833333333542,5,1,215.57142857142895,57,25,False
3884,0.0,852.00000000002,1,1,0.0,19,13,False
3885,2.4,108.090476190477,2,1,27.8,74,3,False
3886,108.0,853.00000000002,1,1,0.0,90,86,True
3887,46.0,109.02380952381,1,1,84.0,52,11,True
3888,24.0,854.00000000002,1,1,85.0,17,51,False
3889,44.0,856.00000000002,1,1,1.0,22,21,False
3890,104.333333333333,857.00000000002,3,1,0.0,35,8,True
3891,78.0,858.00000000002,1,1,101.0,45,77,False
3892,38.3333333333333,859.00000000002,1,1,17.3333333333333,157,77,True
3893,38.3333333333333,860.00000000002,2,1,0.666666666666667,105,40,False
3894,64.0,862.00000000002,1,1,59.0,494,494,False
3895,3.09090909090909,862.8333333333542,1,1,975.0,134,393,False
3896,49.0,863.5833333333528,1,1,182.0,0,5,False
3897,7.0,864.5833333333528,1,1,0.0,1,0,False
3898,8.0,865.5833333333528,1,1,0.0,0,3,False
3899,19.0,189.0,2,1,74.0,37,5,False
3900,599.0,110.990476190476,1,1,12.0,71,0,False
3901,97.5,111.92380952381,2,1,12.0,45,1,False
3902,18.1666666666667,24.0,4,3,7.83333333333333,236,57,True
3903,2.0,312.416666666668,2,1,38.5,88,7,False
3904,25.5,860.50000000002,1,1,122.5,47,9,True
3905,8.0,858.5833333333528,1,1,878.0,4,4,False
3906,17.0,25.0,3,2,4.0,358,42,True
3907,300.0,196.5,2,1,5.0,32,0,False
3908,601.0,856.3333333333528,1,1,3.0,17,10,False
3909,602.0,857.3333333333528,1,1,0.0,90,81,False
3910,604.0,859.3333333333528,1,1,0.0,63,41,True
3911,49.3333333333333,861.0833333333528,2,1,428.333333333333,21,1,False
3912,91.5,137.333333333333,2,1,45.5,3,3,False
3913,16.3333333333333,862.00000000002,2,1,329.33333333333303,43,14,False
3914,7.66666666666667,860.8333333333542,2,1,141.0,95,28,True
3915,9.0,864.666666666687,1,1,0.0,32,6,True
3916,9.33333333333333,866.666666666687,2,1,0.333333333333333,26,7,True
3917,44.0,868.666666666687,1,1,13.0,14,3,True
