commit_id,nuc,arexp,ent,ns,age,asexp,la,ld,target
11816,6.0,0.0,2.16713347110432,1,521.333333333333,0.0,30,7,False
11817,9.8,3030.82142857103,0.241825810570999,1,109.0,136.0,512,5,False
11818,13.333333333333302,3031.7380952377,1.58245935468226,1,0.0,137.0,272,352,False
11819,6.0,2.0,0.0,1,1.0,2.0,3,2,False
11820,13.25,3032.59761904722,1.61904965799265,1,0.0,138.0,112,24,False
11821,3.0,3032.8809523805603,0.0,1,0.0,139.0,7,2,False
11822,7.5,3033.7809523805604,0.251862847719565,1,0.0,140.0,90,5,False
11823,5.0,3034.7809523805604,0.0,1,0.0,141.0,109,105,False
11824,19.4375,3035.7809523805604,5.92818930073986,1,560.8125,3769.0,23,313,False
11825,12.0,3037.7809523805604,0.0,1,0.0,142.0,4,0,False
11826,22.0,3038.7809523805604,1.3693252236413402,1,45.6666666666667,3771.0,18,29,False
11827,97.3333333333333,3039.6809523805605,1.43199195186065,1,8.0,3772.0,48,41,False
11828,7.0,3.0,0.0,1,8.0,3.0,8,6,False
11829,8.0,4.0,0.0,1,0.0,4.0,13,18,False
11830,10.0,6.0,0.0,1,0.0,6.0,16,18,True
11831,4.0,3041.59761904723,0.7219280948873621,1,0.5,143.0,3,2,False
11832,25.6666666666667,3042.54999999961,1.34858463579322,2,0.0,0.127084016345204,256,27,False
11833,14.333333333333302,3043.54999999961,2.11396873825931,2,0.7777777777777779,0.127084016345204,84,7,False
11834,5.0,3044.083333332949,0.0565245930846693,2,26.0,1.17549550908305e-38,140,14,False
11835,5.71428571428571,3044.583333332949,3.17831077393665,2,12.7142857142857,1.17549550908305e-38,771,15,False
11836,20.3333333333333,3045.583333332949,1.5,1,566.333333333333,3775.0,4,4,False
11837,8.90625,3046.583333332949,5.82753525263935,2,701.953125,0.127084016345204,167,19,False
11838,141.333333333333,3046.59285714247,1.55839179168083,1,10.3333333333333,3777.0,117,0,False
11839,125.666666666667,3048.42619047581,2.13524923807948,1,205.333333333333,3779.0,92,2,False
11840,52.5,844.0,1.34640200600849,2,44.25,0.4957272410392759,232,13,True
11841,200.666666666667,3048.12857142819,1.43875868091501,1,0.0,3780.0,19,1,False
11842,165.0,3048.48809523771,0.748519649367112,1,1.0,3781.0,128,16,False
11843,16.5,3049.45476190438,1.8565381353037,2,87.5,0.127084016345204,35,4,False
11844,7.22222222222222,3050.45476190438,3.02322500208334,1,5.888888888888888,356.0,27,27,False
11845,30.0,3051.42142857105,2.35643575418507,2,4.0,0.127084016345204,226,2,False
11846,17.6666666666667,3052.37142857105,0.9255008230823548,2,0.0,0.127084016345204,22,7,False
11847,57.25,3055.71904761867,0.948714743867915,2,487.0,0.127084016345204,22,6,False
11848,15.666666666666698,3056.71904761867,1.4675542713441296,2,2.0,0.127084016345204,46,7,False
11849,1.5,3057.71904761867,1.0,1,2.5,153.0,2,2,False
11850,23.3333333333333,3058.71904761867,0.4297643740897179,2,2.0,0.127084016345204,157,105,False
11851,18.3333333333333,3059.71904761867,1.30310850242046,1,3.0,155.0,71,36,False
11852,10.0,3060.71904761867,2.20988863801473,1,29.2,3788.0,8,6,False
11853,77.125,3061.71904761867,2.49821723438806,3,14.375,0.499542751641315,47,23,False
11854,7.75,0.0,1.76148857358085,1,69.25,0.0,90,8,False
11855,99.9166666666667,3062.05238095201,2.91096811756434,2,57.25,0.127084016345204,455,26,False
11856,6.0,1.0,0.576291461217437,1,0.0,1.0,70,3,False
11857,11.0,2.0,0.0,1,0.0,2.0,3,1,False
11858,11.0,3063.05238095201,1.47975373644498,2,0.0,0.992184877394992,144,67,False
11859,7.0,120.0,0.0,1,55.0,112.0,10,13,False
11860,2.0,120.5,1.7710000122781298,1,0.25,113.0,156,2,True
11861,2.0,174.19999999999905,0.7219280948873621,1,62.5,287.0,5,5,False
11862,7.6,3064.07380952344,1.98959700072736,1,1.0,4135.0,57,43,False
11863,18.6666666666667,3066.67380952344,2.16310083674672,1,471.833333333333,4136.0,67,6,False
11864,11.333333333333302,3067.5904761901,1.0787957822215302,1,994.333333333333,4137.0,33,109,False
11865,11.0,3068.50714285677,0.968270247409618,1,433.0,4138.0,49,5,False
11866,5.0,3069.50714285677,0.529360865287364,1,849.0,4139.0,52,23,False
11867,3.0,3070.50714285677,0.478867779094044,1,1067.5,4140.0,128,95,False
11868,3.0,3070.40952380915,1.37878349348618,1,673.333333333333,4141.0,25,3,False
11869,1.5,3071.40952380915,0.840358671609117,1,738.5,4142.0,21,5,False
11870,4.25,3072.40952380916,1.56834396380813,1,677.5,4143.0,30,11,False
11871,170.0,3073.40952380916,1.19454511918622,2,422.333333333333,0.992184877394992,38,9,False
11872,4.0,3074.24285714249,0.935813008290437,1,775.666666666667,4145.0,53,4,False
11873,5.5,3075.24285714249,1.65539622961007,1,734.25,4146.0,22,6,False
11874,9.5,3076.24285714249,0.811278124459133,1,171.0,4147.0,25,3,False
11875,0.5,122.5,0.203073929986646,1,0.0,115.0,62,1,False
11876,10.0,123.5,0.0,1,0.0,116.0,0,71,False
11877,8.428571428571429,3077.07619047583,3.77995000096154,1,107.285714285714,3793.0,36,0,False
11878,35.0,3078.07619047583,0.0,1,12.0,3794.0,4,4,False
11879,5.66666666666667,3079.07619047583,0.5831031620483729,1,662.666666666667,3795.0,21,32,False
11880,10.0,1.0,0.0,1,0.0,1.0,5,0,False
11881,16.0,841.0,0.0,1,81.0,714.0,5,1,False
11882,8.0,842.0,0.0,1,81.0,715.0,5,2,False
11883,1.0,844.0,0.659375881278699,1,11.0,717.0,3,38,False
11884,66.4,846.0,2.0457443051499298,1,10.8,719.0,1,111,False
11885,2.6666666666666696,3074.4999999996307,2.5161562496684,1,169.5,4148.0,112,10,False
11886,2.0,3075.38333333297,1.0793456172938,1,341.33333333333303,4149.0,216,13,False
11887,14.5,3076.38333333297,0.981940786864098,1,1017.0,4150.0,16,3,False
11888,1.5,3077.38333333297,0.987137774372186,1,630.0,4151.0,18,12,False
11889,1.0,3078.38333333297,1.3842514555353098,1,365.666666666667,4152.0,27,4,False
11890,3.0,3079.38333333297,0.9798687566511528,1,590.0,4153.0,24,12,False
11891,1.0,3080.29999999964,0.981453895033654,1,708.0,4154.0,44,6,False
11892,4.0,3081.13333333297,0.942683189255492,1,732.5,4155.0,23,2,True
11893,2.6666666666666696,3082.13333333297,1.07090116932125,1,332.66666666666697,4156.0,46,3,False
11894,3.6666666666666696,3083.13333333297,1.56440505174134,1,859.666666666667,4157.0,18,4,False
11895,3.5,3084.13333333297,0.905928216042999,1,882.0,4158.0,23,5,False
11896,16.0,847.0,1.0,1,302.5,720.0,6,0,False
11897,4.0,848.0,0.0,1,1256.0,196.0,12,0,False
11898,2.0,3082.5166666663,1.55049498181337,1,449.0,4159.0,20,3,False
11899,6.33333333333333,3083.5166666663,1.4175505866652098,1,332.33333333333303,4160.0,114,4,False
11900,3.8,3084.5166666663104,1.84935233182381,1,389.0,4161.0,56,16,False
11901,8.8,850.0,2.26898322517222,2,61.2,0.4957272410392759,16,11,False
11902,3.2,3084.29761904726,2.00211326429739,1,518.4,4162.0,318,72,False
11903,3.3333333333333304,3085.29761904726,1.26327933642938,1,76.0,4163.0,43,27,False
11904,20.0,3086.09761904726,0.629249223856035,1,264.5,4164.0,43,14,True
11905,7.0,3087.09761904726,0.8764486286493399,1,914.0,4165.0,62,33,False
11906,4.0,3088.09761904726,1.06977969163692,1,1024.0,4166.0,35,12,False
11907,2.71428571428571,3089.09761904726,1.9031202091317,1,836.714285714286,4167.0,92,34,False
11908,28.0,3089.81428571393,0.0,1,66.0,4168.0,27,12,False
11909,9.5,3090.81428571393,0.5435644431995961,1,240.5,4169.0,15,9,False
11910,1.0,3091.81428571393,0.811278124459133,1,27.5,4170.0,8,16,False
11911,5.66666666666667,3093.26428571393,1.15326863465083,1,125.666666666667,4171.0,57,9,False
11912,14.5,3094.26428571393,0.950956048454973,1,328.0,4172.0,23,4,False
11913,1.5,124.5,1.0,1,2.0,117.0,2,2,False
11914,2.0,125.5,0.881290899230693,1,1.5,118.0,13,7,False
11915,13.5,3095.26428571393,0.591672778582327,1,103.5,4173.0,50,13,False
11916,1.0,3096.21428571393,1.4426049431803,1,269.0,4174.0,32,24,False
11917,6.0,126.5,1.51646862373111,1,9.0,119.0,22,6,True
11918,6.25,127.5,1.08258770262648,1,10.5,120.0,52,7,False
11919,4.0,128.5,0.0,1,0.0,121.0,6,2,False
11920,8.0,3097.1428571425104,0.832558239674567,1,149.0,4175.0,53,19,True
11921,14.333333333333302,3098.1428571425104,1.30584829999034,1,726.0,4176.0,42,10,False
11922,10.3333333333333,3099.1428571425104,1.54371969620307,1,596.666666666667,4177.0,30,8,False
11923,1.6666666666666698,3100.1428571425104,1.28320261129976,1,533.0,4178.0,44,28,False
11924,2.5,3101.1428571425104,0.4394969869215129,1,0.0,4179.0,22,0,False
11925,3.94736842105263,3101.9428571425105,3.0782336979922,1,632.105263157895,4180.0,754,769,True
11926,5.33333333333333,3102.9428571425105,2.04779199083065,1,473.5,4181.0,159,120,True
11927,2.0,3103.40238095203,1.6329292281719898,1,14.0,4182.0,240,243,False
11928,4.5,3.0,2.44278415386153,1,1.33333333333333,3.0,294,8,False
11929,4.33333333333333,3105.40238095203,1.5688983810290602,1,194.666666666667,4183.0,75,12,False
11930,2.5,3106.3690476187,0.6332905746550961,1,254.5,4184.0,90,4,False
11931,3.88888888888889,3107.3190476187,2.8944788526998995,1,593.888888888889,4185.0,80,30,False
11932,3.3333333333333304,3108.3190476187,2.4137467718773298,1,836.666666666667,4186.0,52,24,False
11933,7.33333333333333,3109.2690476187,2.8485993022013503,1,418.0,4187.0,104,24,False
11934,4.5,3110.2690476187,0.566509506552905,1,105.0,4188.0,28,2,False
11935,503.0,3111.23571428537,0.0,1,4.0,3796.0,52,55,False
11936,504.0,3112.23571428537,0.0,1,0.0,3797.0,1,1,False
11937,318.0,3114.85476190442,1.73801520337823,2,0.0,0.865100861049788,186,1,False
11938,2.5,137.164285714286,2.0,1,34.5,276.0,4,0,False
11939,6.5,8.0,0.371232326640876,2,25.5,1.01171875,27,1,False
11940,800.0,9.0,0.811278124459133,2,486.0,0.998046875,3,5,False
11941,49.0,849.5,0.0,1,27.0,725.0,13,5,False
11942,5.0,10.0,0.0,1,0.0,2.0,52,0,False
11943,15.5,852.5,1.81385362483141,1,373.0,727.0,69,19,False
11944,0.0,3112.5595238091805,0.0,1,0.0,3798.0,61,0,False
11945,38.75,3113.5595238091805,3.3412036752872503,2,14.3125,0.865100861049788,1178,8,False
11946,13.0,4.5,1.32675181006993,2,6.25,0.984375,148,13,False
11947,9.66666666666667,853.5,1.36556379511405,2,2.6666666666666696,0.4957272410392759,32,3,False
11948,6.5,3115.39285714252,1.6878260830201497,1,242.0,3800.0,222,8,True
11949,21.8,3115.84285714252,1.82365234404887,1,5.6,3801.0,209,0,False
11950,6.2,3116.79285714252,1.8473401540147096,1,0.0,3802.0,57,17,False
11951,9.54545454545454,3117.59285714252,2.5166755115900497,2,15.6363636363636,0.127084016345204,316,17,True
11952,8.5,3118.59285714252,0.8337649072106651,1,5.0,362.0,22,12,False
11953,6.0,11.0,0.0,1,0.0,3.0,13,0,False
11954,19.6666666666667,3114.22142857109,2.31044519796923,2,53.3333333333333,0.992184877394992,230,17,True
11955,12.5,3115.07142857109,0.7088356733321959,1,4.0,4194.0,28,3,False
11956,59.0,3115.74047619014,0.0,1,47.0,4195.0,1,0,False
11957,98.5,3116.59047619014,1.0,1,1042.5,409.0,2,2,False
11958,23.0,3118.3952380949,1.36457584302772,1,150.0,3805.0,128,0,False
11959,9.8,3119.3714285710907,1.7662586272311205,2,2.4,0.127084016345204,41,25,False
11960,51.0,3120.15476190443,0.200622324312715,1,30.5,3807.0,26,6,True
11961,3.0,12.0,0.153742180328762,1,16.0,10.0,36,9,False
11962,145.0,3121.6999999996697,0.0,1,22.0,3808.0,12,6,True
11963,43.9473684210526,3122.50952380919,2.72124995658858,2,482.263157894737,0.992184877394992,118,42,True
11964,46.0,3123.50952380919,1.0,1,317.5,3810.0,14,2,False
11965,257.5,3124.39285714252,0.371232326640876,1,0.0,3811.0,30,12,False
11966,11.5454545454545,3125.39285714252,2.50399752733485,2,0.0,0.992184877394992,22,22,False
11967,164.2,3126.2952380949105,1.84624898203346,1,7.2,3813.0,78,1,False
11968,18.0,3127.2952380949105,0.0,1,4.0,4199.0,1,0,False
11969,123.4,3128.21190476158,0.388391027782473,3,60.8,0.499542751641315,137,1,False
11970,5.5,854.0,0.4299283203096889,1,718.0,731.0,157,2,False
11971,5.5,3129.21190476158,1.42570580393308,2,15.0,1.17549550908305e-38,314,14,True
11972,3.5,855.0,0.823811633312317,1,197.0,46.0,30,1,False
11973,10.0,3130.21190476158,2.2774973455078302,1,2.85714285714286,365.0,549,1,False
11974,12.0,3131.17857142824,0.0,1,0.0,160.0,166,12,False
11975,18.25,856.0,1.2016760819203798,1,202.75,732.0,112,76,True
11976,5.0,3132.12857142824,1.52230443902843,1,4.0,161.0,91,46,False
11977,0.0,858.0,0.0,1,0.0,733.0,87,0,False
11978,1.33333333333333,3133.06190476158,1.04203994293478,1,0.0,162.0,288,6,False
11979,14.0,3134.02857142825,0.0,1,0.0,163.0,41,106,False
11980,2.1666666666666696,858.5,2.09579525500093,1,272.0,734.0,10,12,False
11981,170.666666666667,3135.02857142825,0.992606118256389,2,0.0,0.127084016345204,72,54,False
11982,87.6666666666667,3135.9714285711,0.669583663009672,2,0.0,0.127084016345204,74,36,False
11983,11.0357142857143,45.4,3.59113933827556,1,305.892857142857,87.0,1208,541,True
11984,30.1666666666667,3136.91428571396,1.1914945131236498,1,35.5,3817.0,78,3,False
11985,10.8,3137.50714285682,2.06320251321585,3,3.4,0.0370884775721907,14,5,False
11986,59.0,3138.50714285682,0.0,1,0.0,3819.0,3,2,False
11987,15.5,3139.32380952349,0.696212260125146,2,0.0,1.17549550908305e-38,28,4,False
11988,156.25,3139.79047619016,0.2432704831889189,3,0.25,0.499542751641315,404,1,False
11989,17.75,3140.75714285682,1.0376749398837,1,72.25,3821.0,59,1,False
11990,6.0,859.5,1.4479745705393,1,652.0,19.0,24,2,False
11991,3.0,3141.64047619016,1.58496250072116,1,0.0,169.0,12,0,False
11992,9.0,3142.59047619016,1.45568737518865,1,0.0,170.0,300,178,False
11993,15.0,3143.5428571425405,1.77095059445467,1,5.4,171.0,7,3,False
11994,31.0,3144.5428571425405,1.4038479301568,1,685.25,4202.0,34,5,False
11995,18.0,3145.5428571425405,0.0,1,0.0,172.0,0,1,False
11996,75.4,3146.5428571425405,1.8824968622216105,2,0.0,0.865100861049788,156,42,False
11997,9.285714285714286,3147.51904761873,2.26417574986156,1,0.4285714285714289,368.0,590,1,True
11998,8.33333333333333,3148.51904761873,1.40571179090287,1,0.333333333333333,369.0,84,0,False
11999,165.2,3149.51904761873,1.84086247357586,1,0.6,3822.0,94,0,False
12000,22.0454545454545,46.4,3.94046085313102,1,46.9090909090909,88.0,256,142,True
12001,2.5,6.5,0.811278124459133,1,15.0,7.0,36,12,False
12002,2.4,7.5,1.8243980926321497,1,7.6,8.0,220,9,False
12003,2.0,8.5,0.922647710066677,1,22.0,9.0,138,13,False
12004,15.0,1.0,0.0,1,10.0,1.0,1,0,False
12005,15.333333333333302,860.0,0.960852919093927,1,521.666666666667,735.0,39,2,False
12006,1.5,861.0,0.468995593589281,1,1300.0,736.0,8,2,False
12007,0.0,3151.08333333302,0.0,1,0.0,4205.0,69,0,False
12008,18.9577464788732,863.0,6.070019017921269,1,99.6760563380282,200.0,166,12,False
12009,2.0,3149.9357142854,0.70246655129039,1,285.0,4206.0,18,24,False
12010,6.0,864.0,3.5145450044807203,1,1072.41666666667,201.0,28,3,False
12011,18.945205479452103,865.0,6.02192809488736,1,0.0,202.0,82,78,False
12012,4.0,3148.11904761873,0.0,1,2.0,174.0,24,0,False
12013,53.6666666666667,3148.61904761873,1.4784345996621102,1,7.0,3824.0,14,13,False
12014,19.0,3149.61904761873,0.0,1,2.0,175.0,27,3,False
12015,22.5,3150.11904761873,0.8960382325345569,1,0.0,3825.0,44,4,False
12016,79.0,3150.3023809520696,0.0,1,0.0,3826.0,32,4,False
12017,34.0,3151.0357142854,0.0,1,16.0,3827.0,1,1,False
12018,23.6666666666667,3151.9857142854,3.15803432601524,1,497.333333333333,3828.0,73,32,False
12019,2.0,3152.9857142854,0.0,1,2.0,4207.0,3,3,False
12020,30.75,3153.43809523778,1.3394021411602,1,0.5,4209.0,295,1,False
12021,109.6,3153.43809523778,1.53066779378148,1,289.4,3829.0,201,15,False
12022,75.0909090909091,3154.43809523778,2.85779445275104,1,250.45454545454496,3830.0,161,43,True
12023,1.46666666666667,9.5,2.6256743807985297,1,27.9333333333333,10.0,491,71,False
12024,19.0,867.5,1.30382578014649,1,67.75,740.0,84,44,False
12025,0.333333333333333,3153.56666666635,0.9357120422974352,1,0.0,3831.0,106,8,False
12026,54.26315789473679,3154.49285714255,3.34597006661931,1,140.842105263158,3832.0,294,63,True
12027,2.2,3155.07619047588,2.12192809488736,1,754.4,3833.0,10,10,False
12028,52.22222222222221,3156.02619047588,2.5242146307938103,1,0.0,3834.0,21,11,False
12029,33.5714285714286,3155.92857142826,3.31909123384693,2,247.07142857142895,0.992184877394992,351,82,False
12030,77.5,3156.92857142826,0.74959525725948,1,1.0,3836.0,22,6,False
12031,45.0,3157.92857142826,1.15951154912538,2,0.0,0.992184877394992,22,5,False
12032,31.2,3158.92857142826,1.8720408938681496,2,0.0,0.992184877394992,146,17,False
12033,13.666666666666698,3159.92857142826,1.48335575498169,1,708.333333333333,4213.0,12,0,False
12034,32.1666666666667,3160.92857142826,2.02091989159837,1,49.0,3839.0,213,73,True
12035,27.3333333333333,3161.8452380949293,2.00898370888568,1,343.16666666666697,3840.0,23,11,False
12036,3.3333333333333304,10.5,1.26387920165153,1,0.0,11.0,90,113,False
12037,6.16666666666667,3162.5238095235,2.12552318575206,2,93.3333333333333,0.992184877394992,146,2,False
12038,31.75,3163.35714285684,1.44372728802203,1,334.75,3842.0,45,0,False
12039,1.0,3163.85714285684,0.0,1,606.0,4215.0,3,3,False
12040,3.25,12.5,1.75211074524875,1,3.0,13.0,90,13,False
12041,99.0,3164.37619047589,0.0,1,0.0,3843.0,16,16,False
12042,17.3333333333333,3165.37619047589,1.17067189335387,1,9.33333333333333,176.0,37,24,False
12043,36.5,3166.37619047589,0.541743437532345,2,1.0,0.127084016345204,136,57,False
12044,14.0,3167.04523809494,0.0,1,19.0,178.0,5,0,False
12045,15.7,3168.04523809494,2.88895958342092,1,144.5,3845.0,108,7,False
12046,12.0,3168.98809523779,0.712064054890548,2,26.0,0.992184877394992,37,4,False
12047,28.75,3169.954761904461,1.72724860626392,1,1.25,3847.0,7,6,False
12048,4.0,3170.9047619044604,1.9053690807289496,1,2.25,3848.0,39,3,False
12049,9.5,3171.9047619044604,0.970950594454669,1,3.0,3849.0,35,0,False
12050,7.0,3172.9047619044604,0.9470622432515328,1,3.0,3850.0,52,0,False
12051,16.0,3173.6880952378,1.51849825665364,1,3.0,3851.0,115,6,False
12052,31.0,3174.6880952378,0.0,1,3.0,3852.0,55,0,False
12053,12.8461538461538,3175.47142857113,2.70393617840166,1,4.07692307692308,3853.0,222,8,False
12054,12.684210526315804,3176.41428571399,3.53988851424855,1,10.1052631578947,3854.0,453,32,False
12055,14.1176470588235,3176.6238095235108,3.4012306822301,2,2.82352941176471,0.127084016345204,290,14,False
12056,7.0,3177.47380952351,0.0,1,0.0,180.0,1,1,False
12057,18.6,3178.42380952351,2.19467376157742,2,15.8,0.127084016345204,34,4,False
12058,6.0,124.0,1.38407073897925,1,19.0,123.0,107,12,False
12059,22.2068965517241,3180.36666666637,3.9044104657824,1,2.86206896551724,3858.0,422,90,False
12060,20.5365853658537,3181.14523809495,4.61462249950761,2,1.41463414634146,0.127084016345204,188,75,True
12061,33.0,3182.14523809495,0.7219280948873621,1,10.0,3860.0,9,1,False
12062,33.75,125.0,1.6096400091468896,1,179.25,124.0,93,2,False
12063,513.0,3183.8880952378004,0.0,1,2.0,3861.0,1,1,False
12064,54.96428571428571,3184.80714285685,4.23572993683314,1,1.17857142857143,3862.0,161,308,True
12065,18.7,3185.42380952352,4.30762999247658,2,1.6,0.127084016345204,202,12,False
12066,9.5,3186.42380952352,1.92192809488736,2,1.0,0.127084016345204,5,5,False
12067,11.0,0.0,0.0,1,29.0,0.0,2,6,False
12068,37.0,3188.16190476162,0.0,1,0.0,3866.0,3,0,False
12069,13.0,3189.16190476162,1.59226374636456,2,358.25,0.127084016345204,28,3,False
12070,20.3863636363636,3190.12857142829,5.4594316186373,1,0.0,3868.0,44,44,False
12071,18.0,0.0,0.929355011518628,1,640.0,0.0,23,29,False
12072,183.666666666667,3190.714285714,1.04400973887294,2,9.0,0.992184877394992,127,24,False
12073,16.6,3192.440476190189,1.12248019669548,2,488.6,0.992184877394992,28,182,False
12074,8.25,1.0,1.07277357271954,1,135.25,0.0,167,0,False
12075,114.423076923077,2.0,4.09654616676169,4,1.69230769230769,0.3125,1843,0,True
12076,6.0,8.0,0.0,1,40.0,8.0,7,2,False
12077,241.333333333333,3197.4166666663896,1.2229783930205702,1,1.33333333333333,3872.0,60,27,False
12078,548.333333333333,3200.33333333306,1.41955629857161,2,58.3333333333333,0.865100861049788,3,23,False
12079,7.0,0.0,0.0,1,20.0,0.0,4,2,False
12080,1.0,3201.1666666663896,0.0,1,543.0,3873.0,32,21,False
12081,6.0,1.0,0.7871265862012691,1,263.0,1.0,10,7,False
12082,12.0,3201.9833333330603,0.0,1,1.0,187.0,3,1,False
12083,13.0,3202.9833333330603,0.0,1,0.0,188.0,29,0,False
12084,71.0,3203.89999999972,0.0,1,2.0,3874.0,2,2,False
12085,14.0,3204.8999999997304,0.0,1,0.0,189.0,2,1,False
12086,7.0,2.0,0.8935711016541908,1,0.0,2.0,24,5,False
12087,1.6666666666666698,0.0,0.706064518434055,1,90.0,0.0,104,5,False
12088,7.33333333333333,3204.95238095211,0.308505707532776,2,0.666666666666667,0.127084016345204,62,4,False
12089,39.0,3.0,1.34468060195631,1,375.5,3.0,181,9,False
12090,2.6666666666666696,1.0,1.25162916738782,1,1.0,1.0,10,2,False
12091,36.0,3202.84761904735,0.0,1,4.0,3876.0,3,3,False
12092,39.8,3204.26428571401,1.7254678531006398,1,17.0,4221.0,152,8,False
12093,1.0,3205.8499999997302,0.0,1,2.0,4223.0,4,5,False
12094,7.2,1.0,1.44156245389397,1,922.6,1.0,87,5,False
12095,36.0,3205.59761904735,0.522559374536941,1,81.5,413.0,15,2,False
12096,17.0,865.0,0.0,1,67.0,741.0,18,12,False
12097,33.0,3205.8571428568707,1.49491884823395,1,5.33333333333333,3877.0,6,5,False
12098,15.0,3206.75714285687,0.0,1,8.0,191.0,15,1,False
12099,22.4,3208.52380952354,1.31637156333995,1,150.6,4224.0,38,4,False
12100,16.0,3208.89285714259,1.4056390622295702,1,4.33333333333333,3878.0,2,14,False
12101,6.0,3206.79761904735,0.0,1,5.0,4225.0,4,3,False
12102,1.0,3207.79761904735,1.6038098529438,1,6.0,4226.0,49,21,False
12103,243.0,3208.79761904735,0.165427033996267,2,1.0,1.15607123306797e-44,41,0,False
12104,9.66666666666667,0.0,1.3569053052618798,1,18.3333333333333,0.0,21,16,True
12105,12.0,869.0,0.0,1,23.0,744.0,6,1,False
12106,3.8,870.0,1.65280971917368,1,502.6,745.0,243,18,False
12107,70.0,871.0,0.193642804683899,1,29.0,746.0,2,132,False
12108,16.0,3208.2785714283,0.0,1,5.0,192.0,40,1,False
12109,16.0,3208.2785714283,0.0,1,5.0,192.0,0,1,False
12110,8.5,3209.5952380949707,1.24557584124748,2,24.75,0.127084016345204,50,1,False
12111,1.0,3211.5952380949707,0.0,1,1431.0,4228.0,0,93,False
12112,9.5,3212.37857142831,1.55714472885979,2,0.0,0.127084016345204,59,7,False
12113,12.0714285714286,3213.29523809497,3.62454208622966,1,601.857142857143,4229.0,19,12,False
12114,239.111111111111,3213.828571428309,1.92236245227824,3,48.4444444444444,0.462454274069125,151,122,True
12115,48.6666666666667,3215.61190476164,0.9218339291539108,1,78.0,3882.0,41,19,False
12116,31.0,3211.0952380949707,1.52192809488736,1,33.0,3883.0,2,3,False
12117,2.0,874.0,0.0,1,9.0,203.0,1,1,False
12118,18.0,875.0,0.0,1,2.0,20.0,3,3,False
12119,2.0,876.0,0.0,1,5.0,748.0,1,3,False
12120,12.0,877.0,0.0,1,11.0,749.0,0,5,False
12121,0.0,878.0,0.8175072881213621,1,0.0,750.0,47,16,False
12122,0.5,123.5,2.549849151271,1,8.5,125.0,240,0,False
12123,73.0,3212.15714285687,0.0,1,5.0,3885.0,5,1,False
12124,19.5,3212.78809523783,0.940285958670631,2,351.5,0.992184877394992,13,1,False
12125,96.5,3214.46428571402,0.995727452084926,1,0.0,4233.0,6,7,False
12126,0.0,3215.46428571402,0.999904695018484,1,0.0,4234.0,87,0,False
12127,517.0,3213.69999999973,0.0,1,11.0,3887.0,14,2,False
12128,17.0,879.0,0.0,1,61.0,751.0,1,1,False
12129,8.0,880.0,0.0,1,26.0,752.0,6,1,False
12130,518.0,3215.1666666664,0.0,1,0.0,3888.0,12,4,False
12131,33.3333333333333,881.0,1.17371882348922,1,159.0,753.0,53,11,True
12132,33.5714285714286,3212.16428571402,3.89105719364959,2,546.5,0.992184877394992,233,55,False
12133,29.8,3212.01428571402,1.9159216855509,1,224.0,4236.0,143,5,False
12134,5.3846153846153895,3211.94047619021,4.8444905860531,1,907.74358974359,3890.0,121,111,False
12135,27.5,3212.94047619021,0.4394969869215129,1,122.0,3891.0,44,11,False
12136,129.0,3214.14285714259,0.0,1,5.0,3892.0,1,1,False
12137,68.6666666666667,3215.14285714259,1.3304835169703,2,194.666666666667,0.865100861049788,13,11,False
12138,6.33333333333333,3217.55952380926,1.52192809488736,1,22.0,196.0,15,5,False
12139,0.0,3218.5095238092604,0.0,1,0.0,4240.0,64,0,False
12140,15.1363636363636,40.0,4.314773241806621,2,158.863636363636,1.00015341478775,37,29,False
12141,41.0,3219.48571428545,0.0,1,83.0,3894.0,3,3,False
12142,11.666666666666698,3221.48571428545,1.48335575498169,1,9.0,4242.0,6,6,False
12143,13.0,883.0,1.43552050428267,1,0.0,204.0,6,3,False
12144,21.0,3222.88809523784,0.0,1,15.0,197.0,21,3,False
12145,12.0,3223.8047619045,0.0,1,84.0,3895.0,17,0,False
12146,13.0,3224.8047619045,0.0,1,0.0,3896.0,4,7,False
12147,18.1351351351351,3227.80476190451,2.84116598078228,2,591.810810810811,0.992184877394992,317,235,False
12148,1.0,3228.80476190451,0.515946930007447,1,228.5,4247.0,7,19,False
12149,5.0,3229.80476190451,0.779349837292085,1,311.0,4248.0,19,33,True
12150,405.5,3230.30476190451,1.23322478822022,2,62.75,0.865100861049788,27,9,False
12151,25.5,3231.30476190451,0.864437650971159,1,17.0,198.0,246,40,False
12152,176.8,3232.30476190451,1.318803232661,1,13.4,3898.0,188,7,False
12153,100.833333333333,3232.80476190451,1.8766416286639,1,53.1666666666667,3899.0,78,2,False
12154,141.0,3234.80476190451,1.9362781244591296,1,28.75,3900.0,14,2,False
12155,7.0,3238.7047619045093,0.0,1,0.0,199.0,2,2,False
12156,84.3333333333333,3239.70476190452,1.49491884823395,1,16.0,3902.0,5,6,False
12157,20.5714285714286,3240.70476190452,2.2121917801028,2,60.4285714285714,0.127084016345204,106,26,False
12158,0.0,3241.70476190452,0.9960799908510808,1,0.0,4252.0,95,0,False
12159,28.857142857142897,3242.70476190452,2.2707084914702595,1,835.1428571428571,3904.0,40,19,False
12160,24.0,3243.70476190452,2.86053696477647,2,32.25,0.127084016345204,46,29,False
