commit_id,nuc,aexp,nd,ns,age,asexp,la,ld,target
2392,1.0,106,1,1,262.0,93.0,7,0,False
2393,7.0,107,1,1,114.0,94.0,7,3,False
2394,19.111111111111104,51,6,1,403.55555555555605,33.0,41,8,False
2395,85.0,108,1,1,7.0,95.0,1,1,False
2396,76.0,934,1,1,6.0,866.0,8,2,False
2397,5.5,52,2,2,548.0,3.72529029846191e-09,10,0,False
2398,22.0,110,1,1,11.0,97.0,75,0,False
2399,14.0,935,1,1,42.0,867.0,3,1,True
2400,51.0,54,4,1,225.5,34.0,113,13,False
2401,14.0,55,1,1,118.0,35.0,1,2,False
2402,22.0,1126,1,1,101.0,725.0,1,1,False
2403,33.0,58,1,1,258.0,38.0,3,0,False
2404,6.33333333333333,59,3,1,302.33333333333303,39.0,53,11,True
2405,3.0,60,1,1,2.0,40.0,3,2,True
2406,9.0,61,1,1,555.0,41.0,19,0,False
2407,21.0,111,1,1,349.0,98.0,3,0,False
2408,65.0,112,1,1,20.0,99.0,1,1,False
2409,10.0,113,2,1,163.0,100.0,31,12,False
2410,59.0,62,2,1,132.6,42.0,79,57,False
2411,43.5,114,2,1,81.0,101.0,175,77,True
2412,23.0,115,1,1,0.0,102.0,3,0,False
2413,1.0,116,1,1,167.0,103.0,6,5,False
2414,9.25,63,3,1,237.5,43.0,70,13,True
2415,16.0,64,1,1,23.0,44.0,5,2,False
2416,81.0,117,2,1,6.33333333333333,104.0,112,37,False
2417,13.1052631578947,906,7,4,68.0,0.505208257663374,49,47,False
2418,1.0,910,1,1,2.0,2.0,32,0,False
2419,127.333333333333,66,3,3,22.6666666666667,0.45724831042186,3,3,False
2420,13.0,67,1,1,137.0,46.0,11,3,True
2421,21.0,120,2,1,194.0,107.0,119,9,True
2422,75.0,69,2,1,91.0,47.0,39,2,False
2423,1.0,121,2,2,9.5,0.9374160170555071,58,2,False
2424,6.0,122,1,1,259.0,13.0,2,1,False
2425,3.0,123,1,1,0.0,4.0,8,10,False
2426,35.0,25,1,1,146.0,21.0,2,5,False
2427,11.5,124,2,1,64.0,109.0,485,4,True
2428,13.0,125,1,1,181.666666666667,110.0,17,8,True
2429,108.0,126,1,1,34.0,111.0,2,1,False
2430,8.0,127,1,1,52.0,112.0,5,0,False
2431,2.68,71,7,3,232.04,0.38858312545762,1250,198,True
2432,35.1,128,4,1,92.6,113.0,275,43,True
2433,8.0,130,1,1,34.0,114.0,1,1,False
2434,17.0,131,2,1,163.0,115.0,115,4,False
2435,25.0,1127,1,1,356.0,726.0,48,40,False
2436,26.0,1129,1,1,35.0,728.0,10,1,False
2437,21.6666666666667,132,3,3,293.33333333333303,0.487654081702798,15,4,True
2438,34.6666666666667,133,5,1,132.0,117.0,256,34,True
2439,1.0,134,1,1,1.0,118.0,163,26,False
2440,8.5,74,2,1,320.5,50.0,52,11,False
2441,2.0,135,1,1,4.0,119.0,75,32,False
2442,146.0,136,1,1,29.0,120.0,19,1,False
2443,2.0,75,1,1,33.0,0.0,2,3,False
2444,3.0,76,1,1,0.0,1.0,1,2,False
2445,21.0,138,1,1,267.0,122.0,3,3,False
2446,1.0,1130,1,1,124.0,17.0,23,6,False
2447,5.66666666666667,139,2,1,371.333333333333,123.0,574,46,True
2448,0.0,77,2,1,0.0,2.0,37,14,False
2449,15.0,141,1,1,45.0,125.0,3,1,False
2450,7.0,142,1,1,0.0,126.0,6,4,False
2451,16.4444444444444,143,7,1,10.7777777777778,127.0,94,63,True
2452,19.75,144,3,1,2.0,128.0,60,44,False
2453,4.5,79,2,1,225.0,0.0,5,5,False
2454,81.0,80,1,1,28.3333333333333,51.0,28,3,True
2455,50.3076923076923,145,7,1,93.6153846153846,129.0,222,93,True
2456,7.0,146,1,1,0.0,130.0,4,22,False
2457,46.5,147,1,1,110.0,131.0,4,4,False
2458,64.25,148,2,1,3.0,132.0,25,34,True
2459,23.5,149,3,1,114.75,133.0,110,24,True
2460,37.3333333333333,150,1,1,16.3333333333333,134.0,34,22,True
2461,38.3333333333333,151,1,1,1.0,135.0,27,16,True
2462,26.857142857142897,153,5,1,144.0,136.0,213,17,True
2463,14.5714285714286,82,3,1,209.42857142857105,52.0,251,59,True
2464,17.0,83,1,1,2.0,53.0,15,8,True
2465,18.0,84,1,1,0.0,54.0,0,1,False
2466,72.0,154,1,1,4.0,137.0,3,5,False
2467,13.0,85,3,1,415.333333333333,55.0,88,2,False
2468,3.0,86,2,2,335.0,0.0705532091087659,2,4,False
2469,111.0,155,1,1,13.0,138.0,4,2,False
2470,13.0,156,4,2,366.8,2.95045174469909e-06,63,36,True
2471,9.0,157,1,1,9.0,139.0,8,8,False
2472,6.0,91,1,1,399.0,58.0,51,3,False
2473,5.0,92,4,1,136.142857142857,59.0,179,26,True
2474,14.75,94,4,1,216.25,2.0,53,11,False
2475,10.0,95,1,1,625.0,3.0,1,1,False
2476,29.0909090909091,96,5,2,441.27272727272697,0.7500000633299351,255,653,True
2477,6.5,158,2,1,316.5,140.0,61,0,False
2478,1.0,97,1,1,216.0,60.0,31,0,False
2479,48.71428571428571,98,6,1,227.85714285714295,61.0,98,24,True
2480,0.0,159,1,1,0.0,141.0,135,0,False
2481,36.0,160,1,1,23.5,142.0,96,1,True
2482,21.0,161,1,1,418.0,143.0,6,1,False
2483,44.125,99,5,3,334.875,0.457248310421903,111,32,False
2484,1.0,162,1,1,447.0,144.0,1,1,False
2485,36.5,163,2,2,0.5,0.93741749228138,103,0,False
2486,0.0,164,1,1,0.0,146.0,2,2,False
2487,50.3333333333333,165,2,1,46.6666666666667,147.0,52,1,False
2488,5.0,166,1,1,644.0,148.0,1,1,False
2489,0.0,167,1,1,0.0,149.0,134,0,False
2490,5.0,168,1,1,644.0,150.0,3,1,False
2491,12.4,101,3,1,0.6,5.0,151,4,False
2492,9.0,169,1,1,66.0,151.0,2,2,False
2493,21.0,170,1,1,236.0,152.0,26,0,False
2494,5.153846153846152,1131,4,2,150.846153846154,0.515930642194236,160,132,False
2495,0.0,1132,1,1,0.0,19.0,40,0,False
2496,41.0,104,2,1,22.0,64.0,146,1,True
2497,39.25,171,3,1,221.75,153.0,94,5,True
2498,46.0,172,1,1,0.0,154.0,0,2,False
2499,45.0,1133,1,1,1.0,730.0,4,41,False
2500,39.25,173,3,1,0.25,155.0,13,17,True
2501,0.0,936,1,1,0.0,868.0,300,0,False
2502,12.0,938,1,1,375.0,2.0,26,0,False
2503,25.0,939,1,1,102.0,870.0,1,1,True
2504,36.5,940,1,1,18.5,871.0,206,12,True
2505,1.0,175,1,1,110.0,9.0,1,3,False
2506,5.0,941,1,1,138.5,872.0,380,11,False
2507,37.0,176,1,1,6.0,157.0,79,3,True
2508,1.0,106,1,1,96.0,4.0,1,1,False
2509,11.5,108,2,1,159.0,66.0,77,6,True
2510,4.0,177,2,1,233.333333333333,158.0,104,9,False
2511,64.3333333333333,178,3,2,107.666666666667,0.93741749228138,0,83,False
2512,37.0,179,1,1,22.0,160.0,2,2,False
2513,29.0,110,4,2,201.75,0.179446697235107,25,12,True
2514,2.5,181,1,1,30.0,162.0,68,0,False
2515,6.0,182,2,2,109.5,0.9374160170555071,6,4,True
2516,6.0,183,1,1,0.0,164.0,19,22,False
2517,3.3333333333333304,942,4,1,184.833333333333,873.0,355,8,True
2518,148.0,184,1,1,34.0,165.0,1,1,False
2519,7.33333333333333,111,2,1,607.666666666667,68.0,6,1,False
2520,2.0,112,1,1,588.0,69.0,36,0,False
2521,38.0,188,2,1,178.0,167.0,179,35,True
2522,21.5,190,2,1,129.0,168.0,10,2,True
2523,8.0,113,1,1,118.0,70.0,132,2,False
2524,10.0,191,1,1,85.0,169.0,4,1,False
2525,0.0,192,1,1,0.0,170.0,70,0,False
2526,4.5,193,2,1,189.0,171.0,88,8,False
2527,13.0,194,1,1,52.5,172.0,34,12,False
2528,2.0,116,1,1,687.0,0.0,1,1,False
2529,52.0,117,3,1,48.6666666666667,71.0,20,17,True
2530,15.75,195,4,1,102.0,173.0,13,22,False
2531,11.0,1,1,1,4.0,0.0,3,2,True
2532,10.0,118,1,1,0.0,72.0,24,9,False
2533,11.0,196,1,1,88.0,174.0,32,4,False
2534,11.0,197,1,1,6.0,175.0,31,6,False
2535,19.0,2,1,1,20.5,1.0,54,28,True
2536,4.0,198,1,1,691.0,176.0,27,2,False
2537,23.3333333333333,119,5,2,281.5,0.0705532091087659,46,6,False
2538,0.0,3,1,1,0.0,2.0,125,0,False
2539,12.0,120,1,1,0.0,74.0,1,1,False
2540,51.0,200,8,1,76.9285714285714,177.0,229,76,True
2541,0.0,201,1,1,0.0,178.0,146,0,True
2542,0.0,202,1,1,0.0,179.0,63,0,True
2543,15.0,203,1,1,582.5,180.0,7,11,False
2544,8.0,122,1,1,695.0,76.0,5,4,True
2545,27.0,944,1,1,3.0,875.0,1,1,False
2546,3.0,204,1,1,3.0,181.0,0,5,False
2547,4.0,945,2,1,348.0,876.0,190,2,False
2548,51.77777777777778,205,5,1,46.3333333333333,182.0,219,77,True
2549,15.4,207,3,1,314.0,184.0,93,5,False
2550,7.0,208,2,1,352.0,185.0,44,27,False
2551,1.0,209,1,1,37.0,186.0,1,1,False
2552,86.5,211,1,1,82.5,188.0,5,1,False
2553,56.0,123,1,1,118.0,77.0,0,1,False
2554,39.0,124,1,1,34.0,78.0,1,1,False
2555,48.6666666666667,213,4,1,118.333333333333,190.0,193,95,True
2556,12.0,125,1,1,14.0,79.0,23,3,False
2557,8.0,214,1,1,310.0,191.0,1,1,False
2558,16.0,126,2,1,49.5,80.0,21,3,False
2559,53.0,215,5,1,99.625,192.0,78,39,True
2560,19.0,217,2,1,9.5,194.0,124,3,False
2561,0.0,219,1,1,0.0,196.0,146,0,True
2562,2.0,220,1,1,130.0,197.0,3,4,False
2563,8.0,221,2,1,184.0,198.0,17,7,True
2564,27.0,222,1,1,19.0,199.0,2,2,False
2565,25.0,223,1,1,12.0,200.0,2,3,False
2566,26.0,225,1,1,0.0,202.0,2,1,False
2567,11.0,128,1,1,411.0,0.0,4,4,False
2568,68.5,129,4,2,81.25,0.8205532724387009,5,8,False
2569,26.5,226,1,1,100.0,203.0,12,10,False
2570,47.5,227,8,3,229.916666666667,0.4876549257504949,367,332,True
2571,34.0,946,1,1,165.0,877.0,6,2,False
2572,27.0,228,1,1,6.0,205.0,9,6,False
2573,5.5,229,2,1,122.0,206.0,12,6,False
2574,1.0,230,1,1,67.0,207.0,6,2,False
2575,13.0,231,1,1,26.0,208.0,0,4,False
2576,23.75,947,3,1,265.0,878.0,152,11,True
2577,10.5,232,1,1,387.0,209.0,2,2,False
2578,6.0,233,1,1,78.0,9.0,7,1,False
2579,1.0,948,1,1,329.0,3.0,8,0,False
2580,2.0,234,1,1,27.0,210.0,1,3,False
2581,2.0,235,1,1,1.0,211.0,33,13,False
2582,14.0,236,1,1,23.0,212.0,7,1,False
2583,25.7368421052632,949,12,1,214.8947368421049,879.0,455,563,True
2584,5.571428571428571,1134,4,2,63.0,0.515930642194236,319,43,True
2585,25.642857142857103,951,4,1,130.428571428571,880.0,675,24,True
2586,0.0,952,1,1,0.0,881.0,139,0,False
2587,19.0,953,1,1,2.0,882.0,5,0,False
2588,2.0,954,1,1,147.0,3.0,115,169,True
2589,22.3125,130,4,1,202.3125,82.0,351,65,True
2590,21.0,132,1,1,0.0,83.0,1,0,False
2591,123.0,133,1,1,16.0,84.0,4,8,False
2592,5.04,134,9,1,492.96,85.0,72,190,True
2593,22.0,956,1,1,0.0,884.0,19,2,False
2594,2.0,135,1,1,0.0,86.0,122,0,False
2595,41.0,136,1,1,4.0,87.0,1,1,False
2596,144.666666666667,237,3,2,2.0,0.937608286749306,96,26,True
2597,1.0,958,1,1,302.0,1.0,133,242,False
2598,1.33333333333333,137,1,1,2.0,88.0,120,23,True
2599,62.25,239,3,2,50.25,0.0001937449196702,14,11,False
2600,6.0,138,2,1,484.666666666667,89.0,49,5,True
2601,16.0,959,1,1,433.0,885.0,142,43,False
2602,19.0,240,1,1,116.0,215.0,12,10,True
2603,33.5,241,2,1,109.0,216.0,11,5,False
2604,1.0,242,1,1,56.0,217.0,33,0,False
2605,5.5,243,2,2,94.75,0.9374160170555071,13,13,False
2606,5.8,245,2,2,0.0,0.9374160170555071,14,14,False
2607,7.0,28,1,1,166.0,6.0,8,10,False
2608,2.0,142,1,1,6.0,0.0,2,2,False
2609,3.0,143,1,1,12.0,91.0,1,1,False
2610,32.0,145,1,1,227.0,92.0,7,6,False
2611,8.0,247,2,1,3.0,221.0,7,7,False
2612,23.5,147,1,1,98.0,94.0,10,0,False
2613,39.2,148,2,1,47.8,95.0,25,64,True
2614,42.0,248,5,1,180.0,222.0,177,20,True
2615,4.83333333333333,150,2,2,305.5,0.108152295870241,0,101,False
2616,3.1666666666666696,1135,3,1,85.3333333333333,21.0,328,117,True
2617,47.0,960,2,1,136.5,886.0,9,1,False
2618,0.0,29,1,1,0.0,7.0,166,0,False
2619,3.25,151,1,1,555.0,97.0,54,4,True
2620,14.0,152,3,1,212.666666666667,98.0,8,5,False
2621,1.0,153,1,1,29.0,99.0,2,2,False
2622,2.0,250,1,1,77.0,9.0,3,1,False
2623,3.0,251,1,1,0.0,10.0,17,7,True
2624,21.0,252,4,1,352.0,224.0,91,65,True
2625,9.0,961,2,1,74.5,887.0,114,1,False
2626,7.0,253,1,1,753.0,225.0,3,0,False
2627,6.0,962,1,1,752.0,888.0,25,15,False
2628,6.25,963,4,1,313.25,889.0,141,17,False
2629,16.6666666666667,155,2,2,167.0,0.566413909662515,76,8,False
2630,82.6666666666667,254,2,2,73.6666666666667,0.0001937449196702,9,5,False
2631,41.0,255,2,2,55.3333333333333,0.93741749228138,9,3,True
2632,2.0,256,1,1,6.0,227.0,2,2,False
2633,15.0,257,1,1,36.0,228.0,4,1,False
2634,18.0,4,1,1,37.0,3.0,41,21,False
2635,91.0,964,1,1,30.0,890.0,9,18,False
2636,45.0,965,1,1,36.0,891.0,1,1,False
2637,1.0,966,1,1,233.0,892.0,1,0,False
2638,39.5,258,2,1,3.0,229.0,43,14,True
2639,54.0,967,3,1,21.6666666666667,893.0,225,56,False
2640,6.0,157,1,1,2.0,100.0,3,3,False
2641,7.0,158,1,1,0.0,101.0,1,1,False
2642,4.0,259,1,1,2.0,230.0,27,10,False
2643,56.75,968,2,1,131.5,894.0,68,0,True
2644,83.0,260,2,1,1.5,231.0,17,14,True
2645,9.0,261,1,1,0.0,232.0,6,2,False
2646,153.0,969,1,1,0.0,895.0,0,1,False
2647,5.66666666666667,262,2,1,267.66666666666697,233.0,21,13,False
2648,45.0,161,1,1,22.0,102.0,18,0,False
2649,9.63636363636364,970,4,1,52.0909090909091,896.0,493,25,True
2650,2.0,971,1,1,183.0,4.0,6,2,True
2651,22.0,263,1,1,1.0,234.0,9,5,False
2652,2.0,264,1,1,4.0,235.0,3,1,False
2653,0.0,972,1,1,0.0,897.0,108,0,False
2654,5.66666666666667,162,2,2,10.0,0.636967118771281,76,2,True
2655,10.0,973,1,1,762.0,898.0,4,4,False
2656,5.8,974,1,1,348.2,11.0,82,5,False
2657,9.0,163,2,2,0.0,0.636967118771281,2,2,False
2658,1.5,975,1,1,162.0,4.0,10,0,False
2659,9.0,977,1,1,187.0,900.0,1,0,False
2660,64.0,978,3,1,117.8,901.0,199,37,True
2661,0.0,979,1,1,0.0,3.0,137,0,False
2662,5.5,267,1,1,108.5,11.0,16,8,False
2663,19.3,268,7,1,101.0,236.0,47,31,False
2664,0.0,166,3,1,0.0,105.0,450,0,False
2665,21.0,271,1,1,23.0,239.0,39,21,False
2666,1.0,167,1,1,0.0,106.0,49,2,True
2667,0.0,272,1,1,0.0,240.0,49,0,False
2668,1.0,980,1,1,2.0,902.0,8,0,False
2669,70.6,981,4,1,175.2,903.0,192,165,False
2670,20.0,982,1,1,8.0,904.0,34,6,True
2671,36.0,983,1,1,169.0,905.0,11,3,False
2672,0.0,984,1,1,0.0,906.0,153,0,True
2673,90.0,985,2,1,0.0,907.0,19,1,False
2674,5.0,30,1,1,349.0,8.0,51,33,False
2675,39.63636363636361,168,6,3,43.0909090909091,0.7902758803287341,777,30,False
2676,76.0,986,1,1,2.0,908.0,3,3,False
2677,77.0,987,1,1,0.0,909.0,11,2,False
2678,78.0,988,1,1,0.0,910.0,9,1,False
2679,12.5,274,2,2,111.5,0.9374160170555071,2,0,True
2680,41.25,275,3,1,95.0,243.0,10,12,False
2681,25.0,276,1,1,2.0,244.0,1,1,False
2682,26.0,989,1,1,0.0,911.0,1,1,False
2683,8.5,171,4,2,25.5,0.566413909662515,143,2,False
2684,10.0,277,1,1,69.0,245.0,3,4,False
2685,11.0,990,1,1,0.0,912.0,29,33,True
2686,4.41666666666667,1139,17,5,345.333333333333,0.448064004292611,608,72,False
2687,116.0,1140,4,2,192.25,0.515930646792641,335,65,True
2688,0.0,35,1,1,0.0,2.0,3,1,False
2689,1.0,180,1,1,3.0,9.0,1,2,False
2690,159.0,181,1,1,14.0,109.0,19,3,False
2691,92.0,182,1,1,18.0,110.0,11,3,False
2692,28.0,184,1,1,77.0,112.0,2,2,False
2693,94.3333333333333,0,1,1,0.0,0.0,20,9,True
2694,1.0,992,1,1,11.0,913.0,8,5,False
2695,16.0,1141,1,1,596.0,734.0,6,1,False
2696,42.9285714285714,993,3,1,130.785714285714,914.0,99,4,True
2697,48.0,994,1,1,0.0,915.0,0,1,False
2698,2.07692307692308,1143,6,1,0.230769230769231,74.0,1779,2,False
2699,1.0,1146,1,1,0.0,737.0,3,0,False
2700,2.0,995,1,1,0.0,916.0,0,27,False
2701,1.0,1147,1,1,54.0,738.0,72,1,False
2702,87.0,1148,1,1,52.0,739.0,14,6,True
2703,0.0,1149,1,1,0.0,740.0,245,0,False
2704,5.0,996,1,1,16.0,917.0,1,1,False
2705,30.0,1151,1,1,55.0,741.0,3,2,False
2706,10.0,189,1,1,17.0,115.0,1,1,True
2707,5.5,1153,2,1,320.875,742.0,9,0,False
2708,5.0,1154,1,1,0.0,743.0,30,5,False
2709,18.1304347826087,1155,8,3,489.608695652174,4.61109085365052e-14,0,2558,False
2710,20.0,1156,1,1,0.0,744.0,6,4,True
2711,30.0,1157,1,1,93.0,745.0,1,1,True
2712,15.0,998,1,1,377.0,919.0,2,2,True
2713,1.0,190,1,1,3.0,116.0,1,0,False
2714,31.0,1159,1,1,3.0,746.0,1,1,True
2715,6.0,1160,1,1,4.0,747.0,23,1,True
2716,1.57142857142857,195,3,1,1.7142857142857095,2.0,632,0,False
2717,32.0,198,1,1,2.0,118.0,3,1,False
2718,22.0,1164,1,1,8.0,750.0,37,6,False
2719,0.0,1165,2,1,0.0,751.0,132,0,False
2720,9.0,199,3,2,1.5,0.0705532091087659,41,15,False
2721,8.0,1166,3,1,0.0,752.0,65,7,False
2722,30.0,200,3,2,277.0,0.0705532091087661,19,11,False
2723,4.0,201,1,1,82.5,121.0,19,6,False
2724,18.5,202,2,1,123.0,122.0,45,2,False
2725,38.0,280,3,1,111.0,246.0,147,42,False
2726,147.5,203,2,2,149.0,0.8205532724387009,5,6,False
2727,29.0,282,1,1,58.5,247.0,24,19,False
2728,8.92307692307692,999,4,1,373.076923076923,920.0,216,31,True
2729,3.0,1000,1,1,489.0,4.0,7,0,False
2730,1.0,283,1,1,6.0,248.0,8,2,False
2731,1.6666666666666698,1001,2,1,56.0,1.0,208,0,False
2732,3.0,285,3,1,169.0,249.0,18,14,False
2733,15.0,286,1,1,41.0,18.0,1,1,False
2734,1.0,1002,1,1,43.0,921.0,2,0,False
2735,100.5,205,2,1,10.5,124.0,111,0,False
2736,21.2,287,4,1,128.4,250.0,194,9,False
2737,29.0,206,1,1,9.0,125.0,3,3,False
2738,6.23076923076923,207,5,2,46.3076923076923,0.566413909662515,1145,1,False
2739,27.0,288,1,1,54.5,251.0,27,5,False
2740,40.0,289,1,1,6.0,252.0,1,1,False
2741,83.5,290,1,1,59.0,253.0,81,23,True
2742,3.0,291,1,1,51.0,254.0,45,0,False
2743,9.0,292,2,2,87.0,0.93741749228138,3,5,False
2744,15.375,293,5,1,192.625,256.0,84,31,True
2745,17.0,294,1,1,87.0,257.0,1,1,False
2746,6.357142857142861,210,3,1,4.5,126.0,283,3,True
2747,22.0,295,1,1,53.0,258.0,2,2,False
2748,7.0,212,1,1,504.0,127.0,26,0,False
2749,11.0,298,1,1,554.0,260.0,11,2,False
2750,13.333333333333302,299,3,1,79.6666666666667,261.0,19,4,True
2751,71.6666666666667,213,2,1,36.3333333333333,128.0,27,6,False
2752,15.0,300,2,1,30.0,262.0,6,4,False
2753,26.0,214,1,1,0.0,129.0,1,1,False
2754,15.0,301,1,1,98.0,263.0,2,6,False
2755,28.5,302,5,1,42.125,264.0,181,54,True
2756,7.0,303,1,1,181.0,11.0,2,1,False
2757,16.25,215,2,2,114.25,0.0705532091669737,53,24,True
2758,34.0,304,3,1,78.3333333333333,265.0,10,2,False
2759,159.0,216,1,1,5.0,131.0,1,1,False
2760,21.5,217,1,1,443.5,132.0,58,14,False
2761,64.0,218,1,1,63.0,133.0,19,1,False
2762,39.3333333333333,2,2,1,76.6666666666667,1.0,118,107,False
2763,160.0,219,1,1,0.0,134.0,16,7,False
2764,6.0,220,1,1,1.0,4.0,14,3,True
2765,44.5,305,11,1,87.9375,266.0,175,78,True
2766,41.7142857142857,221,6,1,0.5714285714285711,135.0,122,57,True
2767,41.0,306,1,1,17.0,267.0,1,1,False
2768,13.333333333333302,222,3,2,22.6666666666667,0.0705532091669737,88,60,True
2769,9.0,5,2,1,68.0,4.0,146,1,False
2770,157.0,6,3,2,19.3333333333333,0.484375,120,25,False
2771,8.0,223,1,1,0.0,6.0,75,67,False
2772,13.75,224,3,1,311.5,137.0,52,11,False
2773,14.75,225,3,1,0.0,138.0,11,52,False
2774,22.0,226,1,1,0.0,139.0,8,3,False
2775,23.0,227,1,1,0.0,140.0,1,1,False
2776,21.25,1003,4,1,12.5,922.0,344,8,True
2777,1.0,1004,1,1,0.0,923.0,0,106,False
2778,11.5,228,1,1,1.0,141.0,41,7,False
2779,1.0,229,1,1,5.0,142.0,29,0,True
2780,11.0,311,1,1,8.0,270.0,21,18,False
2781,6.0,230,1,1,222.0,143.0,2,0,False
2782,2.0,7,1,1,6.0,6.0,352,110,False
2783,3.0,312,1,1,0.0,271.0,5,4,False
2784,33.3333333333333,313,3,1,24.3333333333333,272.0,250,5,True
2785,57.25,3,3,1,58.875,2.0,720,630,True
2786,22.142857142857103,1167,11,2,472.52380952381,0.515931596101383,127,35,False
2787,89.0,231,1,1,2.0,144.0,12,9,False
2788,86.0,314,2,1,19.5,273.0,39,0,True
2789,23.3333333333333,232,3,1,580.666666666667,145.0,72,3,False
2790,9.5,233,1,1,179.0,146.0,27,16,False
2791,1.5,234,2,1,62.0,4.0,9,27,False
2792,2.25,235,1,1,16.0,5.0,0,517,False
2793,163.0,236,1,1,24.0,147.0,1,1,False
2794,0.0,237,1,1,0.0,148.0,104,0,False
2795,27.0,238,1,1,31.0,149.0,11,3,True
2796,7.0,239,1,1,27.0,150.0,1,0,False
2797,170.0,317,1,1,12.0,276.0,1,1,False
2798,35.75,318,6,1,47.0,277.0,56,22,True
2799,17.0,241,2,1,191.8,151.0,67,20,True
2800,11.666666666666698,242,3,1,212.666666666667,152.0,104,0,True
2801,1.0,243,1,1,0.0,153.0,0,1,False
2802,22.0,319,2,1,475.833333333333,278.0,230,9,True
2803,1.0,320,1,1,0.0,279.0,81,5,True
2804,9.66666666666667,244,1,1,275.33333333333303,154.0,34,0,True
2805,3.0,321,1,1,91.0,280.0,3,4,True
2806,9.0,245,1,1,860.0,155.0,12,3,False
2807,24.6666666666667,322,6,1,132.666666666667,281.0,162,23,True
2808,3.0,323,1,1,0.0,282.0,30,12,True
2809,28.0,246,2,1,2.0,156.0,6,5,False
2810,23.1666666666667,247,2,1,2.8333333333333304,157.0,42,37,False
2811,3.0,248,1,1,11.0,158.0,4,1,False
2812,40.5,324,2,1,2.0,283.0,8,2,False
2813,7.8,249,3,1,526.0,159.0,70,3,False
2814,34.6666666666667,325,4,2,80.0,0.93741749228138,196,56,True
2815,62.0,327,4,1,45.5,285.0,307,53,True
2816,2.0,250,1,1,10.0,160.0,0,109,False
2817,4.66666666666667,253,2,1,195.0,162.0,61,9,True
2818,96.3333333333333,328,3,1,10.3333333333333,286.0,18,22,True
2819,118.0,329,1,1,0.0,287.0,6,0,True
2820,18.0,1005,1,1,51.5,924.0,40,6,True
2821,3.0,330,1,1,174.0,288.0,2,0,True
2822,6.0,254,2,1,56.75,163.0,17,14,False
2823,28.8,332,3,1,7.2,290.0,67,10,True
2824,3.5,333,1,1,888.0,291.0,63,17,True
2825,0.0,1007,1,1,0.0,926.0,83,0,False
2826,0.0,1009,1,1,0.0,928.0,284,0,False
2827,7.0,3,1,1,54.0,2.0,19,17,False
2828,8.0,257,1,1,40.0,165.0,7,2,False
2829,9.0,258,1,1,0.0,166.0,1,1,False
2830,1.0,1010,1,1,3.0,929.0,11,0,False
2831,6.0,1011,2,1,499.0,930.0,23,4,False
2832,22.9,1012,7,1,348.25,931.0,1495,106,True
2833,65.0,335,2,1,172.5,293.0,171,15,True
2834,48.3333333333333,336,3,1,51.8333333333333,294.0,352,54,True
2835,13.555555555555598,1013,4,1,251.555555555556,932.0,284,19,False
2836,4.33333333333333,1168,2,2,181.333333333333,0.515930642194236,9,7,False
2837,0.0,1014,1,1,0.0,933.0,109,0,False
2838,1.5,4,1,1,169.5,3.0,114,98,True
2839,1.0,1015,1,1,1.0,934.0,1,22,False
2840,18.0,1016,2,1,117.0,935.0,12,4,True
2841,64.0,337,3,1,11.666666666666698,295.0,208,1,True
2842,12.0,266,1,1,66.0,169.0,36,18,False
2843,1.0,1017,1,1,229.0,936.0,4,1,False
2844,2.0,339,1,1,0.0,297.0,5,0,False
2845,10.0,268,1,1,7.0,170.0,2,2,False
2846,13.0,340,1,1,0.0,298.0,1,1,False
2847,173.0,341,1,1,8.0,299.0,6,3,False
2848,8.0,342,1,1,71.0,13.0,2,2,False
2849,5.0,343,1,1,8.0,300.0,3,1,False
2850,8.5,1018,1,1,37.0,937.0,118,117,False
2851,22.5,344,3,1,90.25,301.0,13,7,False
2852,2.0,345,1,1,7.0,302.0,19,14,False
2853,8.5,346,2,1,49.0,14.0,29,13,False
2854,59.0,269,3,1,3.3333333333333304,171.0,218,18,True
2855,14.0,347,1,1,2.0,303.0,1,0,False
2856,2.0,348,1,1,122.0,304.0,3,9,False
2857,2.0,349,1,1,181.0,305.0,11,2,False
2858,19.0,350,1,1,1.0,306.0,1,1,False
2859,1.0,270,1,1,0.0,172.0,5,3,True
2860,31.0,352,1,1,126.0,308.0,1,1,False
2861,15.0,354,1,1,1.0,310.0,16,3,True
2862,20.0,271,1,1,2.0,173.0,1,1,False
2863,38.6,356,2,1,37.2,312.0,193,24,True
2864,16.0,357,1,1,2.0,313.0,66,78,True
2865,8.0,358,1,1,0.0,314.0,30,20,True
2866,42.0,5,1,1,20.0,4.0,50,39,False
2867,36.05,1020,11,1,198.4,938.0,246,146,True
2868,8.0,1021,1,1,907.0,939.0,15,4,False
2869,7.0,1023,2,1,908.5,940.0,9,5,False
2870,10.0,1024,1,1,168.0,941.0,1,1,False
2871,9.0,1025,1,1,0.0,942.0,2,3,False
2872,10.0,1026,2,1,310.5,2.0,29,16,False
2873,21.3333333333333,6,1,1,482.333333333333,5.0,177,145,False
2874,24.0,7,1,1,112.0,6.0,55,50,True
2875,1.0,10,1,1,112.0,9.0,16,11,False
2876,51.0,11,1,1,0.0,10.0,2,2,False
2877,45.22222222222221,359,4,1,13.666666666666698,315.0,281,162,True
2878,3.0,360,1,1,6.0,316.0,1,1,False
2879,69.75,274,3,1,1.0,175.0,6,11,True
