commit_id,nuc,aexp,nd,ns,age,la,ld,target
1116,81.0714285714286,334,3,1,62.28571428571429,42,37,True
1117,206.25,467,3,1,39.0,232,72,True
1118,104.1,278,4,1,28.7,150,19,True
1119,296.0,207,2,1,50.3333333333333,21,21,True
1120,162.0,210,4,1,47.0,64,2,True
1121,281.0,408,3,1,41.6666666666667,8,7,True
1122,151.0,411,3,1,41.1666666666667,34,33,True
1123,224.75,214,2,1,47.75,122,21,True
1124,58.2,187,10,7,0.0,114,1106,True
1125,17.6666666666667,344,3,1,0.7777777777777779,184,30,True
1126,305.0,15,2,1,18.0,25,0,False
1127,427.5,231,2,1,3.5,23,2,True
1128,35.8,232,7,1,6.0,207,3,True
1129,29.3076923076923,234,8,2,6.46153846153846,129,137,True
1130,425.5,236,2,1,4.0,10,0,True
1131,98.0909090909091,349,3,1,50.63636363636361,181,128,True
1132,129.0,353,2,1,14.75,88,62,True
1133,24.6363636363636,237,4,1,10.1818181818182,164,39,True
1134,438.0,242,2,1,33.5,10,3,True
1135,301.0,246,2,1,0.666666666666667,57,34,True
1136,295.33333333333303,249,2,1,12.0,76,3,True
1137,169.833333333333,251,2,1,18.5,236,16,True
1138,110.3,358,2,1,10.2,63,70,True
1139,211.8,364,2,1,2.4,114,137,True
1140,13.6,257,4,1,38.0,14,13,True
1141,222.25,21,4,2,60.5,119,7,True
1142,157.428571428571,366,2,1,1.0,89,31,True
1143,109.571428571429,262,5,2,0.0,398,21,True
1144,232.75,23,4,1,13.25,117,42,True
1145,103.545454545455,266,5,2,99.9090909090909,74,60,True
1146,10.3333333333333,372,3,1,3.5,250,123,True
1147,310.66666666666697,416,3,2,29.3333333333333,35,3,False
1148,14.444444444444402,374,4,1,5.33333333333333,315,79,True
1149,37.0,268,5,1,5.66666666666667,399,70,True
1150,63.7,282,10,1,57.2,160,51,True
1151,310.0,422,2,1,21.0,69,1,False
1152,155.166666666667,197,3,1,2.8333333333333304,137,5,True
1153,29.88888888888889,378,8,1,7.22222222222222,529,17,True
1154,105.0,379,2,1,8.3,159,137,True
1155,2.3333333333333304,270,1,1,4.33333333333333,700,218,True
1156,152.8,184,4,2,44.8,241,23,True
1157,468.0,273,2,1,12.0,178,152,True
1158,123.777777777778,384,4,1,18.6666666666667,124,154,True
1159,461.5,283,2,1,67.0,5,0,True
1160,174.333333333333,386,4,1,24.1666666666667,711,66,True
1161,114.909090909091,389,7,1,38.8181818181818,231,46,True
1162,272.25,29,2,1,34.75,47,13,True
1163,200.166666666667,56,2,1,7.83333333333333,117,17,True
1164,209.8,393,2,1,3.2,87,22,True
1165,318.66666666666697,394,2,1,4.0,81,194,True
1166,187.8,286,3,1,54.6,250,9,True
1167,236.666666666667,473,2,1,34.3333333333333,107,3,True
1168,199.166666666667,288,4,1,4.0,341,55,True
1169,325.33333333333303,48,2,1,19.0,34,48,True
1170,329.33333333333303,476,2,1,8.66666666666667,11,12,True
1171,187.25,479,2,1,112.0,127,30,True
1172,341.66666666666697,291,3,1,71.6666666666667,15,2,True
1173,23.619047619047603,398,4,1,15.0,503,219,True
1174,17.9230769230769,399,3,1,9.69230769230769,1211,492,True
1175,71.75,400,3,1,38.7,369,131,True
1176,329.66666666666697,60,2,1,38.6666666666667,65,1,True
1177,126.0,402,4,1,85.44444444444441,36,143,True
1178,278.0,403,3,1,40.75,116,13,True
1179,23.142857142857103,404,3,1,7.857142857142861,78,28,True
1180,89.53846153846148,292,5,1,70.4615384615385,40,35,True
1181,36.875,405,8,1,14.5625,537,13,True
1182,333.33333333333303,406,2,1,34.6666666666667,31,6,True
1183,329.0,300,3,1,81.0,48,1,True
1184,261.0,294,3,1,0.75,19,6,True
1185,521.5,425,2,1,2.0,14,10,True
1186,26.6363636363636,427,9,1,75.0,41,32,True
1187,149.75,429,5,1,86.5,13,23,True
1188,43.1935483870968,408,7,2,0.0,775,1401,True
1189,257.5,410,2,1,14.5,99,19,True
1190,25.4444444444444,411,10,2,15.555555555555598,659,89,True
1191,72.4210526315789,296,7,1,51.526315789473706,138,307,True
1192,13.0,487,7,2,0.032258064516129,1348,780,True
1193,72.6315789473684,431,13,1,114.263157894737,98,52,True
1194,289.25,432,3,1,6.75,32,33,True
1195,254.0,303,4,1,108.0,23,12,True
1196,14.7073170731707,489,14,2,37.7560975609756,1839,567,True
1197,25.0,419,3,1,6.0625,477,228,True
1198,22.875,319,4,1,8.83333333333333,1473,182,True
1199,10.0,508,3,1,6.75,262,99,True
1200,525.5,320,2,1,7.5,15,0,True
1201,34.0,423,3,1,0.75,352,28,True
1202,17.6363636363636,326,3,1,3.45454545454545,353,131,True
1203,132.888888888889,63,5,2,39.5555555555556,138,11,True
1204,51.125,429,3,1,7.5,87,123,True
1205,131.75,229,5,1,81.125,189,7,True
1206,25.5454545454545,432,3,1,3.45454545454545,76,68,True
1207,397.0,64,2,1,0.333333333333333,305,108,True
1208,34.9473684210526,336,8,1,11.1052631578947,668,182,True
1209,269.75,315,4,1,24.25,142,1,True
1210,131.111111111111,435,6,1,78.55555555555559,52,36,True
1211,106.782608695652,339,8,2,53.7826086956522,307,147,True
1212,31.75,317,3,1,16.75,32,8,True
1213,372.666666666667,436,2,1,19.0,21,0,True
1214,19.6666666666667,439,3,1,10.2,948,598,True
1215,84.4545454545455,232,10,5,24.9090909090909,321,426,True
1216,22.6,443,6,1,9.22857142857143,720,731,True
1217,27.11111111111111,445,7,1,1.8333333333333304,372,173,True
1218,18.5,446,3,1,97.0,245,57,True
1219,28.4285714285714,447,4,1,19.2857142857143,700,335,True
1220,33.1176470588235,449,4,1,1.05882352941176,710,174,True
1221,408.666666666667,346,2,1,4.0,151,116,True
1222,29.0,451,3,1,6.5,39,0,True
1223,16.4,454,8,2,46.4,318,35,True
1224,211.6,328,4,1,63.2,213,3,True
1225,43.54545454545449,456,4,1,10.1818181818182,252,124,True
1226,22.92,457,5,1,14.56,511,269,True
1227,412.0,353,3,1,9.33333333333333,39,11,True
1228,175.14285714285705,33,4,1,129.142857142857,180,4,True
1229,39.8421052631579,458,3,1,7.73684210526316,266,234,True
1230,366.0,7,2,1,88.3333333333333,272,96,True
1231,370.333333333333,37,2,1,0.0,7,3,True
1232,278.75,8,2,1,0.0,197,27,True
1233,144.875,9,3,1,99.25,83,8,True
1234,537.0,369,2,1,4.0,79,64,True
1235,21.2608695652174,463,6,1,5.17391304347826,467,265,True
1236,386.0,337,2,1,11.0,37,22,True
1237,144.4,341,6,2,167.6,151,17,True
1238,100.916666666667,342,4,1,158.833333333333,247,111,True
1239,286.75,343,2,1,5.0,64,2,True
1240,365.333333333333,388,2,1,96.6666666666667,24,24,True
1241,178.4,345,3,2,6.2,148,2,True
1242,30.533333333333307,466,4,1,6.26666666666667,909,366,True
1243,38.3333333333333,389,2,1,6.33333333333333,74,2,True
1244,284.5,514,3,1,97.75,46,0,False
1245,24.0714285714286,517,3,1,26.21428571428569,967,12,True
1246,116.111111111111,518,5,2,56.3333333333333,172,12,True
1247,37.4,482,3,1,4.8,180,5,True
1248,32.363636363636395,484,4,1,10.1363636363636,514,216,True
1249,561.5,351,2,1,3.0,4,0,False
1250,559.0,352,2,1,77.5,3,1,True
1251,586.5,353,2,1,1.5,5,2,True
1252,66.25,109,4,2,38.9375,3565,48,True
1253,52.2,485,3,1,3.0,236,49,True
1254,176.85714285714295,354,5,2,3.14285714285714,622,6,True
1255,555.0,397,2,1,69.5,4,0,False
1256,561.0,398,2,1,62.0,9,0,False
1257,437.666666666667,401,3,1,89.3333333333333,134,147,True
1258,265.4,14,3,2,90.8,125,6,True
1259,27.35,489,3,1,11.1,1304,133,True
1260,37.5,492,6,1,24.4285714285714,317,306,True
1261,43.71428571428571,494,3,1,26.142857142857103,39,15,True
1262,53.75,495,3,1,8.91666666666667,445,422,True
1263,178.0,406,3,1,10.2222222222222,775,91,True
1264,407.666666666667,16,3,1,99.0,15,5,True
1265,47.9444444444444,503,3,1,7.72222222222222,182,112,True
1266,39.8235294117647,511,3,1,1.47058823529412,561,137,True
1267,568.0,412,2,1,13.0,23,4,True
1268,39.6,514,3,1,35.8,60,7,True
1269,176.85714285714295,522,4,1,43.8571428571429,307,29,True
1270,46.5,523,2,1,2.75,18,5,True
1271,422.0,524,2,1,3.3333333333333304,10,0,True
1272,572.0,418,2,1,0.5,53,21,True
1273,296.25,419,3,1,33.5,28,17,True
1274,169.571428571429,423,2,1,137.0,57,3,True
1275,247.333333333333,361,4,1,39.1666666666667,105,1,True
1276,108.384615384615,431,5,1,0.0,53,43,True
1277,47.3181818181818,529,4,1,5.68181818181818,411,258,True
1278,301.0,51,3,1,3.0,21,18,True
1279,49.28571428571429,530,5,1,8.5,162,55,True
1280,141.666666666667,38,7,2,118.888888888889,179,190,True
1281,32.9,533,4,1,4.7,313,183,True
1282,35.5384615384615,534,4,1,9.153846153846152,70,96,True
1283,44.0,538,3,1,3.0,23,8,True
1284,578.0,365,2,1,18.0,13,0,True
1285,64.5833333333333,368,10,1,98.7916666666667,119,118,True
1286,304.66666666666697,17,2,1,88.3333333333333,245,162,True
1287,315.5,18,3,1,92.0,126,7,True
1288,94.2142857142857,370,6,1,80.78571428571429,411,7,True
1289,215.166666666667,375,2,1,18.3333333333333,228,17,True
1290,306.5,546,2,1,101.75,352,5,True
1291,207.5,20,4,1,66.3333333333333,240,26,True
1292,63.9583333333333,379,9,2,155.791666666667,97,44,True
1293,629.0,22,2,1,13.5,23,1,True
1294,435.333333333333,53,3,1,18.0,9,16,True
1295,402.666666666667,0,3,1,14.0,176,2,True
1296,257.2,1,3,1,26.8,55,10,True
1297,417.333333333333,2,2,1,0.0,27,4,True
1298,265.0,1,4,1,17.6,85,27,True
1299,397.0,321,3,2,4.33333333333333,1,15,True
1300,20.1147540983607,49,12,4,169.327868852459,563,380,True
1301,204.285714285714,0,5,2,120.857142857143,310,117,True
1302,0.0,1,1,1,0.0,423,0,True
1303,33.0,2,3,1,0.0,26,152,True
1304,601.0,380,2,1,12.5,15,12,True
1305,141.777777777778,3,5,1,40.77777777777779,125,50,True
1306,116.466666666667,5,3,1,20.1333333333333,316,146,True
1307,23.475,2,5,1,3.625,3401,0,True
1308,99.625,1,6,1,80.3125,114,46,True
1309,608.5,458,2,1,3.0,8,0,False
1310,433.333333333333,70,3,1,2.3333333333333304,71,12,True
1311,325.6,6,4,1,20.6,181,52,True
1312,340.5,7,3,1,26.0,12,5,True
1313,714.0,554,2,1,1.0,9,1,True
1314,610.0,8,2,1,1.0,118,0,True
1315,0.0,3,5,1,0.0,4268,0,True
1316,189.14285714285705,8,2,1,97.57142857142858,42,21,True
1317,181.85714285714295,382,3,2,139.428571428571,127,23,True
1318,248.8,8,4,1,289.4,192,10,True
1319,92.64705882352942,555,6,1,50.29411764705879,173,178,True
1320,81.0,556,6,1,22.3333333333333,536,106,True
1321,108.066666666667,5,8,1,83.6666666666667,67,18,True
1322,421.666666666667,60,2,1,1.33333333333333,54,0,True
1323,67.1333333333333,9,5,1,91.5333333333333,688,270,True
1324,160.0,11,2,2,0.0,724,635,True
1325,321.66666666666697,320,2,1,102.666666666667,33,5,True
1326,628.5,17,2,1,174.5,32,0,True
1327,630.0,557,2,1,83.5,26,14,True
1328,370.5,28,4,1,79.25,71,71,True
1329,113.444444444444,13,4,2,84.1111111111111,203,145,True
1330,436.666666666667,558,2,1,38.0,22,2,True
1331,258.2,385,4,1,104.2,152,21,True
1332,38.1666666666667,60,3,2,144.333333333333,167,0,True
1333,71.5,560,8,1,71.6785714285714,1109,281,True
1334,60.3809523809524,9,6,2,21.90476190476189,263,227,True
1335,68.6153846153846,30,5,2,35.0769230769231,2251,67,True
1336,258.6,32,4,1,279.4,267,12,True
1337,208.14285714285705,20,5,1,33.7142857142857,875,151,True
1338,377.0,466,3,1,95.0,94,78,True
1339,644.5,528,2,1,16.5,9,0,False
1340,340.5,467,4,2,127.0,10,4,True
1341,294.0,22,4,2,10.75,214,0,True
1342,298.0,13,4,1,53.8,17,15,True
1343,680.0,114,2,1,1.0,10,0,True
1344,223.0,564,3,1,0.0,50,12,True
1345,295.83333333333303,33,3,1,12.666666666666698,39,25,True
1346,646.5,14,2,1,83.0,4,1,False
1347,56.1666666666667,26,13,3,60.1388888888889,942,106,True
1348,248.285714285714,15,4,1,67.4285714285714,55,28,True
1349,135.5,469,7,2,170.0,145,3,True
1350,249.5,17,4,1,93.6666666666667,164,27,True
1351,263.75,18,2,1,0.5,527,9,True
1352,380.5,19,3,1,0.5,244,22,True
1353,208.555555555556,470,6,2,3.22222222222222,649,83,True
1354,170.888888888889,471,5,2,139.444444444444,78,23,True
1355,646.0,386,2,1,132.0,52,3,True
1356,76.35483870967741,474,10,2,27.064516129032302,1207,419,True
1357,141.125,33,3,2,17.625,106,1,True
1358,651.0,572,2,1,42.0,5,2,True
1359,236.666666666667,37,3,1,195.833333333333,325,42,True
1360,110.2,0,2,2,66.2,539,279,True
1361,29.75,38,4,2,107.5,288,0,True
1362,447.333333333333,42,2,1,22.0,68,3,True
1363,42.1666666666667,39,8,1,65.1666666666667,160,7,True
1364,349.666666666667,24,2,2,53.0,225,1,True
1365,446.333333333333,3,2,1,58.0,65,5,True
1366,667.5,74,2,1,13.5,55,20,True
1367,660.5,46,2,1,1.0,6,0,False
1368,85.2105263157895,24,8,1,96.8421052631579,265,55,True
1369,224.14285714285705,25,3,1,16.428571428571402,218,1,True
1370,518.666666666667,76,3,1,153.666666666667,54,2,True
1371,370.5,26,3,1,20.25,76,0,False
1372,282.0,27,4,2,11.0,34,2,True
1373,385.0,18,3,1,57.25,87,29,True
1374,107.916666666667,23,8,4,96.5,224,104,True
1375,478.333333333333,29,3,1,7.0,656,40,True
1376,31.285714285714302,5,3,1,130.142857142857,29,87,True
1377,33.7142857142857,44,6,2,14.2857142857143,1218,2,True
1378,343.5,24,4,2,70.5,211,46,True
1379,135.1,22,4,2,26.2,884,143,True
1380,17.6470588235294,45,9,1,23.352941176470605,1027,2,True
1381,32.6,7,1,1,81.8,136,82,True
1382,0.0,8,1,1,0.0,113,0,True
1383,210.75,46,5,1,40.875,155,5,True
1384,0.0,49,1,1,0.0,148,0,True
1385,32.3125,576,5,1,145.6875,457,339,True
1386,29.2962962962963,9,10,1,68.7407407407407,209,57,True
1387,170.5,24,4,3,8.25,72,20,True
1388,9.6,577,2,1,14.0,80,27,True
1389,724.5,50,2,1,4.0,3,0,False
1390,34.0645161290323,578,8,1,46.741935483871,270,187,True
1391,32.25,46,6,2,6.4375,1303,121,True
1392,36.1875,47,6,2,0.3125,819,675,True
1393,538.5,51,2,1,14.5,23,7,True
1394,37.6896551724138,55,16,3,172.103448275862,275,229,True
1395,798.0,50,2,1,0.5,4,0,True
1396,263.83333333333303,32,3,2,13.0,162,8,True
1397,38.57894736842111,51,9,2,15.3684210526316,768,777,True
1398,264.571428571429,52,3,1,17.0,281,15,True
1399,33.8888888888889,580,3,1,4.66666666666667,125,98,True
1400,21.375,54,7,2,19.75,523,6,True
1401,46.4333333333333,34,11,2,23.533333333333307,738,254,True
1402,245.85714285714295,13,5,2,19.1428571428571,178,13,True
1403,32.75,55,9,1,3.35,974,391,True
1404,153.555555555556,25,5,2,40.0,146,20,True
1405,230.666666666667,26,3,1,16.1666666666667,39,17,True
1406,35.5555555555556,16,8,1,48.5185185185185,2079,244,True
1407,19.8,17,5,1,3.9,52,34,True
1408,188.2,584,3,1,15.6,121,105,True
1409,137.25,27,5,1,62.125,204,338,True
1410,31.7173913043478,37,8,2,55.7391304347826,305,232,True
1411,237.666666666667,18,5,1,118.5,79,7,True
1412,39.77777777777779,18,8,1,1.0,483,309,True
1413,256.0,39,3,1,92.8333333333333,322,43,True
1414,25.6666666666667,20,3,1,99.0833333333333,40,35,True
1415,43.4117647058824,20,8,1,3.0,638,624,True
1416,25.258064516129,21,9,1,91.6129032258064,144,124,True
1417,199.14285714285705,42,2,1,47.71428571428571,553,441,True
1418,7.0,69,2,2,1.0,13,1,False
1419,21.9565217391304,28,11,1,35.1304347826087,283,157,True
1420,348.5,34,2,1,67.25,94,125,True
1421,79.94444444444441,35,6,2,25.4444444444444,429,353,True
1422,209.57142857142895,31,3,1,158.571428571429,79,63,True
1423,17.75,482,3,2,259.25,92,50,True
1424,31.0,23,8,2,53.6315789473684,1152,213,True
1425,20.75,24,7,1,6.75,1070,492,True
1426,115.5,36,10,1,30.1875,219,371,True
1427,554.0,47,2,1,17.3333333333333,68,18,True
1428,53.94117647058821,445,14,3,32.7647058823529,156,175,True
1429,283.0,37,3,2,26.6,244,35,True
1430,250.833333333333,38,4,1,0.833333333333333,155,139,True
1431,57.875,63,3,1,2.375,107,87,True
1432,282.0,49,5,2,27.8333333333333,199,142,True
1433,206.285714285714,41,2,2,11.142857142857098,384,132,True
1434,56.28571428571429,27,6,1,8.28571428571429,115,5,True
1435,485.666666666667,484,2,1,7.33333333333333,109,26,True
1436,22.1875,79,7,1,10.0625,248,87,True
1437,427.25,43,3,2,14.25,115,2,True
1438,283.33333333333303,52,4,1,43.5,102,33,True
1439,28.0,29,9,1,5.23529411764706,115,17,True
1440,207.285714285714,44,4,2,10.2857142857143,260,13,True
1441,365.6,590,4,1,23.4,52,0,True
1442,0.0,591,1,1,0.0,113,0,True
1443,190.0,37,3,1,119.75,562,6,True
1444,55.8333333333333,69,4,1,1.0,220,30,True
1445,24.05,71,9,1,20.6,98,190,True
1446,168.888888888889,57,3,1,8.11111111111111,325,36,True
1447,20.6,36,4,1,0.0,42,9,True
1448,44.3125,38,5,1,54.875,147,92,True
1449,493.666666666667,392,2,1,43.6666666666667,34,2,True
1450,38.6666666666667,41,3,1,4.33333333333333,42,24,True
1451,302.0,58,2,1,10.6,146,45,True
1452,154.5,38,2,1,0.5,13,10,True
1453,366.25,46,2,1,14.5,141,31,True
1454,11.6,40,7,2,11.8,80,42,True
1455,443.0,59,3,1,4.0,52,5,True
1456,318.33333333333303,44,5,1,116.0,220,4,True
1457,171.714285714286,77,6,4,186.714285714286,864,612,True
1458,33.5714285714286,599,2,1,8.428571428571429,50,69,True
1459,54.75,54,4,1,10.0,25,26,True
1460,84.5,57,3,1,3.25,11,6,True
1461,386.5,60,3,1,91.0,80,2,True
1462,40.1111111111111,60,4,1,13.1111111111111,50,32,True
1463,34.2,601,2,1,14.6,188,14,True
1464,46.8,61,5,1,4.4,43,17,True
1465,215.14285714285705,47,3,2,36.7142857142857,189,1,True
1466,378.0,61,4,1,33.0,112,2,True
1467,102.333333333333,48,6,2,29.4,582,139,True
1468,81.7647058823529,81,11,2,23.470588235294105,1156,1025,True
1469,19.0,63,2,1,0.333333333333333,32,5,True
1470,162.9,82,7,3,29.7,648,367,True
1471,229.714285714286,62,3,1,102.571428571429,132,29,True
1472,74.09523809523809,49,6,2,33.7142857142857,185,111,True
1473,42.0,66,8,1,82.4166666666667,155,85,True
1474,141.2,83,5,2,12.8,281,245,True
1475,200.625,51,6,2,186.375,320,39,True
1476,38.0,73,2,1,0.5,14,7,True
1477,173.0,85,8,2,4.58333333333333,228,86,True
1478,258.83333333333303,67,3,1,3.0,253,227,True
1479,329.25,51,3,2,36.25,8,5,True
1480,160.066666666667,57,4,1,67.1333333333333,280,43,True
1481,217.77777777777803,58,4,1,170.222222222222,211,30,True
1482,263.5,74,2,1,53.6666666666667,155,308,True
1483,120.5,75,7,2,55.6428571428571,252,438,True
1484,386.0,86,3,1,2.5,32,2,True
1485,330.83333333333303,77,3,1,8.0,229,22,True
1486,124.928571428571,88,8,3,33.5,113,110,True
1487,251.625,56,4,1,81.125,111,3,True
1488,145.0,53,9,1,3.23076923076923,317,43,True
1489,98.35,80,10,2,28.85,210,51,True
1490,424.5,81,4,1,3.25,18,2,True
1491,97.7407407407407,89,11,1,14.4074074074074,909,665,True
1492,109.12,607,5,1,23.84,507,741,True
1493,760.0,59,2,1,246.0,23,0,False
1494,23.3809523809524,87,10,1,35.880952380952394,324,314,True
1495,517.333333333333,59,3,1,28.0,76,29,True
1496,107.5625,85,6,2,75.4375,168,208,True
1497,307.2,53,2,2,38.8,72,142,True
1498,128.294117647059,608,5,1,47.17647058823529,321,228,True
1499,396.5,60,3,1,18.25,66,3,True
1500,81.15625,92,14,1,33.0,600,225,True
1501,87.7826086956522,87,11,4,105.782608695652,547,409,True
1502,138.266666666667,609,3,1,26.1333333333333,280,289,True
1503,316.4,55,2,1,11.8,173,33,True
1504,107.789473684211,55,9,1,4.10526315789474,741,236,True
1505,193.8,97,6,1,4.8,250,165,True
1506,114.0,88,8,2,65.0952380952381,442,229,True
1507,516.666666666667,56,2,2,27.6666666666667,124,22,True
1508,197.666666666667,59,4,2,128.333333333333,113,7,True
1509,135.0,610,3,1,30.2352941176471,258,217,True
1510,234.25,92,5,1,1.625,83,6,True
1511,157.69230769230802,94,8,1,47.0,270,193,True
1512,69.3225806451613,393,11,1,97.83870967741942,263,184,True
1513,541.333333333333,101,2,1,22.6666666666667,63,3,True
1514,204.0,97,3,1,21.6666666666667,60,103,True
1515,50.5238095238095,123,9,2,6.047619047619048,780,34,True
1516,88.35483870967741,612,3,1,38.3548387096774,830,820,True
1517,308.33333333333303,103,5,1,20.5,170,61,True
1518,97.2413793103448,103,13,1,9.58620689655172,1363,934,True
1519,143.615384615385,104,4,1,102.0,954,471,True
1520,308.428571428571,100,5,2,11.5714285714286,196,90,True
1521,571.666666666667,58,3,1,20.6666666666667,94,5,True
1522,546.666666666667,101,3,1,41.3333333333333,20,16,True
1523,123.909090909091,53,5,2,33.9090909090909,1259,1,True
1524,73.28571428571429,126,2,1,3.28571428571429,235,19,True
1525,121.176470588235,106,9,1,5.588235294117651,750,218,True
1526,411.25,103,3,2,18.0,28,5,True
1527,61.9090909090909,130,4,1,2.7272727272727297,253,20,True
1528,2.2,133,3,2,89.0,318,0,True
1529,811.5,78,2,1,29.0,103,3,True
1530,808.0,65,2,1,4.5,4,1,True
1531,289.5,69,6,2,13.0,108,46,True
1532,203.636363636364,70,8,1,57.7272727272727,196,270,True
1533,142.285714285714,107,10,1,44.1428571428571,91,71,True
1534,411.25,109,4,1,2.25,247,39,True
1535,2.28571428571429,135,4,2,12.5714285714286,1745,60,True
1536,78.0,105,4,1,43.394736842105296,796,695,True
1537,272.33333333333303,61,5,2,43.8333333333333,114,10,True
1538,509.5,4,3,1,8.25,52,24,True
1539,365.4,109,4,1,22.2,68,8,True
1540,67.9285714285714,619,7,1,30.857142857142897,397,26,True
1541,417.25,112,2,1,21.0,77,18,True
1542,833.0,113,2,1,7.5,5,0,False
1543,503.5,64,3,1,24.5,116,102,True
1544,287.0,111,5,1,2.1666666666666696,100,97,True
1545,42.3571428571429,0,4,2,21.5714285714286,2006,154,True
1546,57.7,621,4,1,2.8,163,15,True
1547,35.230769230769205,624,5,1,142.461538461538,120,30,True
1548,11.0,3,2,1,132.5,248,140,True
1549,85.2,331,13,1,296.15,479,42,True
1550,835.0,75,2,1,21.0,4,0,True
1551,974.0,64,2,1,2.5,6,0,False
1552,548.666666666667,66,3,1,365.666666666667,81,4,True
1553,561.666666666667,66,3,1,76.6666666666667,70,3,True
1554,69.375,626,5,1,6.875,159,29,True
1555,47.1388888888889,492,16,4,142.888888888889,215,351,True
1556,664.666666666667,533,2,1,23.0,7,40,True
1557,114.363636363636,117,5,2,415.09090909090895,242,96,True
1558,25.2093023255814,628,11,1,107.325581395349,717,363,True
1559,182.25,124,6,1,17.4166666666667,514,246,True
1560,33.0476190476191,160,5,1,38.8571428571429,989,109,True
1561,8.2,161,3,1,0.0,866,1480,True
1562,115.0,117,8,3,31.25,1846,136,True
1563,46.7333333333333,631,6,1,74.4666666666667,145,36,True
1564,429.25,69,3,3,30.75,61,39,True
1565,833.5,70,2,1,30.5,4,0,False
1566,170.333333333333,399,8,1,47.6666666666667,584,81,True
1567,18.6666666666667,71,2,1,4.0,16,5,True
1568,452.25,119,2,1,166.5,109,46,True
1569,62.2,633,8,1,8.93333333333333,155,58,True
1570,26.6666666666667,72,2,1,4.33333333333333,22,35,True
1571,35.2727272727273,167,4,1,8.0,719,82,True
1572,50.5882352941176,168,9,1,5.52941176470588,357,1,True
1573,407.0,79,3,1,98.6,181,4,True
1574,17.2142857142857,172,6,1,14.642857142857098,184,153,True
1575,843.5,497,2,1,44.0,5,0,False
1576,27.1538461538462,177,5,2,10.2307692307692,292,313,True
1577,14.4285714285714,178,4,1,0.7142857142857142,79,110,True
1578,356.4,74,4,1,110.2,69,67,True
1579,243.714285714286,122,5,1,0.857142857142857,197,118,True
1580,157.909090909091,124,6,2,9.18181818181818,164,186,True
1581,14.666666666666698,6,2,2,12.666666666666698,158,1,True
1582,848.0,69,2,1,53.0,3,0,True
1583,39.4166666666667,128,6,1,30.5833333333333,326,31,True
1584,34.5,70,7,1,162.3,262,0,True
1585,0.0,130,1,1,0.0,527,0,True
1586,858.0,131,2,1,35.0,4,0,False
1587,466.25,79,4,1,4.75,125,11,True
1588,860.0,72,2,1,62.0,19,15,True
1589,869.5,74,2,1,4.5,3,0,False
1590,171.769230769231,134,9,2,20.461538461538503,413,41,True
1591,51.1,136,6,1,6.2,102,158,True
1592,19.3333333333333,138,3,1,1.6666666666666698,103,1,True
1593,581.0,80,2,1,7.0,66,1,True
1594,436.25,199,2,1,5.5,47,22,True
1595,32.0909090909091,143,5,1,6.18181818181818,302,337,True
1596,54.3846153846154,144,8,1,8.153846153846152,96,63,True
1597,44.6666666666667,77,5,1,128.0,416,70,True
1598,458.25,145,3,1,19.5,230,10,True
1599,73.0,653,2,1,5.0,9,0,True
1600,297.428571428571,202,4,1,10.0,291,55,True
1601,449.75,134,4,2,69.75,42,3,True
1602,52.3333333333333,80,5,1,7.33333333333333,347,27,True
1603,17.8,81,3,1,20.0,138,10,True
1604,42.526315789473706,135,6,1,13.2105263157895,317,131,True
1605,112.434782608696,89,11,1,128.0,313,263,True
1606,0.0,140,1,1,0.0,103,0,True
1607,204.111111111111,143,2,1,73.55555555555559,106,136,True
1608,32.75,661,4,1,1.25,35,11,True
1609,587.0,7,2,1,8.66666666666667,29,5,True
1610,62.4883720930233,128,13,2,39.697674418604606,2580,689,True
1611,0.0,129,1,1,0.0,332,0,True
1612,441.75,8,2,1,3.5,28,9,True
1613,68.8333333333333,9,4,1,23.3333333333333,79,6,True
1614,95.0,151,4,1,1.8,37,35,True
1615,109.8,145,3,1,2.0,48,20,True
1616,296.66666666666697,130,5,2,1.33333333333333,144,13,True
1617,211.4,11,4,1,12.5,45,111,True
1618,903.0,13,2,1,4.0,17,5,True
1619,889.5,135,2,1,1.5,6,0,False
1620,231.375,137,6,2,67.75,67,16,True
1621,948.0,214,2,1,0.0,5,1,True
1622,426.0,215,4,1,57.4,16,1,True
1623,282.875,90,4,1,29.375,143,7,True
1624,160.0,91,6,1,12.5,846,582,True
1625,172.769230769231,94,6,1,0.0,524,260,True
1626,918.0,95,2,1,1.5,5,6,True
1627,930.0,148,2,1,2.5,9,0,False
1628,624.666666666667,216,3,1,37.0,7,3,True
1629,480.75,218,4,1,64.75,146,7,True
1630,201.0,20,4,1,29.5,30,952,True
1631,349.166666666667,97,3,1,5.66666666666667,80,3,True
1632,899.0,157,2,1,58.5,8,9,True
1633,457.0,85,3,2,34.25,83,25,True
1634,318.428571428571,98,5,1,24.5714285714286,41,22,True
1635,0.0,673,1,1,0.0,87,0,False
1636,522.5,220,2,1,4.75,140,45,True
1637,230.666666666667,150,5,1,89.6666666666667,185,193,True
1638,293.285714285714,23,4,1,13.4285714285714,119,52,True
1639,924.5,675,2,1,1.0,22,17,True
1640,54.68,151,14,2,132.46,661,269,True
1641,190.1,86,4,2,84.5,57,64,True
1642,52.25,504,13,1,169.5,90,90,True
1643,182.666666666667,154,7,1,10.5,154,49,True
1644,188.75,24,5,1,59.25,304,42,True
