,nuc,aexp,nd,ns,age,asexp,la,ld,target
774,13.27,153.29,4.97,1.0,8.97,135.71,602.55,85.93,True
775,8.81,169.08,3.54,1.0,13.88,119.92,251.57,27.79,True
776,9.48,166.71,3.75,1.0,13.14,122.29,304.22,36.52,True
777,7.5,173.72,3.12,1.0,15.32,115.28,148.36,10.7,True
778,10.21,164.14,3.99,1.0,12.34,124.86,361.34,45.98,True
779,8.85,168.94,3.55,1.0,13.83,120.06,254.64,28.3,True
780,8.25,171.09,3.36,1.0,14.5,117.91,206.98,20.41,True
781,10.36,163.61,4.04,1.0,12.18,125.39,373.08,47.92,True
782,8.15,171.42,3.33,1.0,14.6,117.58,199.48,19.17,True
783,9.4,166.99,3.73,1.0,13.23,122.01,298.11,35.5,True
784,11.43,159.8,4.38,1.0,10.99,129.2,457.89,61.97,True
785,8.15,171.43,3.32,1.0,14.61,117.57,199.36,19.15,True
786,7.15,174.98,3.0,1.0,15.71,114.02,120.34,6.06,True
787,7.39,174.11,3.08,1.0,15.44,114.89,139.69,9.26,True
788,9.95,165.06,3.9,1.0,12.63,123.94,340.97,42.6,True
789,7.67,173.13,3.17,1.0,15.13,115.87,161.67,12.9,True
790,10.05,164.7,3.94,1.0,12.52,124.3,348.83,43.91,True
791,9.71,165.91,3.83,1.0,12.89,123.09,322.06,39.47,True
792,10.16,164.31,3.97,1.0,12.39,124.69,357.59,45.35,True
793,12.01,157.75,4.57,1.0,10.36,131.25,503.53,69.53,True
794,9.85,165.4,3.87,1.0,12.73,123.6,333.33,41.34,True
795,9.72,165.87,3.83,1.0,12.88,123.13,322.98,39.62,True
796,11.14,160.84,4.29,1.0,11.32,128.16,434.81,58.15,True
797,13.05,154.06,4.9,1.0,9.21,134.94,585.42,83.09,True
798,11.21,160.6,4.31,1.0,11.24,128.4,439.99,59.0,True
799,8.66,169.64,3.49,1.0,14.05,119.36,239.08,25.73,True
800,9.06,168.22,3.62,1.0,13.61,120.78,270.73,30.97,True
801,11.7,158.86,4.47,1.0,10.7,130.14,478.82,65.44,True
802,9.36,167.16,3.71,1.0,13.28,121.84,294.33,34.88,True
803,9.6,166.3,3.79,1.0,13.01,122.7,313.44,38.04,True
804,9.28,167.45,3.69,1.0,13.37,121.55,287.92,33.82,True
805,12.66,155.47,4.78,1.0,9.65,133.53,554.09,77.91,True
806,12.54,155.86,4.74,1.0,9.77,133.14,545.38,76.46,True
807,7.38,174.17,3.08,1.0,15.46,114.83,138.43,9.05,True
808,11.46,159.7,4.39,1.0,10.96,129.3,460.14,62.34,True
809,12.85,154.79,4.84,1.0,9.44,134.21,569.12,80.39,True
810,12.75,155.14,4.81,1.0,9.55,133.86,561.44,79.12,True
811,10.67,162.49,4.14,1.0,11.83,126.51,397.97,52.04,True
812,8.9,168.78,3.57,1.0,13.78,120.22,258.26,28.9,True
813,8.61,169.81,3.47,1.0,14.1,119.19,235.31,25.1,True
814,9.31,167.33,3.7,1.0,13.33,121.67,290.42,34.23,True
815,9.52,166.57,3.77,1.0,13.1,122.43,307.44,37.05,True
816,10.41,163.41,4.05,1.0,12.11,125.59,377.64,48.68,True
817,12.02,157.73,4.57,1.0,10.35,131.27,503.81,69.58,True
818,12.14,157.29,4.61,1.0,10.21,131.71,513.67,71.21,True
819,8.91,168.73,3.57,1.0,13.77,120.27,259.32,29.08,True
820,8.53,170.08,3.45,1.0,14.19,118.92,229.45,24.13,True
821,10.55,162.95,4.1,1.0,11.97,126.05,387.92,50.38,True
822,12.99,154.3,4.88,1.0,9.28,134.7,580.21,82.23,True
823,8.02,171.9,3.28,1.0,14.75,117.1,188.93,17.42,True
824,8.8,169.14,3.53,1.0,13.9,119.86,250.19,27.57,True
825,12.95,154.44,4.87,1.0,9.33,134.56,576.95,81.69,True
826,10.31,163.77,4.02,1.0,12.23,125.23,369.65,47.35,True
827,8.97,168.53,3.59,1.0,13.7,120.47,263.86,29.83,True
828,7.98,172.03,3.27,1.0,14.79,116.97,185.92,16.92,True
829,11.07,161.09,4.26,1.0,11.39,127.91,429.18,57.21,True
830,8.16,171.39,3.33,1.0,14.59,117.61,200.21,19.29,True
831,11.76,158.65,4.49,1.0,10.64,130.35,483.33,66.18,True
832,11.88,158.23,4.52,1.0,10.51,130.77,492.66,67.73,True
833,9.96,165.01,3.91,1.0,12.61,123.99,342.08,42.79,True
834,7.26,174.58,3.04,1.0,15.58,114.42,129.34,7.55,True
835,7.42,174.02,3.09,1.0,15.41,114.98,141.86,9.62,True
836,8.03,171.85,3.29,1.0,14.74,117.15,190.03,17.6,True
837,8.56,169.97,3.46,1.0,14.15,119.03,231.78,24.52,True
838,12.83,154.86,4.83,1.0,9.46,134.14,567.6,80.14,True
839,7.43,173.97,3.09,1.0,15.39,115.03,142.93,9.8,True
840,10.9,161.7,4.21,1.0,11.58,127.3,415.61,54.97,True
841,8.25,171.09,3.36,1.0,14.5,117.91,206.81,20.38,True
842,12.82,154.9,4.83,1.0,9.47,134.1,566.66,79.99,True
843,10.03,164.79,3.93,1.0,12.54,124.21,347.03,43.61,True
844,12.18,157.15,4.62,1.0,10.17,131.85,516.71,71.71,True
845,7.36,174.21,3.07,1.0,15.47,114.79,137.47,8.89,True
846,13.26,153.31,4.97,1.0,8.98,135.69,602.03,85.84,True
847,12.48,156.1,4.72,1.0,9.85,132.9,540.03,75.58,True
848,12.68,155.38,4.78,1.0,9.62,133.62,556.08,78.23,True
849,11.18,160.68,4.3,1.0,11.27,128.32,438.22,58.71,True
850,7.6,173.37,3.15,1.0,15.21,115.63,156.16,11.99,True
851,12.87,154.72,4.84,1.0,9.42,134.28,570.84,80.68,True
852,10.47,163.22,4.07,1.0,12.06,125.78,381.81,49.37,True
853,9.48,166.72,3.75,1.0,13.14,122.28,304.12,36.5,True
854,12.96,154.38,4.87,1.0,9.31,134.62,578.36,81.92,True
855,10.46,163.26,4.07,1.0,12.07,125.74,380.98,49.23,True
856,10.71,162.37,4.15,1.0,11.79,126.63,400.84,52.52,True
857,9.46,166.8,3.75,1.0,13.17,122.2,302.17,36.17,True
858,12.73,155.22,4.8,1.0,9.57,133.78,559.76,78.84,True
859,12.68,155.38,4.78,1.0,9.62,133.62,556.0,78.22,True
860,8.67,169.58,3.49,1.0,14.03,119.42,240.47,25.96,True
861,8.3,170.89,3.37,1.0,14.44,118.11,211.28,21.12,True
862,9.62,166.24,3.8,1.0,12.99,122.76,314.7,38.25,True
863,12.01,157.75,4.57,1.0,10.36,131.25,503.48,69.52,True
864,12.61,155.65,4.76,1.0,9.7,133.35,550.2,77.26,True
865,11.31,160.25,4.34,1.0,11.13,128.75,447.79,60.3,True
866,9.58,166.35,3.79,1.0,13.03,122.65,312.25,37.84,True
867,9.33,167.27,3.7,1.0,13.31,121.73,291.92,34.48,True
868,12.4,156.39,4.69,1.0,9.93,132.61,533.76,74.54,True
869,8.6,169.83,3.47,1.0,14.11,119.17,234.84,25.02,True
870,9.86,165.36,3.88,1.0,12.72,123.64,334.23,41.49,True
871,10.68,162.46,4.14,1.0,11.82,126.54,398.79,52.18,True
872,8.31,170.86,3.38,1.0,14.43,118.14,211.96,21.23,True
873,10.54,162.98,4.09,1.0,11.98,126.02,387.25,50.27,True
874,9.66,166.08,3.81,1.0,12.95,122.92,318.16,38.82,True
875,8.17,171.35,3.33,1.0,14.58,117.65,201.04,19.42,True
876,13.25,153.37,4.97,1.0,9.0,135.63,600.78,85.64,True
877,8.85,168.96,3.55,1.0,13.84,120.04,254.29,28.24,True
878,12.22,157.0,4.64,1.0,10.13,132.0,520.01,72.26,True
879,11.46,159.72,4.39,1.0,10.97,129.28,459.65,62.26,True
880,13.31,153.15,4.99,1.0,8.93,135.85,605.59,86.44,True
881,9.95,165.05,3.9,1.0,12.62,123.95,341.13,42.63,True
882,9.58,166.36,3.79,1.0,13.03,122.64,312.03,37.81,True
883,7.24,174.66,3.03,1.0,15.61,114.34,127.53,7.25,True
884,10.7,162.38,4.15,1.0,11.8,126.62,400.45,52.45,True
885,8.99,168.46,3.59,1.0,13.68,120.54,265.32,30.07,True
886,8.45,170.37,3.42,1.0,14.28,118.63,222.81,23.03,True
887,11.21,160.59,4.31,1.0,11.24,128.41,440.31,59.06,True
888,9.61,166.24,3.8,1.0,13.0,122.76,314.61,38.24,True
889,9.68,166.03,3.82,1.0,12.93,122.97,319.48,39.04,True
890,9.86,165.36,3.88,1.0,12.72,123.64,334.18,41.48,True
891,9.76,165.72,3.84,1.0,12.83,123.28,326.33,40.18,True
892,11.05,161.14,4.26,1.0,11.41,127.86,427.96,57.01,True
893,7.53,173.64,3.12,1.0,15.29,115.36,150.26,11.01,True
894,10.41,163.42,4.05,1.0,12.12,125.58,377.28,48.62,True
895,9.53,166.54,3.77,1.0,13.09,122.46,308.0,37.14,True
896,11.71,158.83,4.47,1.0,10.69,130.17,479.43,65.54,True
897,9.49,166.7,3.75,1.0,13.14,122.3,304.47,36.56,True
898,7.95,172.12,3.26,1.0,14.82,116.88,183.92,16.59,True
899,8.92,168.72,3.57,1.0,13.76,120.28,259.57,29.12,True
900,7.67,173.14,3.17,1.0,15.14,115.86,161.37,12.85,True
901,10.32,163.73,4.02,1.0,12.21,125.27,370.52,47.5,True
902,11.99,157.83,4.56,1.0,10.38,131.17,501.62,69.21,True
903,10.71,162.37,4.15,1.0,11.79,126.63,400.75,52.5,True
904,8.73,169.39,3.51,1.0,13.97,119.61,244.68,26.65,True
905,8.03,171.87,3.28,1.0,14.74,117.13,189.5,17.51,True
906,8.94,168.62,3.58,1.0,13.73,120.38,261.83,29.49,True
907,12.13,157.32,4.61,1.0,10.23,131.68,512.88,71.08,True
908,8.53,170.07,3.45,1.0,14.18,118.93,229.57,24.15,True
909,11.11,160.96,4.28,1.0,11.35,128.04,432.07,57.69,True
910,8.49,170.22,3.43,1.0,14.23,118.78,226.31,23.61,True
911,9.1,168.05,3.63,1.0,13.56,120.95,274.38,31.57,True
912,13.08,153.98,4.91,1.0,9.19,135.02,587.17,83.38,True
913,9.15,167.88,3.65,1.0,13.5,121.12,278.32,32.23,True
914,12.85,154.77,4.84,1.0,9.43,134.23,569.77,80.5,True
915,10.39,163.49,4.05,1.0,12.14,125.51,375.74,48.36,True
916,11.63,159.11,4.44,1.0,10.78,129.89,473.3,64.52,True
917,11.71,158.8,4.47,1.0,10.68,130.2,479.99,65.63,True
918,11.32,160.19,4.35,1.0,11.12,128.81,449.11,60.52,True
919,12.26,156.89,4.65,1.0,10.09,132.11,522.57,72.68,True
920,8.04,171.83,3.29,1.0,14.73,117.17,190.44,17.67,True
921,8.83,169.04,3.54,1.0,13.86,119.96,252.52,27.95,True
922,11.96,157.95,4.55,1.0,10.42,131.05,498.97,68.77,True
923,8.36,170.7,3.39,1.0,14.38,118.3,215.54,21.83,True
924,10.4,163.47,4.05,1.0,12.13,125.53,376.24,48.44,True
925,9.74,165.8,3.84,1.0,12.86,123.2,324.44,39.86,True
926,11.32,160.21,4.34,1.0,11.12,128.79,448.69,60.45,True
927,9.33,167.25,3.7,1.0,13.31,121.75,292.25,34.53,True
928,11.2,160.64,4.31,1.0,11.25,128.36,439.19,58.87,True
929,8.99,168.47,3.59,1.0,13.69,120.53,265.19,30.05,True
930,9.17,167.83,3.65,1.0,13.49,121.17,279.44,32.41,True
931,8.62,169.76,3.48,1.0,14.09,119.24,236.39,25.28,True
932,13.19,153.59,4.95,1.0,9.07,135.41,595.89,84.83,True
933,8.64,169.68,3.48,1.0,14.06,119.32,238.18,25.58,True
934,8.12,171.54,3.31,1.0,14.64,117.46,196.85,18.73,True
935,8.07,171.7,3.3,1.0,14.69,117.3,193.37,18.15,True
936,12.97,154.34,4.88,1.0,9.3,134.66,579.22,82.07,True
937,8.63,169.72,3.48,1.0,14.07,119.28,237.45,25.46,True
938,10.04,164.73,3.93,1.0,12.52,124.27,348.29,43.82,True
939,9.67,166.03,3.82,1.0,12.93,122.97,319.28,39.01,True
940,11.52,159.5,4.41,1.0,10.9,129.5,464.41,63.05,True
941,10.03,164.77,3.93,1.0,12.54,124.23,347.38,43.66,True
942,8.76,169.28,3.52,1.0,13.94,119.72,247.14,27.06,True
943,10.62,162.69,4.12,1.0,11.89,126.31,393.7,51.34,True
944,7.67,173.15,3.17,1.0,15.14,115.85,161.21,12.83,True
945,10.87,161.78,4.2,1.0,11.61,127.22,413.78,54.66,True
946,9.91,165.18,3.89,1.0,12.67,123.82,338.22,42.15,True
947,13.09,153.94,4.91,1.0,9.18,135.06,588.03,83.53,True
948,10.66,162.55,4.13,1.0,11.85,126.45,396.79,51.85,True
949,9.95,165.07,3.9,1.0,12.63,123.93,340.76,42.57,True
950,9.92,165.18,3.89,1.0,12.66,123.82,338.38,42.17,True
951,11.91,158.12,4.53,1.0,10.47,130.88,495.25,68.16,True
952,10.36,163.61,4.04,1.0,12.18,125.39,373.18,47.94,True
953,9.43,166.9,3.74,1.0,13.2,122.1,300.05,35.82,True
954,11.27,160.38,4.33,1.0,11.17,128.62,445.0,59.83,True
955,10.45,163.3,4.06,1.0,12.08,125.7,380.16,49.09,True
956,9.7,165.94,3.82,1.0,12.9,123.06,321.35,39.35,True
957,10.51,163.08,4.08,1.0,12.01,125.92,384.88,49.88,True
958,12.93,154.49,4.86,1.0,9.35,134.51,575.88,81.51,True
959,11.47,159.68,4.39,1.0,10.96,129.32,460.59,62.42,True
960,10.92,161.61,4.22,1.0,11.55,127.39,417.71,55.31,True
961,13.24,153.41,4.96,1.0,9.01,135.59,599.79,85.47,True
962,10.77,162.15,4.17,1.0,11.72,126.85,405.58,53.3,True
963,12.36,156.51,4.68,1.0,9.97,132.49,530.88,74.06,True
964,7.15,174.96,3.0,1.0,15.7,114.04,120.92,6.15,True
965,12.65,155.49,4.77,1.0,9.65,133.51,553.74,77.85,True
966,8.9,168.78,3.57,1.0,13.78,120.22,258.15,28.88,True
967,7.86,172.47,3.23,1.0,14.93,116.53,176.25,15.32,True
968,9.27,167.47,3.68,1.0,13.38,121.53,287.29,33.71,True
969,11.72,158.78,4.47,1.0,10.68,130.22,480.61,65.73,True
970,10.71,162.35,4.15,1.0,11.79,126.65,401.16,52.57,True
971,7.7,173.04,3.18,1.0,15.11,115.96,163.58,13.22,True
972,10.3,163.8,4.02,1.0,12.24,125.2,368.97,47.24,True
973,10.76,162.18,4.17,1.0,11.73,126.82,405.0,53.21,True
974,8.12,171.55,3.31,1.0,14.64,117.45,196.69,18.7,True
975,10.88,161.76,4.2,1.0,11.6,127.24,414.21,54.73,True
976,11.81,158.45,4.5,1.0,10.57,130.55,487.86,66.93,True
977,11.7,158.85,4.47,1.0,10.7,130.15,478.96,65.46,True
978,13.02,154.16,4.89,1.0,9.24,134.84,583.11,82.71,True
979,10.95,161.52,4.23,1.0,11.53,127.48,419.73,55.65,True
980,9.92,165.16,3.89,1.0,12.66,123.84,338.66,42.22,True
981,12.67,155.41,4.78,1.0,9.63,133.59,555.39,78.12,True
982,11.79,158.54,4.5,1.0,10.6,130.46,485.94,66.62,True
983,12.29,156.77,4.66,1.0,10.05,132.23,525.3,73.14,True
984,11.27,160.37,4.33,1.0,11.17,128.63,445.08,59.85,True
985,13.15,153.71,4.94,1.0,9.1,135.29,593.33,84.4,True
986,11.21,160.6,4.31,1.0,11.24,128.4,440.05,59.01,True
987,8.99,168.45,3.6,1.0,13.68,120.55,265.59,30.12,True
988,9.67,166.05,3.81,1.0,12.93,122.95,318.99,38.96,True
989,9.02,168.35,3.6,1.0,13.65,120.65,267.77,30.48,True
990,7.34,174.32,3.06,1.0,15.5,114.68,135.14,8.51,True
991,10.75,162.22,4.16,1.0,11.75,126.78,403.96,53.04,True
992,9.27,167.48,3.68,1.0,13.38,121.52,287.21,33.7,True
993,8.87,168.87,3.56,1.0,13.81,120.13,256.32,28.58,True
994,12.63,155.56,4.77,1.0,9.68,133.44,552.13,77.58,True
995,10.76,162.18,4.17,1.0,11.73,126.82,404.91,53.19,True
996,8.09,171.66,3.3,1.0,14.68,117.34,194.3,18.31,True
997,7.67,173.13,3.17,1.0,15.13,115.87,161.62,12.89,True
998,11.73,158.73,4.48,1.0,10.66,130.27,481.57,65.89,True
999,9.74,165.79,3.84,1.0,12.86,123.21,324.64,39.9,True
1000,13.1,153.9,4.92,1.0,9.16,135.1,589.01,83.69,True
1001,8.25,171.09,3.36,1.0,14.5,117.91,206.94,20.4,True
1002,11.56,159.36,4.42,1.0,10.86,129.64,467.7,63.59,True
1003,9.93,165.13,3.9,1.0,12.65,123.87,339.46,42.35,True
1004,7.27,174.53,3.04,1.0,15.57,114.47,130.36,7.72,True
1005,12.93,154.49,4.86,1.0,9.35,134.51,575.88,81.51,True
1006,10.83,161.94,4.19,1.0,11.66,127.06,410.23,54.07,True
1007,8.17,171.37,3.33,1.0,14.59,117.63,200.66,19.36,True
1008,8.35,170.73,3.39,1.0,14.39,118.27,214.93,21.72,True
1009,9.23,167.6,3.67,1.0,13.42,121.4,284.48,33.24,True
1010,8.54,170.06,3.45,1.0,14.18,118.94,229.7,24.17,True
1011,7.15,174.98,3.0,1.0,15.71,114.02,120.52,6.09,True
1012,11.99,157.83,4.56,1.0,10.38,131.17,501.55,69.2,True
1013,11.56,159.37,4.42,1.0,10.86,129.63,467.51,63.56,True
1014,8.13,171.49,3.32,1.0,14.62,117.51,198.06,18.93,True
1015,7.59,173.41,3.14,1.0,15.22,115.59,155.24,11.84,True
1016,10.57,162.86,4.1,1.0,11.94,126.14,389.9,50.71,True
1017,10.87,161.79,4.2,1.0,11.61,127.21,413.61,54.63,True
1018,10.82,161.97,4.18,1.0,11.67,127.03,409.69,53.99,True
1019,9.49,166.7,3.75,1.0,13.14,122.3,304.53,36.57,True
1020,13.23,153.44,4.96,1.0,9.02,135.56,599.15,85.37,True
1021,12.12,157.38,4.6,1.0,10.24,131.62,511.56,70.86,True
1022,8.75,169.3,3.52,1.0,13.94,119.7,246.78,27.0,True
1023,11.84,158.36,4.51,1.0,10.55,130.64,489.87,67.27,True
1024,9.12,167.98,3.64,1.0,13.53,121.02,276.04,31.85,True
1025,9.74,165.8,3.84,1.0,12.86,123.2,324.41,39.86,True
1026,11.17,160.72,4.3,1.0,11.28,128.28,437.36,58.57,True
1027,9.69,165.97,3.82,1.0,12.91,123.03,320.8,39.26,True
1028,10.74,162.26,4.16,1.0,11.76,126.74,403.11,52.9,True
1029,12.22,157.01,4.64,1.0,10.13,131.99,519.85,72.23,True
1030,8.43,170.44,3.41,1.0,14.3,118.56,221.25,22.77,True
1031,11.76,158.65,4.49,1.0,10.64,130.35,483.38,66.19,True
1032,7.45,173.91,3.1,1.0,15.38,115.09,144.14,10.0,True
1033,11.83,158.4,4.51,1.0,10.56,130.6,489.0,67.12,True
1034,8.89,168.81,3.56,1.0,13.79,120.19,257.67,28.8,True
1035,12.12,157.36,4.6,1.0,10.24,131.64,512.11,70.95,True
1036,10.5,163.12,4.08,1.0,12.02,125.88,384.07,49.74,True
1037,11.18,160.69,4.3,1.0,11.27,128.31,438.13,58.7,True
1038,9.79,165.62,3.85,1.0,12.8,123.38,328.57,40.55,True
1039,9.71,165.91,3.83,1.0,12.89,123.09,322.1,39.48,True
1040,7.69,173.05,3.18,1.0,15.11,115.95,163.43,13.19,True
1041,7.74,172.89,3.19,1.0,15.06,116.11,166.95,13.78,True
1042,11.04,161.2,4.25,1.0,11.43,127.8,426.81,56.82,True
1043,10.81,162.0,4.18,1.0,11.68,127.0,408.99,53.87,True
1044,9.98,164.95,3.91,1.0,12.59,124.05,343.35,43.0,True
1045,9.35,167.17,3.71,1.0,13.28,121.83,294.09,34.84,True
1046,7.39,174.11,3.08,1.0,15.44,114.89,139.78,9.28,True
1047,9.95,165.06,3.9,1.0,12.63,123.94,340.84,42.58,True
1048,9.74,165.82,3.83,1.0,12.86,123.18,324.15,39.82,True
1049,11.52,159.48,4.41,1.0,10.9,129.52,464.87,63.13,True
1050,11.61,159.19,4.44,1.0,10.8,129.81,471.5,64.22,True
1051,7.89,172.34,3.24,1.0,14.89,116.66,179.2,15.81,True
1052,11.63,159.11,4.44,1.0,10.78,129.89,473.19,64.5,True
1053,9.64,166.16,3.8,1.0,12.97,122.84,316.4,38.53,True
1054,9.3,167.35,3.7,1.0,13.34,121.65,290.05,34.17,True
1055,10.66,162.52,4.13,1.0,11.84,126.48,397.33,51.94,True
1056,8.74,169.35,3.51,1.0,13.96,119.65,245.58,26.8,True
1057,7.3,174.45,3.05,1.0,15.54,114.55,132.21,8.02,True
1058,10.6,162.74,4.11,1.0,11.91,126.26,392.46,51.13,True
1059,10.45,163.27,4.07,1.0,12.07,125.73,380.8,49.2,True
1060,12.8,154.97,4.82,1.0,9.49,134.03,565.18,79.74,True
1061,10.51,163.07,4.08,1.0,12.01,125.93,385.1,49.91,True
1062,11.15,160.8,4.29,1.0,11.3,128.2,435.61,58.28,True
1063,12.72,155.24,4.8,1.0,9.58,133.76,559.12,78.74,True
1064,12.4,156.38,4.69,1.0,9.93,132.62,533.98,74.57,True
1065,11.44,159.78,4.38,1.0,10.99,129.22,458.36,62.05,True
1066,7.52,173.67,3.12,1.0,15.3,115.33,149.45,10.88,True
1067,12.57,155.79,4.75,1.0,9.75,133.21,547.01,76.73,True
1068,11.39,159.95,4.37,1.0,11.04,129.05,454.6,61.42,True
1069,12.96,154.38,4.87,1.0,9.31,134.62,578.24,81.91,True
1070,10.79,162.08,4.17,1.0,11.7,126.92,407.16,53.57,True
1071,7.9,172.32,3.24,1.0,14.88,116.68,179.49,15.85,True
1072,10.06,164.68,3.94,1.0,12.51,124.32,349.39,44.0,True
1073,12.24,156.95,4.64,1.0,10.11,132.05,521.2,72.46,True
1074,12.91,154.56,4.86,1.0,9.37,134.44,574.43,81.27,True
1075,8.49,170.22,3.43,1.0,14.23,118.78,226.33,23.61,True
1076,11.0,161.33,4.24,1.0,11.47,127.67,423.77,56.32,True
1077,11.21,160.61,4.31,1.0,11.24,128.39,439.91,58.99,True
1078,12.17,157.2,4.62,1.0,10.19,131.8,515.67,71.54,True
1079,9.38,167.07,3.72,1.0,13.25,121.93,296.21,35.19,True
1080,12.42,156.29,4.7,1.0,9.9,132.71,535.82,74.88,True
1081,12.5,156.03,4.72,1.0,9.82,132.97,541.56,75.83,True
1082,11.42,159.85,4.38,1.0,11.01,129.15,456.8,61.79,True
1083,11.6,159.21,4.44,1.0,10.81,129.79,470.93,64.13,True
1084,9.88,165.3,3.88,1.0,12.7,123.7,335.69,41.73,True
1085,11.08,161.04,4.27,1.0,11.38,127.96,430.27,57.39,True
1086,12.48,156.1,4.72,1.0,9.84,132.9,540.18,75.6,True
1087,10.85,161.88,4.19,1.0,11.64,127.12,411.72,54.32,True
1088,10.8,162.06,4.18,1.0,11.7,126.94,407.6,53.64,True
1089,13.07,154.01,4.91,1.0,9.19,134.99,586.66,83.3,True
1090,12.65,155.49,4.77,1.0,9.65,133.51,553.72,77.84,True
1091,9.65,166.13,3.81,1.0,12.96,122.87,317.17,38.66,True
1092,11.62,159.13,4.44,1.0,10.78,129.87,472.86,64.45,True
1093,8.14,171.48,3.32,1.0,14.62,117.52,198.24,18.96,True
1094,13.02,154.17,4.89,1.0,9.25,134.83,582.89,82.67,True
1095,8.44,170.42,3.42,1.0,14.29,118.58,221.88,22.88,True
1096,12.47,156.13,4.72,1.0,9.86,132.87,539.34,75.46,True
1097,8.16,171.39,3.33,1.0,14.59,117.61,200.13,19.27,True
1098,10.48,163.17,4.08,1.0,12.04,125.83,382.94,49.56,True
1099,8.61,169.81,3.47,1.0,14.1,119.19,235.35,25.11,True
1100,12.13,157.34,4.61,1.0,10.23,131.66,512.53,71.02,True
1101,10.14,164.39,3.96,1.0,12.42,124.61,355.79,45.06,True
1102,8.9,168.76,3.57,1.0,13.78,120.24,258.61,28.96,True
1103,12.43,156.29,4.7,1.0,9.9,132.71,535.97,74.9,True
1104,9.21,167.68,3.67,1.0,13.44,121.32,282.68,32.95,True
1105,10.77,162.16,4.17,1.0,11.73,126.84,405.36,53.27,True
1106,9.67,166.06,3.81,1.0,12.94,122.94,318.71,38.92,True
1107,12.26,156.89,4.65,1.0,10.09,132.11,522.63,72.69,True
1108,12.64,155.54,4.77,1.0,9.67,133.46,552.54,77.65,True
1109,8.58,169.91,3.46,1.0,14.13,119.09,233.24,24.76,True
1110,11.29,160.32,4.33,1.0,11.15,128.68,446.34,60.06,True
1111,10.01,164.85,3.92,1.0,12.56,124.15,345.6,43.37,True
1112,11.42,159.86,4.38,1.0,11.01,129.14,456.63,61.76,True
1113,8.57,169.96,3.46,1.0,14.15,119.04,232.02,24.56,True
1114,12.54,155.88,4.74,1.0,9.78,133.12,545.08,76.41,True
1115,9.79,165.61,3.85,1.0,12.8,123.39,328.62,40.56,True
1116,7.5,173.72,3.12,1.0,15.32,115.28,148.34,10.69,True
1117,12.67,155.42,4.78,1.0,9.63,133.58,555.31,78.11,True
1118,8.62,169.78,3.47,1.0,14.09,119.22,236.11,25.23,True
1119,11.99,157.84,4.56,1.0,10.39,131.16,501.37,69.17,True
1120,10.06,164.66,3.94,1.0,12.5,124.34,349.82,44.07,True
1121,7.89,172.35,3.24,1.0,14.89,116.65,178.83,15.75,True
1122,7.71,172.98,3.18,1.0,15.09,116.02,164.86,13.43,True
1123,7.34,174.3,3.06,1.0,15.5,114.7,135.66,8.59,True
1124,9.07,168.18,3.62,1.0,13.6,120.82,271.54,31.1,True
1125,11.27,160.39,4.33,1.0,11.18,128.61,444.71,59.79,True
1126,9.79,165.61,3.85,1.0,12.8,123.39,328.62,40.56,True
1127,7.36,174.24,3.07,1.0,15.48,114.76,136.94,8.81,True
1128,10.5,163.09,4.08,1.0,12.02,125.91,384.68,49.84,True
1129,7.4,174.08,3.08,1.0,15.43,114.92,140.54,9.4,True
1130,11.48,159.62,4.4,1.0,10.94,129.38,461.85,62.63,True
1131,10.47,163.22,4.07,1.0,12.06,125.78,381.9,49.38,True
1132,8.85,168.95,3.55,1.0,13.84,120.05,254.49,28.28,True
1133,10.89,161.72,4.21,1.0,11.59,127.28,415.26,54.91,True
1134,13.18,153.6,4.95,1.0,9.07,135.4,595.67,84.79,True
1135,7.91,172.29,3.25,1.0,14.87,116.71,180.29,15.99,True
1136,12.18,157.15,4.62,1.0,10.17,131.85,516.84,71.73,True
1137,9.24,167.56,3.68,1.0,13.4,121.44,285.32,33.38,True
1138,9.12,168.0,3.64,1.0,13.54,121.0,275.51,31.76,True
1139,12.44,156.22,4.71,1.0,9.88,132.78,537.44,75.15,True
1140,11.67,158.96,4.46,1.0,10.73,130.04,476.6,65.07,True
1141,8.33,170.78,3.38,1.0,14.41,118.22,213.69,21.52,True
1142,9.75,165.78,3.84,1.0,12.85,123.22,324.95,39.95,True
1143,12.78,155.04,4.81,1.0,9.51,133.96,563.73,79.5,True
1144,10.21,164.14,3.99,1.0,12.34,124.86,361.39,45.98,True
1145,13.23,153.42,4.96,1.0,9.01,135.58,599.61,85.44,True
1146,12.4,156.37,4.69,1.0,9.93,132.63,534.16,74.6,True
1147,8.7,169.48,3.5,1.0,14.0,119.52,242.69,26.32,True
1148,8.05,171.78,3.29,1.0,14.71,117.22,191.61,17.86,True
1149,13.27,153.3,4.97,1.0,8.98,135.7,602.26,85.88,True
1150,9.71,165.91,3.83,1.0,12.89,123.09,322.08,39.47,True
1151,8.94,168.62,3.58,1.0,13.73,120.38,261.84,29.49,True
1152,8.71,169.45,3.5,1.0,13.99,119.55,243.33,26.43,True
1153,8.85,168.96,3.55,1.0,13.84,120.04,254.18,28.23,True
1154,9.58,166.38,3.78,1.0,13.04,122.62,311.65,37.75,True
1155,9.1,168.06,3.63,1.0,13.56,120.94,274.26,31.55,True
1156,11.91,158.12,4.53,1.0,10.47,130.88,495.28,68.16,True
