,nuc,aexp,nd,ns,age,asexp,la,ld,target
775,3.98,300.35,3.09,1.0,0.86,190.03,439.27,171.98,True
776,3.88,480.27,3.62,1.0,2.22,276.01,238.65,73.79,True
777,3.88,474.42,3.6,1.0,2.18,273.21,245.18,76.99,True
778,3.8,603.48,3.98,1.0,3.15,334.88,101.27,6.56,True
779,3.83,561.24,3.86,1.0,2.83,314.7,148.37,29.61,True
780,3.84,543.94,3.81,1.0,2.7,306.43,167.66,39.05,True
781,3.81,589.25,3.94,1.0,3.04,328.08,117.14,14.32,True
782,3.96,336.56,3.19,1.0,1.14,207.33,398.9,152.22,True
783,3.97,324.82,3.16,1.0,1.05,201.72,411.99,158.63,True
784,3.96,334.35,3.19,1.0,1.12,206.28,401.36,153.43,True
785,3.86,508.09,3.7,1.0,2.43,289.3,207.63,58.61,True
786,3.96,341.78,3.21,1.0,1.18,209.82,393.08,149.37,True
787,3.91,430.76,3.47,1.0,1.85,252.35,293.86,100.82,True
788,3.81,588.98,3.94,1.0,3.04,327.96,117.44,14.47,True
789,3.89,460.93,3.56,1.0,2.08,266.76,260.22,84.35,True
790,3.82,569.8,3.88,1.0,2.9,318.79,138.83,24.94,True
791,3.82,576.09,3.9,1.0,2.94,321.8,131.81,21.5,True
792,3.96,339.78,3.2,1.0,1.16,208.87,395.3,150.46,True
793,3.98,310.72,3.12,1.0,0.94,194.98,427.71,166.32,True
794,3.88,478.85,3.61,1.0,2.21,275.33,240.24,74.57,True
795,3.96,342.81,3.21,1.0,1.18,210.32,391.93,148.81,True
796,3.9,434.3,3.48,1.0,1.87,254.04,289.91,98.88,True
797,3.81,588.48,3.94,1.0,3.04,327.72,118.0,14.75,True
798,3.8,602.44,3.98,1.0,3.14,334.39,102.43,7.12,True
799,3.84,538.64,3.79,1.0,2.66,303.9,173.57,41.94,True
800,3.94,376.17,3.31,1.0,1.44,226.26,354.73,130.61,True
801,3.84,550.44,3.82,1.0,2.75,309.54,160.41,35.5,True
802,3.91,415.38,3.43,1.0,1.73,245.0,311.01,109.21,True
803,3.9,436.74,3.49,1.0,1.89,255.2,287.2,97.55,True
804,3.99,279.81,3.03,1.0,0.71,180.21,462.17,183.19,True
805,3.84,538.29,3.79,1.0,2.66,303.73,173.96,42.14,True
806,4.0,278.56,3.02,1.0,0.7,179.61,463.58,183.88,True
807,3.89,449.15,3.53,1.0,1.99,261.13,273.35,90.78,True
808,3.93,390.21,3.35,1.0,1.54,232.97,339.08,122.94,True
809,3.94,379.95,3.32,1.0,1.46,228.07,350.51,128.54,True
810,3.99,290.47,3.06,1.0,0.79,185.3,450.29,177.38,True
811,3.98,296.76,3.08,1.0,0.84,188.31,443.28,173.94,True
812,3.97,323.49,3.15,1.0,1.04,201.08,413.47,159.36,True
813,3.86,515.19,3.72,1.0,2.48,292.69,199.71,54.74,True
814,3.97,325.76,3.16,1.0,1.06,202.17,410.94,158.12,True
815,3.82,575.08,3.9,1.0,2.94,321.31,132.93,22.06,True
816,3.8,608.5,4.0,1.0,3.19,337.28,95.67,3.82,True
817,3.9,440.87,3.5,1.0,1.92,257.18,282.59,95.3,True
818,3.83,565.93,3.87,1.0,2.87,316.94,143.14,27.05,True
819,3.8,606.04,3.99,1.0,3.17,336.11,98.41,5.16,True
820,3.95,362.45,3.27,1.0,1.33,219.7,370.03,138.1,True
821,3.95,361.04,3.27,1.0,1.32,219.03,371.6,138.86,True
822,3.93,386.68,3.34,1.0,1.52,231.28,343.01,124.87,True
823,3.97,316.94,3.14,1.0,0.99,197.95,420.78,162.93,True
824,3.96,340.28,3.2,1.0,1.17,209.11,394.75,150.19,True
825,3.89,463.54,3.57,1.0,2.1,268.01,257.31,82.93,True
826,3.85,519.13,3.73,1.0,2.51,294.58,195.32,52.59,True
827,4.0,273.31,3.01,1.0,0.66,177.1,469.43,186.74,True
828,3.86,510.37,3.71,1.0,2.45,290.39,205.09,57.37,True
829,3.91,417.61,3.43,1.0,1.75,246.06,308.53,107.99,True
830,3.94,371.59,3.3,1.0,1.4,224.07,359.84,133.11,True
831,3.97,318.57,3.14,1.0,1.0,198.73,418.95,162.04,True
832,3.9,447.51,3.52,1.0,1.97,260.35,275.18,91.67,True
833,4.0,271.89,3.0,1.0,0.65,176.43,471.01,187.51,True
834,3.94,373.58,3.3,1.0,1.42,225.02,357.61,132.02,True
835,3.86,504.83,3.69,1.0,2.41,287.74,211.26,60.39,True
836,3.97,313.95,3.13,1.0,0.97,196.53,424.1,164.56,True
837,3.8,602.85,3.98,1.0,3.15,334.58,101.97,6.9,True
838,3.97,322.2,3.15,1.0,1.03,200.47,414.91,160.06,True
839,3.85,527.72,3.76,1.0,2.58,298.68,185.74,47.9,True
840,3.91,417.79,3.43,1.0,1.75,246.15,308.32,107.89,True
841,3.85,523.86,3.75,1.0,2.55,296.84,190.05,50.01,True
842,3.99,286.16,3.04,1.0,0.76,183.24,455.1,179.73,True
843,3.96,335.91,3.19,1.0,1.13,207.02,399.62,152.58,True
844,3.9,432.37,3.48,1.0,1.86,253.12,292.06,99.94,True
845,3.92,399.79,3.38,1.0,1.61,237.55,328.39,117.72,True
846,3.86,514.3,3.72,1.0,2.48,292.27,200.71,55.23,True
847,3.95,360.69,3.26,1.0,1.32,218.86,371.99,139.05,True
848,3.91,425.04,3.45,1.0,1.8,249.61,300.24,103.94,True
849,3.94,380.02,3.32,1.0,1.47,228.1,350.43,128.5,True
850,3.95,353.91,3.24,1.0,1.27,215.62,379.55,142.75,True
851,3.92,414.22,3.42,1.0,1.72,244.44,312.3,109.84,True
852,3.85,516.87,3.73,1.0,2.5,293.5,197.84,53.82,True
853,3.95,361.97,3.27,1.0,1.33,219.47,370.56,138.35,True
854,3.95,357.42,3.25,1.0,1.29,217.3,375.63,140.84,True
855,3.86,501.47,3.68,1.0,2.38,286.13,215.02,62.23,True
856,3.86,511.32,3.71,1.0,2.46,290.84,204.04,56.85,True
857,3.91,422.32,3.45,1.0,1.78,248.31,303.27,105.42,True
858,3.98,302.45,3.09,1.0,0.88,191.03,436.93,170.84,True
859,3.84,549.42,3.82,1.0,2.74,309.05,161.55,36.06,True
860,3.96,336.93,3.19,1.0,1.14,207.51,398.48,152.02,True
861,3.99,291.59,3.06,1.0,0.8,185.84,449.04,176.76,True
862,3.85,532.57,3.77,1.0,2.62,301.0,180.33,45.25,True
863,3.82,575.54,3.9,1.0,2.94,321.53,132.42,21.8,True
864,3.89,458.69,3.55,1.0,2.06,265.69,262.72,85.57,True
865,3.85,524.52,3.75,1.0,2.56,297.15,189.32,49.65,True
866,3.96,344.36,3.22,1.0,1.2,211.05,390.21,147.97,True
867,3.88,475.75,3.6,1.0,2.19,273.84,243.7,76.27,True
868,3.91,421.58,3.44,1.0,1.78,247.96,304.1,105.82,True
869,3.89,464.42,3.57,1.0,2.1,268.43,256.32,82.44,True
870,3.83,551.96,3.83,1.0,2.76,310.26,158.72,34.68,True
871,3.92,405.46,3.4,1.0,1.66,240.26,322.07,114.62,True
872,3.97,320.66,3.15,1.0,1.02,199.73,416.63,160.9,True
873,3.96,334.16,3.19,1.0,1.12,206.18,401.58,153.53,True
874,3.92,398.55,3.38,1.0,1.61,236.95,329.77,118.39,True
875,3.83,554.65,3.84,1.0,2.78,311.55,155.72,33.21,True
876,3.83,560.76,3.85,1.0,2.83,314.47,148.9,29.87,True
877,3.87,487.44,3.64,1.0,2.28,279.43,230.66,69.88,True
878,3.85,531.86,3.77,1.0,2.61,300.66,181.13,45.64,True
879,3.96,343.56,3.21,1.0,1.19,210.67,391.1,148.4,True
880,3.81,590.74,3.94,1.0,3.05,328.79,115.48,13.51,True
881,3.89,462.04,3.56,1.0,2.08,267.29,258.98,83.75,True
882,3.88,468.0,3.58,1.0,2.13,270.14,252.34,80.49,True
883,3.96,336.24,3.19,1.0,1.13,207.18,399.25,152.4,True
884,3.92,402.47,3.39,1.0,1.63,238.83,325.41,116.25,True
885,3.97,326.3,3.16,1.0,1.06,202.42,410.34,157.82,True
886,3.91,417.54,3.43,1.0,1.75,246.03,308.6,108.03,True
887,3.91,419.46,3.44,1.0,1.76,246.94,306.46,106.98,True
888,3.98,307.2,3.11,1.0,0.92,193.3,431.64,168.25,True
889,3.84,538.16,3.79,1.0,2.66,303.67,174.11,42.21,True
890,3.83,565.56,3.87,1.0,2.86,316.76,143.55,27.25,True
891,3.9,448.57,3.52,1.0,1.98,260.86,274.0,91.1,True
892,3.82,582.61,3.92,1.0,2.99,324.91,124.55,17.95,True
893,3.84,547.12,3.81,1.0,2.73,307.95,164.11,37.31,True
894,3.82,571.18,3.89,1.0,2.91,319.45,137.28,24.18,True
895,3.89,457.85,3.55,1.0,2.05,265.29,263.66,86.03,True
896,3.91,425.52,3.46,1.0,1.81,249.84,299.7,103.67,True
897,3.86,509.86,3.7,1.0,2.44,290.15,205.66,57.65,True
898,3.84,542.4,3.8,1.0,2.69,305.69,169.38,39.89,True
899,3.99,283.67,3.04,1.0,0.74,182.05,457.87,181.09,True
900,3.89,461.58,3.56,1.0,2.08,267.07,259.5,84.0,True
901,3.97,326.0,3.16,1.0,1.06,202.28,410.68,157.99,True
902,3.97,324.26,3.16,1.0,1.04,201.45,412.62,158.94,True
903,3.95,354.68,3.25,1.0,1.27,215.99,378.69,142.33,True
904,3.85,529.54,3.76,1.0,2.59,299.55,183.71,46.91,True
905,3.88,474.5,3.6,1.0,2.18,273.25,245.09,76.95,True
906,3.82,578.08,3.91,1.0,2.96,322.75,129.59,20.42,True
907,3.86,509.9,3.7,1.0,2.44,290.16,205.62,57.63,True
908,3.93,383.78,3.33,1.0,1.49,229.9,346.24,126.45,True
909,3.82,580.87,3.91,1.0,2.98,324.08,126.48,18.9,True
910,3.86,504.97,3.69,1.0,2.41,287.81,211.12,60.32,True
911,3.85,528.71,3.76,1.0,2.59,299.15,184.64,47.36,True
912,3.85,522.89,3.74,1.0,2.54,296.37,191.13,50.54,True
913,3.99,282.62,3.03,1.0,0.73,181.55,459.05,181.66,True
914,3.96,345.13,3.22,1.0,1.2,211.43,389.34,147.54,True
915,3.84,547.01,3.81,1.0,2.72,307.9,164.24,37.38,True
916,3.83,551.27,3.83,1.0,2.76,309.93,159.49,35.05,True
917,3.85,531.84,3.77,1.0,2.61,300.65,181.15,45.65,True
918,3.92,404.6,3.39,1.0,1.65,239.84,323.03,115.09,True
919,3.99,282.13,3.03,1.0,0.73,181.32,459.59,181.93,True
920,3.9,440.59,3.5,1.0,1.92,257.04,282.9,95.45,True
921,3.81,588.35,3.94,1.0,3.04,327.65,118.14,14.81,True
922,3.9,438.91,3.5,1.0,1.91,256.24,284.77,96.37,True
923,3.92,410.83,3.41,1.0,1.7,242.82,316.08,111.69,True
924,3.97,323.14,3.15,1.0,1.04,200.92,413.86,159.54,True
925,3.9,443.42,3.51,1.0,1.94,258.39,279.75,93.91,True
926,3.99,289.06,3.05,1.0,0.78,184.63,451.87,178.15,True
927,3.86,513.53,3.72,1.0,2.47,291.9,201.57,55.65,True
928,3.97,324.85,3.16,1.0,1.05,201.73,411.96,158.62,True
929,3.94,377.74,3.31,1.0,1.45,227.01,352.99,129.75,True
930,3.98,298.59,3.08,1.0,0.85,189.19,441.23,172.94,True
931,3.93,390.59,3.35,1.0,1.54,233.15,338.65,122.74,True
932,3.94,376.45,3.31,1.0,1.44,226.39,354.41,130.45,True
933,3.9,443.03,3.51,1.0,1.94,258.21,280.18,94.12,True
934,3.81,587.45,3.93,1.0,3.03,327.22,119.14,15.31,True
935,3.93,382.94,3.33,1.0,1.49,229.49,347.18,126.91,True
936,3.83,560.9,3.86,1.0,2.83,314.54,148.75,29.79,True
937,3.85,528.55,3.76,1.0,2.59,299.08,184.82,47.45,True
938,3.81,594.81,3.96,1.0,3.09,330.74,110.94,11.29,True
939,3.95,347.36,3.23,1.0,1.22,212.49,386.86,146.33,True
940,3.86,505.87,3.69,1.0,2.41,288.24,210.11,59.82,True
941,3.95,355.75,3.25,1.0,1.28,216.5,377.5,141.75,True
942,3.87,483.74,3.63,1.0,2.25,277.66,234.78,71.9,True
943,3.85,526.89,3.75,1.0,2.57,298.28,186.67,48.35,True
944,3.98,302.31,3.09,1.0,0.88,190.96,437.08,170.91,True
945,3.93,381.4,3.33,1.0,1.48,228.76,348.9,127.75,True
946,3.82,583.5,3.92,1.0,3.0,325.34,123.54,17.46,True
947,3.98,311.37,3.12,1.0,0.95,195.29,426.99,165.97,True
948,3.9,432.79,3.48,1.0,1.86,253.31,291.6,99.71,True
949,4.0,277.73,3.02,1.0,0.69,179.22,464.5,184.33,True
950,3.9,432.4,3.48,1.0,1.86,253.13,292.03,99.92,True
951,3.88,482.43,3.62,1.0,2.24,277.04,236.25,72.62,True
952,3.96,338.33,3.2,1.0,1.15,208.17,396.93,151.26,True
953,3.85,528.82,3.76,1.0,2.59,299.2,184.52,47.3,True
954,3.85,517.89,3.73,1.0,2.51,293.98,196.7,53.26,True
955,3.97,329.81,3.17,1.0,1.09,204.1,406.42,155.91,True
956,3.81,588.06,3.94,1.0,3.03,327.52,118.46,14.97,True
957,3.95,356.62,3.25,1.0,1.29,216.91,376.53,141.28,True
958,3.93,394.48,3.36,1.0,1.57,235.01,334.31,120.61,True
959,3.83,566.86,3.87,1.0,2.87,317.38,142.11,26.55,True
960,3.89,459.54,3.56,1.0,2.07,266.1,261.77,85.11,True
961,3.96,341.13,3.21,1.0,1.17,209.51,393.8,149.73,True
962,3.83,552.26,3.83,1.0,2.76,310.41,158.38,34.51,True
963,3.81,592.2,3.95,1.0,3.07,329.49,113.85,12.72,True
964,3.88,481.9,3.62,1.0,2.23,276.78,236.84,72.91,True
965,3.84,538.25,3.79,1.0,2.66,303.71,174.01,42.16,True
966,3.93,390.09,3.35,1.0,1.54,232.91,339.21,123.01,True
967,3.92,410.06,3.41,1.0,1.69,242.45,316.94,112.11,True
968,3.89,452.11,3.53,1.0,2.01,262.55,270.05,89.16,True
969,3.97,322.49,3.15,1.0,1.03,200.61,414.59,159.9,True
970,3.95,349.09,3.23,1.0,1.23,213.32,384.93,145.39,True
971,3.86,504.44,3.69,1.0,2.4,287.55,211.71,60.61,True
972,3.82,573.98,3.89,1.0,2.93,320.79,134.17,22.66,True
973,3.83,560.57,3.85,1.0,2.83,314.38,149.12,29.98,True
974,3.88,479.36,3.61,1.0,2.21,275.57,239.67,74.29,True
975,3.92,410.64,3.41,1.0,1.7,242.73,316.3,111.8,True
976,3.87,490.36,3.65,1.0,2.3,280.83,227.41,68.29,True
977,3.84,543.94,3.81,1.0,2.7,306.43,167.66,39.05,True
978,3.92,414.07,3.42,1.0,1.72,244.37,312.47,109.92,True
979,3.88,480.73,3.62,1.0,2.22,276.23,238.14,73.54,True
980,3.95,362.86,3.27,1.0,1.34,219.9,369.58,137.87,True
981,3.87,495.56,3.66,1.0,2.34,283.31,221.6,65.45,True
982,3.9,435.16,3.48,1.0,1.88,254.45,288.96,98.42,True
983,3.87,489.92,3.65,1.0,2.29,280.62,227.9,68.53,True
984,3.98,300.43,3.09,1.0,0.86,190.07,439.18,171.94,True
985,3.89,464.76,3.57,1.0,2.1,268.59,255.95,82.26,True
986,3.87,495.96,3.66,1.0,2.34,283.5,221.16,65.24,True
987,3.81,588.4,3.94,1.0,3.04,327.68,118.08,14.79,True
988,3.9,439.53,3.5,1.0,1.91,256.54,284.08,96.03,True
989,3.96,333.72,3.19,1.0,1.12,205.97,402.06,153.77,True
990,3.99,282.61,3.03,1.0,0.73,181.55,459.05,181.66,True
991,3.84,547.41,3.82,1.0,2.73,308.09,163.79,37.16,True
992,3.85,518.06,3.73,1.0,2.51,294.06,196.52,53.17,True
993,3.95,356.15,3.25,1.0,1.29,216.69,377.06,141.53,True
994,3.92,404.2,3.39,1.0,1.65,239.65,323.48,115.31,True
995,3.81,601.08,3.97,1.0,3.13,333.74,103.95,7.87,True
996,3.85,525.81,3.75,1.0,2.56,297.77,187.87,48.94,True
997,3.81,598.95,3.97,1.0,3.12,332.72,106.32,9.03,True
998,3.94,375.65,3.31,1.0,1.43,226.01,355.31,130.89,True
999,3.83,553.29,3.83,1.0,2.77,310.9,157.24,33.95,True
1000,3.99,286.9,3.05,1.0,0.76,183.6,454.27,179.32,True
1001,3.88,481.99,3.62,1.0,2.23,276.83,236.73,72.86,True
1002,3.88,479.04,3.61,1.0,2.21,275.42,240.02,74.47,True
1003,3.89,451.63,3.53,1.0,2.01,262.32,270.59,89.43,True
1004,3.94,375.93,3.31,1.0,1.43,226.14,355.0,130.74,True
1005,3.87,486.93,3.64,1.0,2.27,279.19,231.23,70.16,True
1006,3.91,424.77,3.45,1.0,1.8,249.48,300.54,104.09,True
1007,3.91,426.85,3.46,1.0,1.82,250.48,298.22,102.95,True
1008,3.91,416.88,3.43,1.0,1.74,245.71,309.34,108.39,True
1009,3.93,395.23,3.37,1.0,1.58,235.37,333.48,120.21,True
1010,4.0,273.76,3.01,1.0,0.66,177.32,468.93,186.5,True
1011,3.93,388.5,3.35,1.0,1.53,232.15,340.99,123.88,True
1012,3.95,348.47,3.23,1.0,1.23,213.02,385.62,145.72,True
1013,3.95,356.09,3.25,1.0,1.28,216.66,377.12,141.56,True
1014,3.99,286.74,3.05,1.0,0.76,183.52,454.45,179.41,True
1015,3.91,420.11,3.44,1.0,1.77,247.26,305.73,106.63,True
1016,3.83,553.18,3.83,1.0,2.77,310.85,157.36,34.01,True
1017,3.97,315.53,3.13,1.0,0.98,197.28,422.34,163.7,True
1018,3.83,555.91,3.84,1.0,2.79,312.15,154.32,32.52,True
1019,3.99,286.23,3.04,1.0,0.76,183.28,455.02,179.69,True
1020,3.83,565.0,3.87,1.0,2.86,316.49,144.18,27.56,True
1021,3.89,462.21,3.56,1.0,2.09,267.37,258.79,83.65,True
1022,3.86,512.77,3.71,1.0,2.47,291.53,202.42,56.06,True
1023,3.82,568.91,3.88,1.0,2.89,318.36,139.82,25.43,True
1024,3.93,390.04,3.35,1.0,1.54,232.89,339.26,123.04,True
1025,3.93,392.63,3.36,1.0,1.56,234.13,336.37,121.62,True
1026,3.85,517.98,3.73,1.0,2.51,294.03,196.6,53.22,True
1027,3.88,482.33,3.62,1.0,2.24,276.99,236.36,72.67,True
1028,3.87,483.24,3.63,1.0,2.24,277.42,235.35,72.18,True
1029,3.84,547.9,3.82,1.0,2.73,308.32,163.25,36.89,True
1030,3.97,315.72,3.13,1.0,0.98,197.37,422.14,163.6,True
1031,3.82,573.91,3.89,1.0,2.93,320.75,134.25,22.7,True
1032,3.95,348.82,3.23,1.0,1.23,213.19,385.23,145.53,True
1033,3.9,446.65,3.52,1.0,1.97,259.94,276.14,92.14,True
1034,3.87,494.49,3.66,1.0,2.33,282.8,222.79,66.03,True
1035,3.8,606.1,3.99,1.0,3.17,336.14,98.35,5.13,True
1036,3.84,548.32,3.82,1.0,2.73,308.52,162.78,36.66,True
1037,3.88,466.71,3.58,1.0,2.12,269.52,253.78,81.2,True
1038,3.84,549.22,3.82,1.0,2.74,308.95,161.78,36.17,True
1039,3.82,577.45,3.9,1.0,2.95,322.44,130.3,20.77,True
1040,3.93,382.02,3.33,1.0,1.48,229.05,348.21,127.41,True
1041,3.97,325.36,3.16,1.0,1.05,201.98,411.38,158.33,True
1042,3.95,357.17,3.25,1.0,1.29,217.18,375.92,140.98,True
1043,3.96,336.17,3.19,1.0,1.13,207.14,399.33,152.43,True
1044,3.83,553.24,3.83,1.0,2.77,310.88,157.29,33.97,True
1045,3.98,307.36,3.11,1.0,0.92,193.38,431.46,168.16,True
1046,3.92,412.97,3.42,1.0,1.71,243.85,313.69,110.52,True
1047,3.87,487.38,3.64,1.0,2.28,279.4,230.72,69.92,True
1048,3.87,492.87,3.65,1.0,2.32,282.02,224.61,66.92,True
1049,3.88,470.21,3.59,1.0,2.15,271.2,249.88,79.29,True
1050,3.86,516.72,3.72,1.0,2.5,293.43,198.01,53.9,True
1051,3.9,439.44,3.5,1.0,1.91,256.5,284.18,96.08,True
1052,3.89,449.86,3.53,1.0,1.99,261.47,272.57,90.39,True
1053,3.87,494.83,3.66,1.0,2.33,282.96,222.42,65.85,True
1054,3.86,512.59,3.71,1.0,2.47,291.45,202.61,56.16,True
1055,3.93,396.03,3.37,1.0,1.59,235.75,332.58,119.77,True
1056,3.85,527.62,3.76,1.0,2.58,298.63,185.86,47.96,True
1057,3.9,448.41,3.52,1.0,1.98,260.78,274.18,91.18,True
1058,3.93,389.74,3.35,1.0,1.54,232.74,339.6,123.2,True
1059,3.9,432.1,3.48,1.0,1.86,252.98,292.37,100.09,True
1060,3.91,427.72,3.46,1.0,1.83,250.89,297.25,102.47,True
1061,3.92,408.08,3.4,1.0,1.68,241.51,319.15,113.19,True
1062,3.88,470.55,3.59,1.0,2.15,271.36,249.5,79.1,True
1063,3.87,498.94,3.67,1.0,2.36,284.93,217.83,63.61,True
1064,3.94,372.81,3.3,1.0,1.41,224.65,358.48,132.44,True
1065,3.83,562.29,3.86,1.0,2.84,315.2,147.2,29.03,True
1066,3.95,362.52,3.27,1.0,1.33,219.74,369.95,138.06,True
1067,4.0,278.55,3.02,1.0,0.7,179.61,463.58,183.88,True
1068,3.91,421.64,3.44,1.0,1.78,247.99,304.03,105.79,True
1069,3.99,295.17,3.07,1.0,0.83,187.55,445.05,174.81,True
1070,3.87,488.7,3.64,1.0,2.29,280.03,229.25,69.2,True
1071,3.97,318.13,3.14,1.0,1.0,198.52,419.45,162.28,True
1072,3.96,346.37,3.22,1.0,1.21,212.02,387.96,146.87,True
1073,3.81,597.09,3.96,1.0,3.1,331.83,108.39,10.04,True
1074,3.9,435.0,3.48,1.0,1.88,254.37,289.14,98.5,True
1075,3.96,336.6,3.19,1.0,1.14,207.35,398.85,152.2,True
1076,3.9,437.72,3.49,1.0,1.9,255.67,286.1,97.02,True
1077,3.81,599.01,3.97,1.0,3.12,332.75,106.26,9.0,True
1078,3.83,567.6,3.87,1.0,2.88,317.74,141.28,26.14,True
1079,3.89,450.33,3.53,1.0,2.0,261.7,272.03,90.13,True
1080,3.93,385.73,3.34,1.0,1.51,230.83,344.07,125.39,True
1081,3.95,355.41,3.25,1.0,1.28,216.34,377.87,141.93,True
1082,3.87,497.23,3.67,1.0,2.35,284.11,219.75,64.54,True
1083,3.9,444.01,3.51,1.0,1.95,258.68,279.09,93.59,True
1084,3.86,511.9,3.71,1.0,2.46,291.12,203.39,56.54,True
1085,3.81,600.43,3.97,1.0,3.13,333.42,104.68,8.22,True
1086,3.98,305.77,3.1,1.0,0.91,192.62,433.23,169.03,True
1087,3.88,468.65,3.58,1.0,2.13,270.45,251.62,80.14,True
1088,3.88,471.59,3.59,1.0,2.16,271.86,248.34,78.54,True
1089,3.8,608.11,3.99,1.0,3.19,337.1,96.1,4.03,True
1090,3.83,557.27,3.84,1.0,2.8,312.8,152.79,31.77,True
1091,3.96,344.8,3.22,1.0,1.2,211.27,389.71,147.73,True
1092,3.8,608.26,3.99,1.0,3.19,337.17,95.95,3.95,True
1093,3.84,537.39,3.79,1.0,2.65,303.3,174.97,42.63,True
1094,3.81,590.15,3.94,1.0,3.05,328.52,116.13,13.83,True
1095,3.81,595.5,3.96,1.0,3.09,331.07,110.16,10.91,True
1096,3.95,351.63,3.24,1.0,1.25,214.53,382.1,144.0,True
1097,3.86,510.66,3.71,1.0,2.45,290.53,204.77,57.21,True
1098,3.99,283.75,3.04,1.0,0.74,182.09,457.79,181.04,True
1099,3.96,345.08,3.22,1.0,1.2,211.4,389.4,147.57,True
1100,3.96,337.56,3.2,1.0,1.14,207.81,397.78,151.68,True
1101,3.82,575.63,3.9,1.0,2.94,321.58,132.32,21.75,True
1102,3.86,505.77,3.69,1.0,2.41,288.19,210.23,59.88,True
1103,3.96,334.95,3.19,1.0,1.13,206.56,400.7,153.1,True
1104,3.92,407.88,3.4,1.0,1.68,241.41,319.37,113.3,True
1105,3.83,561.02,3.86,1.0,2.83,314.59,148.62,29.73,True
1106,3.81,598.61,3.97,1.0,3.11,332.56,106.7,9.22,True
1107,3.81,591.93,3.95,1.0,3.06,329.37,114.14,12.86,True
1108,3.92,400.51,3.38,1.0,1.62,237.89,327.59,117.32,True
1109,3.81,592.62,3.95,1.0,3.07,329.7,113.38,12.48,True
1110,3.81,594.36,3.95,1.0,3.08,330.53,111.44,11.53,True
1111,3.92,407.97,3.4,1.0,1.68,241.45,319.27,113.25,True
1112,3.86,505.42,3.69,1.0,2.41,288.02,210.62,60.07,True
1113,3.91,419.9,3.44,1.0,1.77,247.16,305.97,106.74,True
1114,3.85,524.27,3.75,1.0,2.55,297.03,189.6,49.79,True
1115,3.92,400.94,3.38,1.0,1.62,238.09,327.12,117.09,True
1116,3.89,451.58,3.53,1.0,2.0,262.29,270.65,89.46,True
1117,3.86,504.15,3.69,1.0,2.4,287.42,212.03,60.77,True
1118,3.92,411.96,3.42,1.0,1.71,243.36,314.83,111.08,True
1119,3.82,578.26,3.91,1.0,2.96,322.83,129.4,20.32,True
1120,3.86,501.53,3.68,1.0,2.38,286.16,214.95,62.19,True
1121,3.9,447.47,3.52,1.0,1.97,260.33,275.23,91.7,True
1122,3.83,564.93,3.87,1.0,2.86,316.46,144.26,27.6,True
1123,3.89,451.03,3.53,1.0,2.0,262.03,271.26,89.75,True
1124,3.82,568.26,3.88,1.0,2.89,318.05,140.54,25.78,True
1125,3.91,417.9,3.43,1.0,1.75,246.2,308.2,107.83,True
1126,3.91,418.56,3.44,1.0,1.76,246.52,307.46,107.47,True
1127,3.98,307.3,3.11,1.0,0.92,193.35,431.52,168.19,True
1128,3.81,585.58,3.93,1.0,3.02,326.33,121.23,16.32,True
1129,3.81,584.68,3.93,1.0,3.01,325.9,122.23,16.82,True
1130,3.84,547.82,3.82,1.0,2.73,308.29,163.33,36.93,True
1131,3.93,386.07,3.34,1.0,1.51,230.99,343.69,125.2,True
1132,3.93,389.17,3.35,1.0,1.53,232.47,340.24,123.51,True
1133,3.83,551.99,3.83,1.0,2.76,310.28,158.68,34.66,True
1134,3.9,443.08,3.51,1.0,1.94,258.23,280.12,94.09,True
1135,3.86,500.07,3.68,1.0,2.37,285.47,216.58,62.99,True
1136,3.93,389.58,3.35,1.0,1.54,232.67,339.78,123.29,True
1137,3.94,372.56,3.3,1.0,1.41,224.53,358.76,132.58,True
1138,4.0,278.86,3.02,1.0,0.7,179.75,463.24,183.71,True
1139,3.85,531.8,3.77,1.0,2.61,300.63,181.19,45.67,True
1140,3.84,541.31,3.8,1.0,2.68,305.17,170.59,40.49,True
1141,3.81,593.58,3.95,1.0,3.08,330.15,112.31,11.96,True
1142,3.93,386.93,3.34,1.0,1.52,231.4,342.74,124.74,True
1143,3.8,601.94,3.98,1.0,3.14,334.15,102.99,7.4,True
1144,4.0,277.09,3.02,1.0,0.69,178.91,465.21,184.68,True
1145,3.96,336.55,3.19,1.0,1.14,207.33,398.91,152.23,True
1146,3.99,291.06,3.06,1.0,0.79,185.59,449.63,177.05,True
1147,3.84,540.92,3.8,1.0,2.68,304.99,171.03,40.7,True
1148,3.9,447.38,3.52,1.0,1.97,260.29,275.33,91.75,True
1149,3.98,312.64,3.12,1.0,0.96,195.9,425.57,165.27,True
1150,3.89,449.19,3.53,1.0,1.99,261.15,273.31,90.76,True
1151,3.83,560.81,3.85,1.0,2.83,314.49,148.85,29.84,True
1152,3.88,466.27,3.58,1.0,2.12,269.31,254.27,81.44,True
1153,3.82,581.75,3.92,1.0,2.99,324.5,125.5,18.42,True
1154,3.89,460.52,3.56,1.0,2.07,266.57,260.67,84.57,True
1155,3.82,583.67,3.92,1.0,3.0,325.42,123.35,17.37,True
1156,3.91,421.55,3.44,1.0,1.78,247.95,304.13,105.84,True
1157,3.89,465.7,3.57,1.0,2.11,269.04,254.9,81.75,True
