commit_id,ent,aexp,ndev,ns,age,asexp,la,ld,target
747,2.48897786629279,0,8.875,3,28.0,0.0,35,20,False
748,0.216396932451265,37,4.0,1,3.0,13.0,36,22,False
749,2.52796701309322,1210,10.2857142857143,3,4.42857142857143,0.333335215009761,113,127,False
750,0.4394969869215129,36,3.5,1,9.0,32.0,78,54,True
751,2.70981095345873,3,2.0,1,236.5,0.0,16,534,False
752,0.950956048454973,3,7.5,1,4.5,0.0,26,1,False
753,6.02749466729745,309,1.14666666666667,2,30.74666666666669,0.5084497497014829,296,240,True
754,0.811278124459133,126,2.5,2,8.5,1.3138670702938,4,0,False
755,0.0,1211,2.0,1,8.0,0.0,20,11,False
756,1.99695311818063,5,2.75,1,24.5,4.0,23,4,True
757,1.3911723691333602,161,2.3333333333333304,1,178.0,87.0,163,1,False
758,1.96421837412988,60,1.0,2,12.75,0.51634408141085,209,0,True
759,3.95278944521268,1216,5.08823529411765,2,11.3823529411765,0.8746184090687449,330,610,True
760,3.111797430272,1223,6.888888888888888,5,32.1111111111111,0.0419999950782464,19,582,True
761,1.7407089532257398,1,6.71428571428571,1,30.71428571428569,0.0,157,114,True
762,2.22721700146248,10,9.2,3,23.4,0.3546038036207221,9,7,False
763,3.24022392894185,240,2.45454545454545,3,32.0909090909091,0.3704344192628421,16,14,False
764,2.2076290639724303,10,10.5,2,37.75,0.515625,324,46,True
765,3.36005102934946,21,1.16666666666667,2,18.0,0.9375309944152828,876,119,True
766,3.0921917041908,407,2.4,2,12.1,0.301643614799564,110,32,True
767,0.7416433363998259,4,8.0,1,5.0,3.0,108,11,True
768,1.3933644282111102,241,16.3333333333333,2,21.3333333333333,1.12808800082395,23,21,False
769,4.03183629002893,66,0.7692307692307689,7,441.576923076923,0.102051695241973,45,45,False
770,2.95611257372634,11,4.8,3,30.2,0.22839223921376,39,39,True
771,3.83199144163496,354,3.0952380952381,4,40.9523809523809,7.70371977758398e-34,86,110,True
772,2.10390991028236,0,8.4,5,16.8,0.0,13,13,False
773,0.0,1261,3.0,1,22.0,4.0,2,1,False
774,2.8790653220467104,81,7.16666666666667,1,15.416666666666698,76.0,132,111,True
775,3.65630955577527,1263,3.7,1,8.6,442.0,327,309,True
776,1.4016562133959498,1264,4.2,1,0.0,443.0,6,506,False
777,2.03461681365383,255,6.0,2,51.1666666666667,0.91015625,186,14,True
778,0.970950594454669,188,2.5,1,25.5,22.0,2,3,False
779,2.4568694415816,175,3.77777777777778,2,46.8888888888889,0.5351256079513079,87,50,True
780,1.7901606334738898,2,2.5,1,33.5,2.0,110,22,True
781,4.59622177324705,74,0.1,2,4.33333333333333,0.281732241377426,63,71,False
782,0.0,416,2.0,1,0.0,233.0,7,58,False
783,0.9348490242345942,417,1.5,1,0.0,234.0,0,57,False
784,0.0,50,1.0,1,44.0,0.0,3,1,False
785,0.0,0,7.0,1,7.0,0.0,7,6,False
786,1.55665670746282,41,1.33333333333333,1,1.0,19.0,4,17,False
787,0.128319129097827,6,0.0,1,0.0,0.0,1,112,False
788,0.8631205685666309,63,6.0,1,51.0,41.0,12,2,False
789,0.9634170035916872,117,2.5,2,28.0,4.33753054285746e-19,143,22,True
790,2.1942607276273,190,7.71428571428571,3,39.4285714285714,0.610467650079196,38,24,True
791,1.54643537104077,24,3.0,2,9.25,0.138370990753174,129,316,True
792,2.08143479352748,25,1.4,3,31.2,0.0197845052231022,139,48,False
793,1.70761991721732,26,2.0,2,3.75,0.138371080160141,50,94,False
794,2.4707181751345297,27,1.125,3,25.375,0.0197845052245447,143,80,False
795,3.16768973500577,9,10.8461538461538,6,14.7692307692308,0.1999999801541939,72,53,True
796,1.5784442681248,178,0.0,1,0.0,13.0,227,0,False
797,1.97267531187016,9,1.5,2,0.25,0.033203125,252,0,False
798,5.1563745944047,4,3.33783783783784,5,20.0,0.2736,407,401,True
799,1.16081404226694,5,2.0,1,31.3333333333333,0.0,61,16,True
800,3.16518560244114,421,6.6875,3,47.125,0.114929667574614,145,106,True
801,5.7530412287808215,15,0.6610169491525419,2,7.01694915254237,0.035186767578125,207,1148,True
802,2.3064108140096486,5,5.875,1,21.25,4.0,76,6,True
803,3.54236228262787,31,2.0,1,168.0,17.0,28,37,False
804,0.7540340561971329,12,5.5,1,9.0,0.0,41,19,True
805,5.044762677264679,32,2.0,2,127.558823529412,0.1204633701127019,279,146,True
806,0.0,114,0.0,1,0.0,9.0,15,6,False
807,3.4182958340544904,0,2.2727272727272703,3,51.1818181818182,0.0,12,12,False
808,3.17835824047158,255,4.0,2,62.0555555555556,0.7025195368334209,63,62,False
809,2.88652776799208,5,11.3636363636364,3,25.1818181818182,0.1152263374485599,91,117,True
810,1.88142207439292,15,1.75,2,154.0,0.032989501953125,10,33,False
811,2.76013139325773,1297,0.375,3,3.0,0.129627097486517,19,12,False
812,2.9277989702947904,257,6.0,4,20.25,0.003986597079874,15,6,False
813,3.19181538893178,1299,10.0625,2,20.75,0.374618408136797,69,93,True
814,3.8087204163794905,449,3.1304347826087,2,13.0,1.10542957505209e-75,634,142,True
815,0.0,26,3.0,1,13.0,10.0,2,2,False
816,4.74229361228907,1301,2.21428571428571,2,10.7619047619048,2.0063335976351182e-174,121,74,True
817,0.0,189,11.0,1,15.0,15.0,0,240,False
818,0.934068055375491,10,6.5,1,13.0,0.0,29,11,True
819,3.00464716976184,431,1.92307692307692,3,25.461538461538503,0.114929667574614,115,64,True
820,0.9371948952213992,1,2.0,1,50.3333333333333,0.0,38,1,True
821,2.00107660607757,13,7.0,1,10.8,13.0,31,10,False
822,1.25162916738782,18,3.3333333333333304,3,16.0,0.127779638417626,6,6,False
823,1.0,101,13.5,1,32.5,63.0,4,4,False
824,3.3520880221856,32,1.4,2,23.3333333333333,0.937531606061384,178,79,True
825,2.8489797059591697,260,18.9,6,21.3,0.3379630366999161,33,90,False
826,3.0288516299503,283,5.33333333333333,4,19.0,0.329106649694343,54,36,False
827,1.4778475894531795,319,8.66666666666667,1,19.3333333333333,201.0,218,8,True
828,3.15874451426648,1307,2.57142857142857,2,15.7857142857143,4.77944589990609e-58,120,123,True
829,2.86166089366486,7,1.11111111111111,3,107.111111111111,0.338820301783265,373,114,False
830,1.57693350171577,321,0.0,1,0.0,203.0,93,0,False
831,1.95601488012163,117,9.0,1,153.0,23.0,58,8,False
832,2.03335699069114,331,1.0,1,185.4,211.0,72,9,False
833,1.8172610190858896,47,3.0,1,44.75,46.0,47,14,True
834,3.17191598849036,265,11.6923076923077,4,35.5384615384615,0.250002520183219,44,48,True
835,1.75171195543093,4,5.75,2,35.75,0.125,38,18,False
836,1.94566030460064,8,3.0,2,29.25,0.96484375,15,7,False
837,1.46882886260544,70,6.5,1,23.5,46.0,187,7,False
838,1.58402178615559,0,0.0,1,0.0,0.0,234,0,True
839,1.51208060162334,0,0.0,1,0.0,0.0,394,0,False
840,1.86586244270841,330,16.4,2,63.4,2.561250767030289e-09,43,43,False
841,3.9256250872818703,15,7.545454545454548,3,1.0,0.504216941401878,3359,6,True
842,0.0,460,1.0,1,0.0,28.0,4,4,False
843,0.869892685604156,20,1.0,1,78.0,20.0,53,2,True
844,3.11992635747256,9,3.0,2,32.4166666666667,0.96875,60,12,True
845,1.5020352759845002,16,0.0,1,0.0,15.0,12,14,False
846,2.53971305167194,17,0.153846153846154,1,0.923076923076923,16.0,222,193,True
847,2.17540981258725,132,2.3333333333333304,2,1.33333333333333,0.5354930567717789,25,20,True
848,2.54846048307365,37,15.7142857142857,2,10.0,1.07311643660069e-06,57,3,True
849,1.13641331482355,21,0.666666666666667,1,7.0,19.0,258,9,True
850,2.34063016448804,6,4.2222222222222205,1,6.33333333333333,5.0,427,128,False
851,2.36472623029649,1,0.25,2,10.125,0.5,415,14,True
852,1.8222325509273,0,2.5,2,62.5,0.0,150,17,False
853,2.92040195938415,0,9.22222222222222,2,5.0,0.0,1228,806,True
854,1.61718957259272,16,4.0,2,16.25,0.03125,4,7,False
855,4.11367399298574,36,0.6428571428571429,1,53.96428571428571,6.0,142,646,True
856,1.75529019336239,199,16.25,3,34.75,0.12484993909892,106,47,True
857,3.91809298886728,197,10.125,4,27.8125,0.255133246692504,40,42,False
858,0.9924306863143292,0,2.0,2,130.0,0.0,208,31,True
859,0.6631968402398289,334,10.0,1,17.5,292.0,28,1,False
860,0.0,50,4.0,1,27.0,49.0,13,8,False
861,2.19505128156529,3,4.42857142857143,1,71.28571428571429,0.0,192,156,True
862,4.07235385601196,1331,0.666666666666667,1,578.416666666667,28.0,0,1020,False
863,1.6285394981261498,299,8.2,1,30.0,281.0,236,32,True
864,2.70058314522375,1,0.4285714285714289,1,0.142857142857143,1.0,1356,126,True
865,0.0,52,9.0,1,34.0,51.0,19,5,True
866,2.65754827226033,37,0.666666666666667,1,83.5833333333333,7.0,49,38,False
867,2.21686768288447,339,8.444444444444441,2,6.77777777777778,2.561250767030289e-09,137,117,False
868,1.87405506728044,10,19.4,2,6.4,0.0,138,12,True
869,0.0,459,1.0,1,0.0,3.0,0,5,False
870,3.10330179596742,38,0.4352941176470589,2,51.317647058823496,0.3752441411452311,427,2757,True
871,0.0,83,10.0,1,15.0,71.0,4,2,False
872,2.81526254673041,15,1.1,1,22.9,13.0,40,39,True
873,2.6943040287928803,33,14.625,3,51.5,0.4613633028140539,72,8,False
874,3.31015103029732,14,13.7692307692308,5,95.53846153846148,0.28852789280768,92,109,True
875,0.0,0,4.0,1,46.0,0.0,1,1,False
876,0.0,12,4.0,1,153.0,6.0,21,1,False
877,2.4778017956862204,4,0.8888888888888891,1,93.3333333333333,0.0,55,45,False
878,3.28746021416228,0,10.7777777777778,5,25.7777777777778,0.0,478,28,True
879,0.0,135,1.0,1,180.0,3.0,2,5,False
880,1.5619544490992998,35,26.5,2,31.5,0.531410932657309,32,2,False
881,4.74468036840891,289,1.0,2,50.3703703703704,0.501742842967823,29,27,False
882,3.24643934467102,291,6.18181818181818,6,83.5454545454545,0.167442558209303,20,20,False
883,1.69140329378876,3,4.75,1,27.625,3.0,326,119,True
884,2.02415461900132,53,2.6666666666666696,2,24.6666666666667,0.220468771177956,311,138,True
885,0.6722948170756379,54,4.5,2,7.0,0.220468771177956,50,18,True
886,3.56968616389272,5,1.7173913043478302,2,44.2826086956522,1.46875,639,80,True
887,0.0,7,1.0,1,50.0,0.0,4,2,False
888,2.69866046040112,8,18.1428571428571,3,12.4285714285714,0.180612711476909,11,6,True
889,0.0,101,9.0,1,3.0,6.0,1,1,False
890,2.45380853818568,5,2.71428571428571,2,13.142857142857098,0.03125,23,17,False
891,2.59593363528333,0,11.0,3,32.5555555555556,0.0,246,73,True
892,0.0,481,7.0,1,200.0,111.0,6,1,True
893,2.31782901035186,0,3.1666666666666696,3,16.5,0.0,144,46,True
894,1.98560278340872,17,3.6666666666666696,2,93.8333333333333,0.618270874023438,631,151,False
895,2.51964594380376,27,1.7142857142857095,2,75.0,0.875000357627869,255,7,False
896,0.0,1348,0.0,1,0.0,3.0,49,0,False
897,5.4632831087052205,74,1.74647887323944,2,81.39436619718309,0.91406248509881,343,347,True
898,4.033173038822009,328,6.058823529411759,6,28.5,0.200000000002127,906,230,True
899,4.77426059656822,1351,1.4516129032258098,1,189.516129032258,518.0,207,94,False
900,4.96360356506452,1353,1.11428571428571,1,539.028571428571,520.0,150,122,True
901,1.88019245378908,39,6.6,2,49.0,0.0213062222264853,152,4,True
902,1.25801542853429,13,2.2,2,13.2,0.9710693359375,279,4,True
903,2.36716267102402,313,14.8888888888889,3,31.2222222222222,0.3703898188533711,29,51,True
904,1.55236125185051,0,8.33333333333333,2,2.0,0.0,208,0,False
905,2.5267938057012795,0,12.555555555555598,2,48.4444444444444,0.0,689,37,True
906,3.2344199187657594,275,4.59090909090909,2,36.4090909090909,0.2488400899519399,597,111,True
907,1.58317705496787,5,0.0,1,0.0,0.0,271,0,True
908,2.5913445635851,0,2.0,5,48.0,0.0,25,9,False
909,3.5056264736889906,139,4.0,6,137.741935483871,3.5178408597106404e-20,660,24,True
910,0.0,130,32.0,1,148.0,7.0,11,6,False
911,0.0,1382,10.0,1,83.0,383.0,2,2,False
912,1.9490468897141,3,6.75,2,111.5,0.875,710,8,False
913,2.0687424445033,1385,9.44444444444444,3,11.0,0.333333333333338,177,455,False
914,2.96514553882961,8,2.3,3,38.9,0.0554793476604176,252,144,True
915,2.30082572776134,1,5.2,2,0.6,0.0,436,0,False
916,0.0,175,5.0,1,20.0,4.0,0,5,False
917,2.0314508270211102,142,5.0,2,92.2,1.00000000000019,27,8,True
918,0.0,217,10.0,1,245.0,24.0,3,2,False
919,1.8627662872466104,144,30.5,4,4.75,0.333333333333333,7,26,False
920,1.37878349348618,147,2.3333333333333304,2,11.333333333333302,0.9999999999999928,3,4,False
921,3.09552401350473,492,2.53333333333333,1,8.8,53.0,196,66,True
922,3.9013068712732704,0,4.83333333333333,3,121.291666666667,0.0,689,5,True
923,2.07416474302258,192,5.6,2,72.2,0.06562800041946,19,9,True
924,0.0,237,10.0,1,123.0,169.0,3,1,True
925,2.0981086789231003,21,4.44444444444444,1,58.5555555555556,15.0,230,91,True
926,4.0983553027259205,23,1.3076923076923102,4,310.38461538461496,0.0179634774103761,55,11,False
927,5.65745141767351,1,3.59615384615385,9,128.711538461538,0.222222222222222,57,57,False
928,2.44370847730941,197,3.375,3,11.5,0.0045800239317536,72,52,False
929,1.74526622952474,381,5.8,2,18.0,0.91015625,414,25,True
930,0.1982349640977661,4,5.0,1,132.0,3.0,64,1,True
931,4.34242801471849,1,2.6666666666666696,2,136.083333333333,0.0,950,235,True
932,0.797951968465573,167,7.0,1,71.0,124.0,68,23,True
933,4.2925051091991,222,4.97058823529412,4,45.0294117647059,0.32910284890416,1709,422,True
934,2.2661581389853103,2,14.333333333333302,2,2.8333333333333304,1.25,533,0,True
935,0.961236604722876,244,5.0,1,166.0,30.0,78,13,True
936,3.3076492002329303,497,3.38888888888889,1,28.0555555555556,56.0,1059,36,True
937,2.32757945279721,207,18.1666666666667,2,92.3333333333333,0.06562800041946,38,27,True
938,2.51928012012294,1,5.77777777777778,4,45.22222222222221,0.25,601,53,True
939,3.02032482796785,10,5.17647058823529,4,17.1176470588235,0.0208215713500977,740,231,True
940,0.5032583347756461,468,6.5,2,191.5,0.301643614799564,43,2,True
941,5.30180525537395,341,1.01923076923077,1,259.557692307692,36.0,380,1018,False
942,4.07836364011438,342,1.53333333333333,7,131.13333333333298,0.143275060367816,662,1574,True
943,1.99488519279466,73,2.25,2,18.75,0.51634408141085,196,0,False
944,2.8924258840219403,2,8.0,3,92.9411764705882,0.0,407,83,False
945,3.53129351103321,183,6.33333333333333,2,90.5238095238095,1.00000000000009,189,201,True
946,1.5584339813137298,24,9.0,2,40.6666666666667,0.618282377719879,247,82,True
947,0.0,25,7.0,1,0.0,4.0,15,4,True
948,2.9332407404388303,216,4.692307692307692,1,17.2307692307692,93.0,485,107,True
949,2.18023837059777,7,5.83333333333333,5,31.0,0.0,3,131,False
950,3.27210414886168,498,3.2272727272727297,1,16.863636363636402,57.0,1353,429,True
951,2.39348004936846,499,4.81818181818182,1,3.0,58.0,616,268,True
952,1.97493750120193,193,2.25,2,31.75,3.772306413691549e-42,5,4,False
953,2.8346128461048696,500,2.23076923076923,1,1.3076923076923102,59.0,172,167,False
954,1.71878289212726,198,4.4,3,1.8,0.5,19,19,False
955,3.43768420238631,10,6.73684210526316,4,23.368421052631607,0.833271026611328,439,94,True
956,1.6583536451083898,10,13.1111111111111,3,50.4444444444444,0.4995342850852679,235,12,True
957,0.4394969869215129,95,0.5,1,0.0,45.0,11,11,False
958,4.8195941913793305,78,6.4883720930232585,5,124.953488372093,0.249600000008224,289,115,True
959,2.84278159358432,3,0.7272727272727271,1,15.8181818181818,1.0,749,149,True
960,3.47232285962493,232,4.35,3,111.2,0.485620428957332,710,270,True
961,4.2725218579647,35,4.43333333333333,5,107.066666666667,0.2400160000248989,68,71,False
962,0.0,0,6.0,1,42.0,0.0,16,12,False
963,3.51853374526631,0,6.6153846153846105,1,119.769230769231,0.0,22,29,True
964,2.03881450028236,75,6.4,3,7.0,0.500005645029269,244,1,False
965,3.18703400756844,36,4.25,1,56.75,36.0,221,20,False
966,1.6539223536518002,504,5.0,3,6.4,4.674888646305985e-56,509,12,True
967,1.44881563572518,346,1.33333333333333,2,94.0,0.501742842967823,13,1,False
968,0.0,221,3.0,1,50.0,7.0,2,0,False
969,5.20443720862714,209,3.38775510204082,7,245.755102040816,0.166666666666667,140,106,False
970,1.4979945153517198,9,2.75,2,151.25,0.998046875,29,20,True
971,2.41398331473993,419,9.375,2,58.625,1.00000001490116,76,54,False
972,2.38120016083358,77,1.875,3,77.625,0.500005645029269,310,18,False
973,0.0,30,10.0,1,108.0,24.0,9,8,True
974,2.52232358318859,62,5.22222222222222,3,139.444444444444,0.113111621767316,408,46,False
975,4.114290958932791,349,8.65217391304348,9,62.8260869565217,0.223763551035283,54,43,False
976,0.195909270873605,214,6.5,1,58.5,140.0,240,24,True
977,1.7941609830987,140,6.23076923076923,1,93.53846153846148,3.0,516,29,False
978,1.7941609830987,1426,6.307692307692308,1,1.0,583.0,29,516,False
979,1.9056390622295705,3,14.5,4,15.5,0.8125,2,6,False
980,1.58219306673513,58,2.6666666666666696,1,74.0,21.0,23,0,False
981,2.80754347849446,272,0.5,2,2.25,9.31570376394575e-10,470,0,False
982,0.0,352,9.0,1,93.0,7.0,4,9,False
983,1.49491884823395,236,5.0,2,52.0,5.20430595321814e-16,11,0,False
984,0.0,4,11.0,1,21.0,3.0,9,0,False
985,2.92611053444855,11,8.76470588235294,3,108.882352941176,0.500019757602443,254,47,True
986,0.667713540528142,426,56.5,1,96.5,29.0,47,39,False
987,3.7844156298825897,279,7.047619047619048,3,67.71428571428571,0.0925748214591049,42,101,False
988,0.0,15,12.0,1,0.0,12.0,33,11,False
989,1.4221380190661002,49,23.0,2,37.75,4.0163286030292494e-09,160,0,False
990,2.03859024855639,33,10.0,2,16.3333333333333,0.231986999395303,93,1,False
991,1.0709238281204498,238,1.6666666666666698,1,320.0,26.0,121,27,True
992,1.90527854364034,435,2.8,1,16.6,406.0,100,21,False
993,3.75348338581388,239,9.05,3,3.0,0.0005200164124601,3313,3,True
994,0.0,0,4.0,1,109.0,0.0,1,1,False
995,1.29523498432156,6,10.3333333333333,1,41.0,4.0,83,12,True
996,1.90405990424501,437,4.0,1,33.25,408.0,38,110,False
997,1.90405990424501,438,4.0,1,0.0,409.0,110,38,True
998,2.30640237723732,264,6.0,1,148.833333333333,188.0,135,60,False
999,1.87060949644056,15,1.8333333333333304,1,74.3333333333333,2.0,73,51,True
1000,3.49039266398461,222,1.85714285714286,4,17.5,0.20869067724631,16,30,True
1001,2.24235140850859,2,17.1111111111111,4,38.4444444444444,0.3125,109,15,True
1002,0.7654815082817801,17,6.5,1,22.5,1.0,156,1,True
1003,1.14972837115469,240,2.0,1,185.666666666667,8.0,59,12,True
1004,0.0,242,4.0,1,0.0,9.0,1,1,True
1005,0.9503343840316568,267,6.66666666666667,2,45.0,0.468746238035237,5,38,False
1006,3.146216260805049,445,3.1666666666666696,2,108.5,0.91015625,212,113,False
1007,2.4836186000169302,46,10.4444444444444,2,38.22222222222221,0.0213062222287732,132,13,False
1008,1.9087462070022896,5,7.5,1,169.0,3.0,60,16,True
1009,1.99668783798116,36,4.25,1,21.25,30.0,221,0,True
1010,2.94887293273096,20,5.0,2,29.4545454545455,1.00121593475342,108,45,True
1011,0.326482028732914,208,8.33333333333333,1,68.6666666666667,198.0,331,102,True
1012,1.85139595759325,21,3.6,2,52.0,1.01561117172241,70,27,False
1013,1.34021408890715,209,6.66666666666667,1,0.0,199.0,69,13,False
1014,1.47375379165599,362,26.6666666666667,5,19.8333333333333,0.201616127008678,52,13,False
1015,2.15678585120881,95,1.625,1,3.875,82.0,1436,39,False
1016,0.0,96,1.0,1,1.0,83.0,2,2,False
1017,2.0279700618181,23,18.0,2,62.57142857142861,0.0019698143005371,265,13,False
1018,1.47764567829341,249,1.4,2,145.8,1.670579907914479e-52,47,14,True
1019,1.0,24,62.5,2,1.0,0.0019699335098266,10,2,False
1020,1.4237949406954,457,5.5,2,8.0,1.00000001490116,42,22,True
1021,1.44881563572518,364,3.6666666666666696,3,9.66666666666667,0.333357868738136,9,5,False
1022,1.0,8,6.5,2,38.5,0.55859375,8,2,False
1023,2.77168383365677,164,5.375,2,199.375,0.999023436128823,49,37,False
1024,0.3829576722723529,227,69.0,1,9.5,31.0,64,3,False
1025,1.58496250072116,10,12.333333333333302,1,111.333333333333,3.0,3,3,False
1026,3.7412987812219294,259,3.68,1,96.56,173.0,461,237,True
1027,2.36154213757737,253,11.4,2,18.1,0.0025789740030863,832,26,True
1028,4.30985807955189,254,0.0,1,0.0,10.0,46,22,False
1029,0.942683189255492,7,26.0,2,8.5,0.03125,8,17,False
1030,0.850738564834442,40,23.3333333333333,5,96.5555555555556,0.008,20,274,False
1031,1.64522410598636,255,1.4,2,9.6,0.907948453328547,99,34,True
1032,0.91829583405449,165,28.0,2,8.5,0.999023436128823,2,1,False
1033,2.29968014832465,1,10.8888888888889,1,53.3333333333333,0.0,144,11,True
1034,2.9283201094649702,98,2.3333333333333304,1,193.77777777777803,85.0,1078,1099,True
1035,0.0,0,6.0,1,192.0,0.0,8,0,False
1036,1.4714625871411398,0,8.25,1,64.5,0.0,131,4,False
1037,3.05887649215821,370,14.0,6,9.09090909090909,0.167442578055098,17,18,False
1038,2.1493974703477,3,19.2,3,64.2,0.0,16,0,False
1039,1.62504617653802,462,8.5,1,4.0,433.0,25,63,False
1040,0.0,1,12.0,1,96.0,1.0,3,3,False
1041,1.0,14,2.5,2,313.0,0.753662109375,2,0,False
1042,2.0707606482370298,57,6.4,3,31.6,0.153637222018998,256,7,False
1043,1.0,49,14.5,2,1.0,0.0166365669510249,4,2,False
1044,4.93009781890284,373,6.1886792452830175,15,92.5660377358491,0.0666865138244527,184,123,True
1045,1.7446704512822,169,16.7777777777778,3,35.0,2.3262439480872004e-08,353,11,False
1046,2.50742909289853,60,3.4,3,229.7,0.153637222018998,221,40,True
1047,3.3681349025218497,376,11.727272727272696,7,166.954545454545,0.145781109611915,127,258,False
1048,0.9933927290103628,10,14.5,2,71.5,0.4228515625,14,2,False
1049,4.35892618483996,465,1.84,1,6.04,436.0,1518,7,True
1050,0.0,1,10.0,1,60.0,1.0,19,5,False
1051,1.09178717965363,19,1.8,1,35.4,16.0,495,13,False
1052,0.923680986381624,2,6.5,1,12.5,1.0,242,62,True
1053,2.3815109340354,11,9.8,2,55.5,0.49951171875,554,32,True
1054,1.95909216361545,2,6.0,2,165.5,1.0,37,61,True
1055,3.4880813030877995,377,9.58823529411765,6,62.5294117647059,0.1666667062685319,106,100,True
1056,2.57117790160132,171,13.142857142857098,2,107.571428571429,0.999023436128823,67,7,False
1057,0.371232326640876,8,6.5,1,16.0,8.0,27,1,True
1058,2.2117918183880096,381,1.16666666666667,3,384.833333333333,0.333357868738136,32,19,True
1059,4.28528319431081,382,6.89583333333333,7,91.875,0.289047662788601,316,112,True
1060,1.4253660345011,264,13.3,4,28.2,0.32910284890416,536,333,True
1061,0.74959525725948,43,6.5,1,7.0,3.0,8,6,False
1062,2.30415827900207,101,6.22222222222222,3,5.22222222222222,0.166666736358384,825,372,True
1063,3.2572768992452903,44,1.41176470588235,1,179.29411764705898,36.0,1192,44,True
1064,3.44460522985344,386,13.5625,8,96.0,0.126956943604974,73,40,True
1065,2.01887375373811,65,7.0,3,124.0,0.4954096851795221,205,8,False
1066,0.0,0,9.0,1,26.0,0.0,1,1,False
1067,1.89299839657859,3,6.0,3,60.4285714285714,0.481481481481481,124,35,True
1068,2.06965885501649,0,16.8333333333333,2,63.6666666666667,0.0,56,5,True
1069,2.69418501324759,472,2.9375,1,26.75,443.0,262,87,True
1070,1.39561347673569,52,5.25,2,8.5,0.0166365669510273,19,15,False
1071,3.06863112513158,475,3.7272727272727297,1,1.54545454545455,446.0,842,14,True
1072,2.18155772425758,271,9.0,3,81.6428571428571,0.4856773206627829,1942,45,True
1073,3.31045830336513,65,7.52941176470588,2,40.5294117647059,0.133620950801088,417,73,True
1074,2.56367844414327,1444,0.4285714285714289,1,22.142857142857103,601.0,19,29,False
1075,2.946082326178649,484,0.333333333333333,1,9.83333333333333,455.0,74,23,False
1076,2.75204018941179,301,9.63636363636364,3,190.181818181818,0.0001769563095929,592,25,True
1077,0.0,1,11.0,1,73.0,0.0,1,0,False
1078,3.19838250543608,487,4.13333333333333,1,133.666666666667,458.0,249,204,False
1079,2.39342894875969,489,2.76923076923077,1,37.6923076923077,460.0,597,556,False
1080,2.07089326070121,490,3.5714285714285694,1,35.4285714285714,461.0,6,182,False
1081,4.15540347158791,54,6.18181818181818,2,115.636363636364,0.4995117187481239,117,50,True
1082,1.85948805340558,495,3.8333333333333295,1,22.6666666666667,466.0,47,99,False
1083,2.32053723812474,496,3.5,1,4.16666666666667,467.0,24,61,False
1084,1.74420702470801,500,5.0,1,8.83333333333333,471.0,336,164,False
1085,2.23789621589138,501,2.54545454545455,1,5.0,472.0,164,99,True
1086,0.0,8,12.0,1,79.0,0.0,1,0,False
1087,2.7003648415716404,506,3.0833333333333304,1,8.83333333333333,477.0,89,99,False
1088,1.0,5,0.5,1,82.0,4.0,62,0,False
1089,0.992774453987808,6,1.0,1,0.0,5.0,20,0,False
1090,0.0,9,13.0,1,0.0,1.0,3,0,False
1091,2.56235771124856,143,5.9,1,88.4,4.0,237,27,True
1092,1.19562178181463,0,6.0,1,423.333333333333,0.0,14,12,False
1093,1.58496250072116,24,2.6666666666666696,1,534.0,0.0,27,9,False
1094,1.19562178181463,249,6.33333333333333,1,0.0,237.0,12,14,False
1095,4.21048281617046,11,0.866666666666667,2,98.7777777777778,1.12451171875,1390,35,True
1096,1.23793778002656,511,5.0,1,5.75,482.0,73,88,False
1097,2.65234579030733,512,3.28571428571429,1,9.85714285714286,483.0,4,49,False
1098,1.19562178181463,1,6.66666666666667,1,3.0,1.0,14,12,False
1099,1.19562178181463,256,6.66666666666667,1,0.0,243.0,12,14,False
1100,1.19562178181463,298,6.66666666666667,1,3.0,185.0,14,12,False
1101,2.11522109928397,22,10.5,2,50.0,0.9712522029876708,50,11,False
1102,2.09096549101716,17,12.6,1,4.2,9.0,164,8,False
1103,1.24922192936305,59,0.333333333333333,1,76.0,34.0,341,213,False
1104,3.19372821523334,69,9.42307692307692,6,117.0,0.172072187928669,515,869,True
1105,3.99752233435403,14,4.16666666666667,2,34.5,0.99993896484375,1682,150,True
1106,2.6152498895449,4,1.5,1,175.625,3.0,264,49,False
1107,4.5113962131969805,260,0.8148148148148149,1,3.18518518518519,115.0,54,35,False
1108,3.08450061043989,265,2.18181818181818,3,7.27272727272727,0.224611293378811,24,22,False
1109,3.4263145806603394,288,4.952380952380951,3,213.047619047619,0.4856202198821739,1139,505,True
1110,2.90734863856175,50,12.9375,5,46.875,1.61023999987418e-05,587,20,True
1111,2.77168383365677,261,5.625,2,127.125,0.06562800041946,37,49,True
1112,5.44138045367116,395,4.55555555555556,12,184.377777777778,0.167293626174435,50,49,False
1113,1.04419699430183,70,23.3333333333333,2,6.66666666666667,0.133620950801088,61,3,False
1114,2.7602145152627497,0,9.0,3,228.307692307692,0.0,54,11,False
1115,5.482653371329429,2,1.10204081632653,1,467.265306122449,2.0,94,96,False
1116,3.16850058682341,518,2.0,1,16.75,489.0,63,125,False
1117,1.10316023251687,520,16.0,1,122.0,491.0,315,112,True
1118,0.985228136034252,174,3.0,1,5.0,7.0,4,3,False
1119,1.39573013483592,266,6.4,1,14.2,182.0,1022,25,True
1120,1.63676801097548,523,6.4,1,0.0,494.0,490,116,True
