File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
350,0,0,1,0,0,0,4,1,0,1,0.21,0,4,25,2,1,1,1,1.5,0,1.75,1,1,0.0,0,8,1.0,0,1,0,False
351,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,3,0,1,1,2.0,2,2.0,2,1,0.0,0,2,1.0,0,1,0,False
352,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,3,0,0,1,1.0,1,2.0,2,1,0.0,0,2,1.0,0,1,0,False
353,0,0,3,0,0,0,3,1,0,1,0.07,0,6,33,3,0,3,1,1.83333333333333,0,2.0,1,1,0.75,0,0,1.0,0,1,1,False
354,0,0,2,0,0,0,1,1,0,1,0.04,0,5,40,3,0,3,1,2.4,0,1.8,1,1,0.428571428571429,0,0,1.0,0,2,0,False
355,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,3,0,0,1,3.0,3,2.0,2,1,0.0,0,0,1.0,0,1,0,False
356,0,0,1,0,0,0,6,1,0,1,0.16,0,7,28,2,0,2,1,2.0,0,2.0,1,1,0.888888888888889,0,8,1.0,0,1,0,False
357,0,0,1,0,0,0,0,1,0,2,0.0,0,1,0,1,0,1,1,3.0,3,3.0,3,1,0.0,0,6,1.0,0,1,0,False
358,0,0,1,1,0,0,0,1,0,1,0.0,0,4,50,2,0,0,1,3.0,1,1.75,1,1,0.0,0,8,1.0,0,2,0,False
359,0,0,2,0,0,0,1,1,0,1,0.04,0,4,25,2,0,6,1,5.25,0,2.0,1,1,0.5,0,26,1.0,0,1,0,False
360,0,0,1,9,0,0,9,1,0,0,0.56,0,3,100,3,0,0,1,3.33333333333333,1,1.33333333333333,1,1,0.0,0,10,1.0,0,2,0,False
361,1,0,1,1,0,0,1,1,0,0,0.12,0,3,66,3,0,0,1,0.333333333333333,0,1.0,1,1,0.0,0,0,1.0,0,1,0,False
362,0,0,1,1,0,0,20,1,0,0,1.33,0,7,100,1,22,1,1,6.14285714285714,1,0.857142857142857,0,1,0.0,0,98,1.0,0,1,1,False
363,0,0,1,0,0,0,9,1,0,2,0.26,0,8,37,2,0,1,1,1.875,0,2.0,1,1,0.3,0,12,1.0,0,1,0,False
364,0,0,1,0,0,0,0,1,0,1,0.0,0,2,0,2,3,0,1,2.5,1,1.5,1,1,0.0,0,0,1.0,0,1,0,False
365,0,0,1,0,0,0,6,1,0,2,0.27,0,6,41,2,0,0,1,1.83333333333333,0,1.83333333333333,1,1,0.0,0,10,1.0,0,1,1,False
366,0,0,1,0,0,0,5,1,0,1,0.15,0,7,14,2,0,3,1,1.57142857142857,0,2.0,1,1,0.444444444444444,0,18,1.0,0,1,0,False
367,0,0,1,0,0,0,1,1,0,2,0.07,0,4,37,3,0,1,1,2.5,0,2.75,1,1,0.0,0,2,1.0,0,2,0,False
368,0,0,1,0,0,0,12,1,0,1,0.39,0,7,28,2,0,1,1,1.42857142857143,0,1.57142857142857,1,1,0.333333333333333,0,34,1.0,0,1,1,False
369,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,3,0,0,1,2.0,2,2.0,2,1,0.0,0,0,1.0,0,1,0,False
370,0,0,1,0,0,0,2,1,0,1,0.05,0,9,33,2,1,0,2,3.22222222222222,1,2.0,1,1,0.363636363636364,0,42,1.0,0,2,0,False
371,0,1,1,0,0,0,20,2,0,72,0.48,0,15,100,1,0,1,1,1.8,0,1.4,1,0,0.0,0,218,0.933333333333333,0,1,1,False
372,0,0,1,0,0,0,4,1,0,5,0.11,0,7,65,1,0,3,1,3.28571428571429,2,2.57142857142857,1,1,1.1,0,33,1.0,0,1,0,False
373,1,0,1,0,0,0,15,3,0,7,0.09,0,13,72,1,0,11,2,2.69230769230769,1,3.38461538461538,1,1,0.941176470588235,0,77,1.0,0,1,0,False
374,0,0,0,0,0,0,2,1,0,0,0.5,0,0,0,2,0,0,1,0.0,0,0.0,0,0,0.333333333333333,0,0,1.0,0,1,0,False
375,0,0,0,0,0,0,2,1,0,0,0.5,0,0,0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0,1.0,0,1,0,False
376,3,0,1,1,1,0,6,3,0,9,0.02,0,36,94,1,2,35,2,4.02702702702703,1,4.02702702702703,1,1,0.317073170731707,0,162,0.571428571428571,0,2,0,False
377,3,1,1,1,2,0,44,3,1,18,0.18,1,20,92,1,0,18,2,3.27272727272727,1,5.40909090909091,1,1,0.846153846153846,0,36,0.5,0,3,0,True
378,0,0,1,0,0,0,0,1,0,0,0.0,0,9,0,0,1,0,0,0.0,0,1.0,1,1,0.0,0,0,0.0,0,1,0,False
379,0,0,1,1,0,0,0,1,0,0,0.0,0,1,100,2,0,0,1,26.0,26,1.0,1,1,0.0,0,0,0.0,0,1,0,False
380,0,0,1,0,0,7,73,1,0,0,8.11,0,5,0,0,1,4,0,0.6,0,0.6,0,1,0.0,0,0,1.0,0,1,0,False
381,1,0,2,1,9,1,51,2,1,0,0.2,1,6,88,1,0,4,1,4.8,0,5.66666666666667,1,1,1.15789473684211,0,6,1.0,0,1,0,False
382,0,0,1,0,0,0,30,1,0,0,0.58,0,25,0,0,1,4,0,3.12,0,0.08,0,1,0.0,0,0,0.0,0,1,2,True
383,1,0,1,1,1,0,5,4,0,0,0.06,2,4,100,2,0,6,2,2.0,0,7.6,1,1,0.818181818181818,0,0,0.0,0,2,3,True
384,2,0,1,2,0,0,32,23,8,29,0.07,0,52,100,2,0,11,2,3.94230769230769,0,4.11538461538461,0,0,0.526315789473684,0,0,0.0,0,3,3,True
385,1,0,1,0,1,3,38,1,0,0,1.09,1,2,0,1,0,2,1,2.66666666666667,2,7.0,5,2,1.0,1,0,0.0,0,2,1,False
386,0,0,1,0,4,1,36,1,0,0,0.38,3,0,0,1,0,10,1,8.5,7,10.25,2,1,1.85714285714286,0,200,1.0,0,2,4,False
387,2,0,2,0,22,1,73,1,0,0,0.31,1,0,0,1,0,33,1,6.45454545454545,2,6.09090909090909,2,1,1.16666666666667,0,0,0.0,0,2,1,True
388,0,0,1,4,0,0,48,9,1,2,1.04,0,15,100,4,7,4,1,4.33333333333333,0,1.6,1,1,0.192307692307692,0,0,1.0,0,3,2,True
389,0,0,1,1,0,0,26,1,0,3,0.7,0,9,75,2,0,0,1,2.66666666666667,0,1.33333333333333,1,1,0.0,0,0,0.0,0,2,0,True
390,2,0,1,2,3,0,46,1,1,2,0.3,0,11,83,3,0,13,1,8.35714285714286,0,6.21428571428571,1,1,0.75,0,6,0.4,0,5,5,False
391,0,0,0,1,0,0,27,1,0,0,6.75,0,0,0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,2,0,True
392,0,0,1,2,1,3,52,1,2,1,1.11,0,4,73,5,2,9,1,3.2,1,3.4,1,1,0.75,0,74,1.0,0,1,1,False
393,2,0,1,1,3,4,413,1,8,3,0.83,0,83,93,3,2,22,1,4.62790697674419,1,5.27906976744186,1,1,0.193181818181818,0,150,1.0,0,1,0,False
394,0,0,1,0,0,0,0,1,0,0,0.0,0,2,0,2,3,0,1,2.5,2,0.0,0,1,0.0,0,0,0.0,0,1,0,False
395,6,0,1,3,5,0,1,8,1,4,0.0,0,80,78,3,2,10,2,4.16470588235294,0,2.35294117647059,0,1,0.212765957446809,0,7,1.0,0,1,0,False
396,3,0,1,3,2,0,2,3,0,4,0.03,1,6,100,5,0,9,2,4.375,2,5.25,2,1,0.333333333333333,0,202,1.0,0,1,0,True
397,3,4,1,2,12,0,2,1,2,1,0.02,0,10,66,4,0,13,1,5.0,0,3.18181818181818,1,1,0.0,0,62,1.0,0,1,0,True
398,0,0,1,1,2,3,72,1,0,4,0.65,0,10,75,4,0,9,2,3.5,1,3.5,1,1,0.714285714285714,0,0,1.0,0,1,0,True
399,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,1,1,3,1,3.0,3,1.0,1,1,0.0,0,0,0.0,0,1,0,False
400,0,1,1,0,0,0,0,1,0,0,0.0,0,1,0,1,6,0,1,12.0,12,1.0,1,1,0.0,0,0,0.0,0,1,0,False
401,1,0,1,1,1,0,3,2,0,0,0.12,0,2,100,4,0,5,2,3.33333333333333,2,3.0,2,1,0.0,0,2,1.0,0,1,0,False
402,1,0,1,1,2,2,62,3,1,0,0.53,0,10,100,1,2,23,2,3.16666666666667,0,3.83333333333333,1,1,0.625,0,53,1.0,0,1,0,True
403,0,0,1,0,0,0,0,1,0,0,0.0,0,6,0,2,0,1,2,0.5,0,1.33333333333333,1,1,0.0,0,0,1.0,0,1,0,False
404,0,0,1,0,0,0,3,1,2,2,0.02,0,43,95,1,5,4,2,1.27906976744186,0,1.46511627906977,1,1,0.0,0,8,1.0,0,1,0,False
405,0,3,1,1,0,4,66,2,0,2,1.35,0,8,26,1,0,1,2,2.125,1,2.0,1,1,0.5,0,8,1.0,0,1,0,False
406,0,0,1,2,3,0,30,2,0,0,0.51,0,3,100,4,0,14,2,3.83333333333333,2,5.16666666666667,2,1,0.333333333333333,0,0,0.0,0,1,0,True
407,0,0,4,0,2,0,30,1,0,0,0.51,4,0,0,1,0,14,1,4.0,3,11.0,2,1,1.5,0,0,1.0,0,1,0,False
408,1,4,1,1,2,2,19,2,0,4,0.32,0,6,55,3,0,2,2,4.125,1,3.125,2,1,0.833333333333333,0,62,1.0,0,1,0,True
409,2,2,1,3,0,0,2,1,0,4,0.01,0,47,72,1,1,5,3,4.76595744680851,0,2.34042553191489,1,1,0.0612244897959184,0,10,1.0,0,1,0,False
410,10,7,2,3,9,2,110,8,1,12,0.27,0,22,90,5,2,27,2,5.87096774193548,0,4.67741935483871,1,1,0.825,0,349,0.935483870967742,0,1,1,True
411,1,1,1,0,0,0,35,2,0,3,0.7,0,8,66,1,0,11,2,2.75,0,3.5,1,1,0.272727272727273,0,12,1.0,0,1,0,False
412,0,0,1,0,0,0,4,1,0,4,0.06,0,5,55,2,0,11,1,3.6,0,3.6,1,1,1.28571428571429,0,34,1.0,0,1,1,False
413,0,0,1,0,0,0,30,1,0,2,1.07,0,5,40,2,0,2,2,1.8,0,2.4,1,1,0.0,0,2,1.0,0,1,0,False
414,0,0,2,0,0,0,0,1,0,2,0.0,0,2,0,3,3,8,1,8.5,8,6.5,6,3,2.75,2,10,1.0,0,1,0,False
415,4,6,1,34,9,0,143,36,0,8,0.23,0,57,100,2,17,63,2,4.25757575757576,0,3.71212121212121,1,1,0.339805825242718,0,105,1.0,0,1,0,True
416,0,0,1,0,0,0,0,1,0,1,0.0,0,2,0,4,0,6,1,5.5,5,4.5,3,1,1.5,0,8,1.0,0,1,0,False
417,0,0,1,0,0,0,0,1,0,3,0.0,0,2,0,4,0,6,1,7.5,5,5.5,5,1,1.5,0,12,1.0,0,1,0,False
418,0,0,1,0,0,0,0,1,0,2,0.0,0,2,0,4,0,6,1,6.5,5,5.0,4,1,1.5,0,10,1.0,0,1,0,False
419,0,0,1,0,0,0,0,1,0,1,0.0,0,3,0,3,0,6,1,5.0,4,3.33333333333333,3,1,0.0,0,0,0.0,0,1,0,False
420,1,2,1,4,3,0,7,4,0,7,0.05,0,16,79,5,0,13,2,3.10526315789474,0,3.68421052631579,1,1,0.333333333333333,0,18,0.833333333333333,0,1,0,False
421,1,0,1,0,2,1,18,2,0,0,0.22,0,9,0,2,0,18,1,2.0,0,3.63636363636364,2,1,0.357142857142857,0,32,0.904761904761905,0,1,1,True
422,0,0,1,1,0,0,0,1,0,3,0.0,0,4,75,2,7,6,1,3.75,0,2.25,1,1,0.0,0,0,0.0,0,1,1,False
423,2,8,2,24,2,0,1,23,0,0,0.0,0,31,100,2,9,39,2,4.06060606060606,0,3.15151515151515,1,1,0.368421052631579,0,94,1.0,0,1,0,False
424,1,0,1,0,0,0,0,1,0,1,0.0,0,4,50,3,0,7,1,4.5,2,3.25,2,1,0.0,0,0,0.0,0,1,0,False
425,1,0,1,0,0,0,0,1,0,3,0.0,0,4,50,3,0,7,1,6.0,3,3.75,2,1,0.0,0,0,0.0,0,1,0,False
426,1,0,1,0,0,0,0,1,0,2,0.0,0,4,50,3,0,7,1,5.25,3,3.5,2,1,0.0,0,0,0.0,0,1,0,False
427,0,0,1,0,0,0,0,1,0,0,0.0,0,3,0,3,0,7,1,5.33333333333333,4,3.33333333333333,2,1,0.0,0,0,0.0,0,1,0,False
428,1,0,1,0,0,0,0,1,0,2,0.0,0,4,50,3,0,8,1,5.0,2,4.25,2,1,0.5,0,0,0.0,0,1,0,False
429,1,0,1,0,0,0,0,1,0,6,0.0,1,4,50,3,0,8,1,7.0,3,5.25,2,1,0.5,0,0,0.0,0,1,0,False
430,1,0,1,0,0,0,0,1,0,4,0.0,0,4,50,3,0,8,1,6.0,3,4.75,2,1,0.5,0,0,0.0,0,1,0,False
431,0,0,1,1,0,0,0,1,0,3,0.0,0,4,75,2,4,6,1,3.0,0,2.25,1,1,0.0,0,0,0.0,0,1,1,False
432,1,6,2,29,1,0,0,28,0,0,0.0,0,32,100,2,11,41,2,4.24242424242424,0,3.0,1,1,0.258064516129032,0,108,1.0,0,1,0,False
433,0,0,1,0,0,0,0,1,0,0,0.0,0,3,0,3,0,7,1,5.0,4,3.33333333333333,2,1,0.0,0,0,0.0,0,1,0,False
434,2,9,1,2,10,1,24,1,0,0,0.2,1,1,81,1,0,15,1,5.54545454545455,0,4.0,1,1,0.769230769230769,0,54,1.0,0,1,0,True
435,0,1,1,0,2,0,3,1,0,6,0.02,1,5,71,6,0,20,1,4.85714285714286,1,8.85714285714286,3,1,1.22222222222222,0,82,1.0,0,1,0,True
436,0,1,1,0,0,0,4,1,0,0,0.5,0,1,0,0,1,2,0,8.0,8,1.0,1,1,0.0,0,0,0.0,0,1,0,False
437,0,2,1,0,0,0,0,1,0,0,0.0,0,2,0,0,1,2,0,4.5,3,1.0,1,1,0.0,0,0,0.0,0,1,0,False
438,0,1,1,0,0,0,8,1,0,0,1.33,0,1,0,0,11,2,0,8.0,8,1.0,1,1,0.0,0,0,0.0,0,1,0,False
439,0,4,1,0,0,0,4,1,0,2,0.15,0,4,50,1,0,1,1,6.25,3,1.5,1,1,1.16666666666667,0,0,0.0,0,1,0,False
440,0,0,1,0,0,0,0,1,0,3,0.0,0,4,66,2,2,5,1,2.25,0,2.0,1,1,0.0,0,0,0.0,0,1,1,False
441,0,2,1,0,2,0,2,1,0,5,0.02,2,3,60,6,0,15,1,6.8,4,9.0,5,1,1.14285714285714,0,120,1.0,0,1,0,True
442,0,1,1,0,0,0,0,1,0,0,0.0,0,1,0,0,1,2,0,3.0,3,1.0,1,1,0.0,0,0,0.0,0,1,0,False
443,0,1,1,0,0,0,0,1,0,0,0.0,0,1,0,0,14,2,0,5.0,5,1.0,1,1,0.0,0,0,0.0,0,1,0,False
444,0,0,1,0,1,0,3,1,0,0,0.12,1,0,0,1,1,7,1,9.0,9,10.0,10,3,1.0,1,0,1.0,0,1,0,False
445,1,2,1,1,1,0,1,1,0,3,0.01,0,45,55,1,1,4,3,4.02173913043478,0,1.71739130434783,1,1,0.0625,0,10,1.0,0,1,0,False
446,0,0,1,0,0,0,3,1,0,0,0.33,0,3,0,0,2,3,0,1.0,0,0.333333333333333,0,1,0.0,0,0,0.0,0,1,0,False
447,1,0,1,0,2,1,9,1,0,5,0.08,1,3,64,3,0,17,1,8.0,1,7.8,1,1,1.0,0,220,0.833333333333333,0,1,0,False
448,0,0,1,0,0,7,314,1,0,0,7.3,0,40,0,0,5,1,0,2.35,0,0.425,0,1,0.0,0,6,1.0,0,1,0,False
449,0,2,1,11,1,0,3,12,0,0,0.02,0,24,66,2,11,16,1,3.96,2,2.36,0,1,0.0789473684210526,0,20,1.0,0,1,0,False
450,2,1,1,0,8,0,1,1,0,0,0.01,0,5,0,5,0,14,1,4.61538461538461,1,5.23076923076923,2,1,0.466666666666667,0,144,1.0,0,1,0,True
451,1,0,1,0,24,1,33,1,0,0,0.18,2,1,0,1,0,8,1,5.44,0,4.12,1,1,0.814814814814815,0,38,1.0,0,1,0,False
452,0,0,1,0,0,0,31,1,0,0,7.75,0,1,0,0,2,1,0,1.0,1,1.0,1,1,0.0,0,0,0.0,0,1,0,False
453,0,0,2,0,2,0,37,1,0,24,0.74,0,4,98,1,0,3,2,1.33333333333333,0,1.66666666666667,1,0,0.5,0,20,1.0,0,1,0,True
454,0,0,1,0,0,0,3,1,0,1,0.07,0,9,0,2,0,9,1,1.55555555555556,1,1.66666666666667,1,1,0.0,0,0,1.0,0,1,0,False
455,0,0,1,0,0,0,3,1,1,0,0.1,0,7,0,2,0,3,2,1.14285714285714,0,1.57142857142857,1,1,0.0,0,0,1.0,0,1,0,False
456,5,0,1,10,14,1,99,11,1,22,0.3,0,28,100,3,4,14,1,4.76190476190476,0,2.83333333333333,1,0,0.314814814814815,0,2,1.0,0,1,0,True
457,1,0,1,1,2,0,17,2,5,0,0.17,0,16,100,4,5,13,2,4.11111111111111,1,4.38888888888889,2,1,0.0,0,68,1.0,0,1,0,True
458,1,8,1,1,12,0,25,2,0,4,0.16,0,16,100,3,0,13,2,3.60714285714286,1,3.32142857142857,1,1,0.258064516129032,0,4,1.0,0,1,0,False
459,1,0,1,0,2,1,8,1,0,2,0.15,0,5,50,4,0,11,1,3.85714285714286,2,4.42857142857143,1,1,0.333333333333333,0,8,1.0,0,1,0,True
460,4,13,1,2,3,2,150,6,3,15,0.52,0,50,88,4,7,15,2,3.26415094339623,0,3.0377358490566,0,1,0.2,0,110,0.8,0,1,1,False
461,6,10,1,2,7,0,50,9,9,13,0.12,0,46,100,4,0,29,2,3.69811320754717,0,4.94339622641509,1,1,0.444444444444444,0,231,1.0,0,1,0,False
462,5,0,1,0,7,1,50,3,2,6,0.23,0,22,77,4,6,11,1,5.62068965517241,1,3.79310344827586,1,1,0.454545454545455,0,90,1.0,0,1,0,True
463,2,0,1,1,3,2,8,1,0,2,0.14,0,0,88,1,0,8,1,4.0,3,4.66666666666667,3,1,0.0,0,20,1.0,0,1,0,False
464,2,0,1,1,24,0,37,1,0,0,0.24,0,1,96,1,0,7,1,7.56,0,3.32,1,1,0.535714285714286,0,2,1.0,0,1,1,False
465,0,0,1,0,0,0,0,1,0,2,0.0,0,11,45,1,0,5,2,2.0,1,2.72727272727273,1,1,0.714285714285714,0,0,0.0,0,2,1,False
466,0,0,1,0,0,0,28,1,0,3,1.47,0,2,0,1,0,2,2,4.5,4,2.5,1,1,0.0,0,28,1.0,0,1,1,False
467,0,0,2,0,3,0,31,2,0,1,0.36,2,1,0,1,0,14,1,2.75,2,10.75,2,1,1.14285714285714,0,0,0.0,0,2,1,False
468,1,0,1,3,29,0,50,8,1,6,0.13,0,11,93,2,0,16,2,3.325,1,5.975,1,1,0.857142857142857,0,43,1.0,0,3,4,True
469,1,0,1,2,0,0,27,1,0,0,0.01,0,1,100,1,0,0,1,0.0,0,1.0,1,1,1.0,0,0,0.0,0,1,0,False
470,26,1,1,1,3,0,40,2,6,1,0.07,0,50,96,4,3,17,2,4.52830188679245,0,6.56603773584906,1,1,0.839285714285714,0,2,0.666666666666667,0,3,4,True
471,1,1,1,1,4,0,31,2,1,0,0.3,0,9,91,5,2,9,2,3.07692307692308,0,5.15384615384615,2,1,0.5,0,8,1.0,0,3,3,False
472,3,1,1,11,26,0,51,5,1,3,0.1,1,5,95,5,0,19,2,4.0,1,7.58064516129032,1,1,0.918918918918919,0,29,0.363636363636364,0,4,6,True
473,0,1,1,1,3,0,39,2,0,2,0.21,1,11,87,7,0,17,2,2.78571428571429,0,7.0,2,1,1.11764705882353,0,0,0.0,0,4,2,True
474,1,1,1,1,5,0,33,2,0,0,0.26,0,4,87,6,1,16,2,4.11111111111111,2,7.0,2,1,0.75,0,25,0.625,0,4,3,True
475,0,1,2,1,3,0,36,2,0,0,0.18,0,13,93,6,0,17,2,3.0,1,7.375,2,1,0.684210526315789,0,4,1.0,0,3,1,True
476,0,1,1,1,1,0,32,2,0,0,0.35,0,11,90,6,0,11,2,2.58333333333333,0,5.08333333333333,2,1,0.333333333333333,0,10,1.0,0,3,0,False
477,3,18,1,6,9,0,39,7,3,9,0.09,0,50,100,5,2,23,3,2.6271186440678,0,3.42372881355932,0,1,0.402985074626866,0,152,0.666666666666667,0,3,4,True
478,6,0,2,1,9,1,22,4,0,0,0.14,1,3,66,1,0,18,2,3.91666666666667,1,7.0,1,1,0.941176470588235,0,37,1.0,0,2,0,False
479,1,0,1,1,1,0,9,4,0,1,0.13,1,7,75,3,0,11,2,2.5,1,4.125,2,1,0.230769230769231,0,0,0.0,0,2,1,True
480,0,0,1,0,0,0,34,1,0,0,8.5,0,1,0,0,2,0,0,1.0,1,0.0,0,1,0.0,0,0,0.0,0,1,0,False
481,0,0,1,0,0,0,61,1,19,1,0.39,0,35,25,5,0,2,1,1.57142857142857,0,1.88571428571429,0,1,0.0810810810810811,0,2,1.0,0,4,4,False
482,0,0,1,0,0,5,90,2,0,3,1.36,0,12,66,1,0,5,2,1.5,0,2.16666666666667,0,1,0.8125,0,2,1.0,0,1,1,False
483,0,0,1,0,1,0,33,1,0,3,0.54,0,9,70,1,0,6,1,2.7,1,2.3,1,1,0.666666666666667,0,0,0.0,0,3,1,False
484,1,0,1,0,0,0,40,1,0,3,0.36,1,14,61,1,0,10,1,9.85714285714286,1,4.21428571428571,1,1,0.5,0,59,1.0,0,4,1,False
485,0,0,0,0,0,0,11,1,0,0,3.67,0,0,0,0,13,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
486,0,0,1,0,0,0,34,1,0,2,0.53,0,14,7,2,0,5,1,5.71428571428571,1,2.21428571428571,2,1,0.294117647058824,0,0,0.0,0,3,3,False
487,0,22,1,9,2,0,12,10,0,11,0.09,0,26,94,2,9,9,1,2.92857142857143,0,1.07142857142857,0,0,0.153846153846154,0,0,0.0,0,1,0,False
488,1,0,1,0,0,0,28,2,3,7,0.16,0,32,87,3,1,10,3,5.0,0,2.71875,1,1,0.771428571428571,0,0,0.0,0,1,2,False
489,1,0,1,0,0,0,43,2,0,8,0.16,0,38,78,2,0,17,3,9.63157894736842,1,3.07894736842105,1,1,0.658536585365854,0,122,0.8,0,3,2,False
490,0,0,1,0,0,0,35,1,1,1,1.35,0,2,0,3,0,1,1,4.0,4,6.0,3,1,0.75,0,0,0.0,0,2,0,False
491,1,0,1,0,1,3,229,1,7,5,1.33,0,44,93,1,20,17,1,16.2888888888889,0,2.02222222222222,1,1,0.106382978723404,0,0,1.0,0,2,1,False
492,0,0,3,0,1,0,26,1,0,0,0.96,1,0,0,1,0,13,1,12.0,12,6.0,6,3,2.0,2,0,0.0,0,1,1,False
493,0,1,1,0,0,0,0,1,0,4,0.0,0,3,91,1,0,1,1,0.333333333333333,0,1.33333333333333,1,0,0.0,0,0,0.0,0,1,0,False
494,0,0,1,0,0,0,33,1,0,1,0.65,0,5,19,2,0,12,2,4.2,0,4.6,1,1,1.28571428571429,0,0,0.0,0,4,0,False
495,0,0,1,0,0,0,43,1,2,5,0.1,1,33,62,2,1,15,3,10.6969696969697,1,7.0,1,1,0.742857142857143,0,10,1.0,0,2,0,False
496,24,0,2,22,1,2,200,2,3,10,0.18,2,45,94,2,1,41,2,8.21739130434783,2,7.95652173913043,1,1,1.40816326530612,0,8,1.0,0,1,2,True
497,0,0,1,4,10,0,50,43,22,5,0.06,0,178,94,9,17,50,3,4.20744680851064,0,1.98404255319149,0,1,0.193965517241379,0,2,1.0,0,1,3,False
498,0,0,1,0,0,0,35,1,2,5,0.18,1,18,72,2,0,14,2,7.0,1,5.05555555555556,1,1,0.6,0,4,1.0,0,1,0,False
499,0,0,1,0,0,0,7,1,0,0,1.4,0,1,0,0,2,1,0,1.0,1,1.0,1,1,0.0,0,0,0.0,0,1,0,False
500,0,0,1,0,0,2,41,1,0,1,1.95,0,3,0,2,0,7,2,3.66666666666667,1,3.33333333333333,3,1,0.0,0,0,0.0,0,3,0,False
501,0,0,1,0,0,2,42,1,0,1,1.62,0,4,0,2,0,7,2,3.0,1,3.0,2,1,0.0,0,4,1.0,0,3,1,False
502,0,0,4,0,0,0,28,1,0,1,0.44,2,2,0,4,0,15,1,11.0,8,10.5,4,1,2.25,0,8,1.0,0,2,0,False
503,1,0,2,0,0,0,27,1,0,9,0.19,4,3,11,3,0,10,1,14.0,7,14.0,1,2,2.8,1,10,1.0,0,3,0,False
504,0,0,1,0,0,3,31,1,0,5,0.44,2,2,0,3,0,6,1,11.0,10,8.5,6,5,2.5,1,0,0.0,0,1,0,False
505,0,0,2,0,0,2,58,3,0,0,0.45,0,8,0,2,0,17,2,6.5,4,6.125,2,1,1.58333333333333,0,10,1.0,0,2,1,True
506,0,0,0,0,0,0,0,1,0,3,0.0,0,2,100,1,0,0,1,0.0,0,1.0,1,0,0.0,0,0,0.0,0,1,0,False
507,0,0,1,0,0,0,33,1,0,1,0.85,0,5,19,2,0,10,1,4.0,0,3.8,1,1,0.857142857142857,0,0,0.0,0,4,1,False
508,2,0,1,0,0,0,30,1,2,5,0.61,0,6,63,3,0,11,1,5.5,3,4.16666666666667,3,1,0.5,0,0,0.0,0,1,0,False
509,1,0,1,1,1,5,78,1,0,0,2.29,0,7,75,2,0,7,1,0.625,0,0.625,0,1,0.0,0,0,0.0,0,4,0,False
510,0,0,1,0,0,0,36,1,0,1,0.78,0,12,0,2,0,5,1,6.5,1,2.25,2,1,0.0,0,0,0.0,0,3,1,False
511,0,0,1,0,0,0,30,1,0,2,0.52,0,12,50,1,0,3,2,1.41666666666667,0,2.33333333333333,1,1,0.714285714285714,0,0,0.0,0,2,2,False
512,0,0,1,0,0,0,32,1,0,2,1.6,0,3,33,1,0,2,2,2.0,1,2.66666666666667,2,1,0.0,0,0,0.0,0,2,2,False
513,0,0,1,1,0,2,36,1,0,6,0.49,1,4,50,1,0,16,2,4.75,1,8.0,1,1,1.5,0,10,1.0,0,1,1,False
514,0,0,1,0,0,0,27,1,0,0,2.08,0,9,0,0,2,0,0,1.0,0,0.444444444444444,0,1,0.0,0,0,0.0,0,1,1,False
515,1,0,1,0,0,1,61,3,0,14,0.41,0,21,100,1,0,4,1,3.95238095238095,0,3.42857142857143,1,0,0.52,0,0,1.0,0,5,1,True
516,0,0,1,0,0,3,41,1,0,3,1.41,0,3,33,1,0,6,2,3.0,2,4.0,3,1,0.6,0,0,0.0,0,2,2,False
517,0,0,1,0,0,0,31,1,0,1,1.82,0,3,0,1,0,1,2,2.66666666666667,1,1.66666666666667,1,1,0.0,0,0,0.0,0,2,0,False
518,2,0,1,0,11,0,0,1,0,0,0.0,2,0,0,1,0,13,1,3.72727272727273,2,6.36363636363636,3,1,1.21428571428571,0,16,1.0,0,1,0,False
519,0,0,1,0,6,0,7,2,0,0,0.08,0,0,0,1,0,11,1,2.33333333333333,2,6.16666666666667,4,1,1.0,0,16,1.0,0,1,1,False
520,0,0,1,0,1,1,1,1,0,0,0.04,2,0,0,1,0,8,1,5.0,5,6.0,6,3,2.0,2,0,0.0,0,1,0,True
521,0,0,1,0,3,0,0,1,0,0,0.0,0,0,0,1,0,6,1,1.33333333333333,1,3.0,2,1,0.0,0,0,0.0,0,1,0,False
522,19,0,1,3,25,0,19,5,0,0,0.08,0,4,96,1,3,15,2,4.6551724137931,1,3.20689655172414,1,1,0.916666666666667,0,0,1.0,0,1,0,False
